oracle,generated_summary
Students enjoyed interacting with the class and working in small groups. Along with that they also enjoyed learning about the Binary Search Tree and its different purposes and different versions such as the Red & Black Binary Search Tree.,"There seems to be no confusion related to the material covered in class. Students enjoyed learning about BinarySearchTrees and working with them. Along with that, they also enjoyed working in small groups and learning about the different ways to delete nodes."
"Students enjoyed learning about the different Tree structures and their purpose. Few of the students found the Binary Trees and the Binary Search Tree interesting and how it branches rather than being linear. Along with that, they also liked learning about the run times of each of these trees.","There seems to be no confusion related to the material covered in class. Students enjoyed learning about binary trees and how they can reduce the runtime of data structures. Along with that, they also enjoyed learning the difference between full vs not full/complete and traversing a tree."
"Students enjoyed learning about the algorithm optimizations. Along with that they also enjoyed going through the examples related to Heap Sort, Djikstra's Algorithm, and the Dynamic Connectivity Problem. I would suggest using similar examples in the future as well.","There seems to be no confusion related to the material covered in class. Students enjoyed learning about the different algorithms and working with them. Along with that, they also enjoyed working through the heap sort example and the dynamic connectivity problem."
Most of the students had no confusion about the material covered in class. A few of the students were confused about the DFS algorithm and usage of it. A few had questions related to the usage of a queue in the DFS and BFS algorithm.,In this lecture students were confused with the DFS algorithm and how to find articulation points of graphs. Students were also confused with how the queue works for DFS/BFS but I would suggest going over these topics at the beginning of next lecture to clear any doubts among the students. Students also found the different operations that can be performed on graphs confusing.
Most of the students had no confusion related to the material covered in class. I would suggest reviewing the concepts related to the Binary Seach Tree and the difference between Full Tree and Complete Tree. ,In this lecture students were confused by the difference between full and complete trees. Students were also confused with the differences between binary search trees and binary data structures. Students would also like more clarity on what types of problems would use BST. Students also would like more explanation on the breakdown of run time of a full tree versus complete tree.
"Lots of students found traversals to be interesting in today's lecture. Students specifically mentioned binary trees and inorder traversals when discussing their interests. Binary search trees were also mentioned as a concept that kept student interest. Lastly, some students also liked going over the assignment in class.","There seems to be no confusion related to the material covered in class. Students enjoyed learning about binary search trees and traversals. Along with that, they also enjoyed going over the assignment. I would suggest going over another assignment to clear any doubts among the students."
"All of the students seemed to enjoy working through the example problems. The most popular of the example problems included the eight queens example and the Boggle board example. The students are seeming to get the underlying concepts out of these examples, as well. The students are noting the benefits of recursion and backtracking, and how useful these techniques are. ","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the backtracking and recursion algo. Along with that, they also enjoyed the 8 queens problem and the boggle problem. I would suggest going over these problems at the beginning of next class."
"In this lecture, students found information surrounding trees and tries most confusing, specifically the differences between each. Students found DLBs and RSTs most confusing. Additionally, students mentioned confusion around huffman codes and compression","In this lecture, students found it interesting to learn about the differences between DLB and R-Way RST. They also were interested in learning about the runtime analysis of a DLB versus a R-way RST, as well as when to use Radix trees vs DLB trees and Huffman codes. Students were also interested in the implementation of tries and compression."
"In this lecture, students found the heap interesting. They specifically found the heap root deletion, min heap insert and min heap removal to be interesting. They also found prims algorithm and walking through runtime interesting.",There seems to be no confusion related to the material covered in class. Students enjoyed learning about the heaps and the Prim's Algorithm. Along with that they also enjoyed walking through the runtime and learning about min heap insert and removal.
"In this lecture, students found compression and expansion most ineresting, specifically with LZW. Students also found the fact that codebooks are the same for both to be interesting, as well as the ASCII table.","There seems to be no confusion related to the material covered in class. Students enjoyed learning about LZW Compression and Expansion. Along with that, they also enjoyed learning the differences between compression and expansion. I would suggest going over these differences at the beginning of next class."
"In this lecture, students found LZW and the LZW corner case to be confusing. They also mentioned confusion surrounding codebooks and codewords and the tasks in expanding and compressing. Some also mentioned confusion with compression occurring a step ahead of expansion and what makes lossless compression better.",There seems to be no confusion related to the material covered in class. Students enjoyed learning about the LZW corner case and how to use it in their code. Along with that they also enjoyed learning more about the different types of compression. I would suggest going over these topics at the beginning of next class.
"Students were mainly having issues with equations and calculations for Assignment 13. Mainly, they seem to have some concerns regarding the pay back period calculation, the environmental impact calculation, and the capital investment equation. Having a quick review of these calculations and equations could be helpful.","There seems to be a lot of confusion related to the material covered in class. Students would like more clarity related to Assignment 13. Along with that, they would also like more details related to capital investment, payback periods, and CO2 emissions. I would suggest going over these topics at the beginning of next lecture."
A vast majority of students were interested in the chart and figure content in class. There were also many students who seemed interested in learning about the different engineering differences. The breakout teams continue to be something that students seem to enjoy.,"There seems to be no confusion related to the material covered in class. Students really enjoyed working with charts and using excel. Along with that, they also enjoyed working in breakout rooms and getting to know their engineering teams."
"A majority of the students seem to be confused mainly about the projects and assignments. As an introductory course, this makes some sense, and their questions should be answered as the project due dates get closer. Make sure to also ask about student's difficulties with accessive CourseMIRROR or Brightspace to ensure that everything is working smoothly.","Some students had no confusion related to the material covered in class. Other students would like more clarity related to assignments, assignments, and the bike project. I would suggest going over these topics at the beginning of next lecture to clear any doubts among the students."
"A majority of the students find the new project interesting. Specifically, they are interested in the design process and the problem scoping aspect of the project. Some students also noted that they felt it was interesting working on a project that relates to campus. Other students continue to let their interest in groupwork be known.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the new project and working on it. Along with that, they also enjoyed problem scoping and working with their teams."
"A majority of the students are still a little confused about how to submit assignments and what needs to be submitted for assignments. This ties into some Brightspace issues other students are having. Some students are still having some issues about making graphs and using graphs, so maybe a quick refresher for next class. The same is true for the career exploration and engineering discipline activities. ","Some students had no confusion related to the material covered in class. Other students would like more clarity related to assignments, assignments, and the in-class breakout rooms. I would suggest going over these at the beginning of next lecture."
"Students were very interested in the carbon footprint activity, and also calculating the amount of CO2 emissions that come from thier cars. Students are also enjoying the group work and assignment 13. Lastly, a few students pointed out that they found the ethics discussions particularly interesting.","There seems to be no confusion related to the material covered in class. Students really enjoyed the carbon footprint activity. Along with that, they also enjoyed working on Assignment 13 with their groups and on the solar panel project."
"Many students felt that the instructions were unclear in some way. They also feel a little confused on what is expected as far as deliverables for the quiz, the project, and the assignment.","Some students had no confusion related to the material covered in class. Other students would like more clarity related to Assignment 16, Assignment 4, and problem scoping. I would suggest going over these at the beginning of next lecture to clear any doubts among students."
"There are many students who are having difficulty knowing what is needed or required for the assignment deliverables. This overlaps with many of the other confusing points for students, which include what is necessary for making the mathematical models, how to use the formulas and equations to make the necessary calculations, and what laminar flow means.","Some students had no confusion related to the material covered in class. Other students would like more clarity related to Assignment 10, the in-class assignment, and the Taum Sauk Tank activity. I would suggest going over these at the beginning of next lecture."
"In today's lecture, most students understood the content. However, many students had questions about aqssignment 10 -- when is it due and how to complete it. A few students were confused about proper citations, and some were confused about what was required for the peer assessments. Students also wanted more details about how reservoirs work. Finally, some students expressed confusion about the new project.","Some students had no confusion related to the material covered in class. Other students would like more clarity related to assignments, due dates, and due dates. I would suggest going over these topics at the beginning of next lecture."
"In this lecture, students had trouble calculating, editing, and using bins for histograms in Excel. Additionally, students did not understand how to find or when to use overflow and underflow bins. Students were also unsure about which graph is best for a certain situation, and some expressed difficulty creating and understanding histograms in particular. Finally, students were unclear about due dates and assingment instructions.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to Excel, the in-class activity, and the overflow/underflow bins. I would suggest going over these topics at the beginning of next lecture."
"While many of the students didn't have any problems in today's class, there were some issues when it came to calculating certain variables. Two that were highlighted specifically was the payback period and the environmental analysis. Some students also mentioned that they had some issues with their calculations because they were missing information, so it might be worthwhile reviewing documents to check for any missing information that needs to be included. There was also some mentions of missing info for an Excel document, so it might be worthwhile to review that, as well.","In this lecture, students were confused about how to calculate the payback period for an investment. Students were also confused about the in-class activity and how to solve for it. Students also were confused by some of the constraints that were revealed in class about A13 as they did not see them in the technical brief or the assignment’s information page, specifically about the amount of time that the project must be under. Some students also wanted more clarity on how to analyze"
"Students seemed to really focus on the z-statistic tool from this class. They seemed to understand much of the material, and discussed histograms and probability. They seemed to enjoy the Skittles experiment and working in groups.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about z-scores and probability. Along with that, they also enjoyed the Skittles assignment and the breakout rooms."
"A majority of the students found aspects of the calculations, using formulas, and Excel functions interesting. Specifically, they seemed interested in relating these concepts to Assignment 12, and the reservoir function in general. Some students also found reviews on the quizzes and exams interesting. Lastly, as usual, students enjoyed working in teams.","There seems to be no confusion related to the material covered in class. Students really enjoyed working with their teams on Assignment 12. Along with that, they also enjoyed learning about flow rate, pressure head, and voter registration."
"Many students found biomimicry interesting, and pointed specifically to the beetle example. Students also found interest in the idea generation and brainstorming process. Some students also thought the quiz was interesting, as well as working in their groups, and searching for patents.","There seems to be no confusion related to the material covered in class. Students really enjoyed brainstorming ideas and working with their teams. Along with that, they also enjoyed the quiz and breakout rooms. Some students also enjoyed learning about biomimicry."
"Many students have issues with project logistics. Students feel that they can't find documents, have too much work to do in too little time, or are confused about the actual due dates because the website says one thing, but the professor said something else in class. Clearing these confusions up should be of the highest priority. Students also discussed having some trouble with parts of the project, such as problem scoping, defining criteria and constraints, empathizing with users, and incorporating stakeholders. Lastly, some students raised some concerns about quizzes, and how to study for them. ","In this lecture, students were confused about Assignment 16 and its requirements. Students were also confused about the in-class quiz and how to prepare for it, as well as stakeholders and criteria and constraints. Students also were confused on how to address stakeholders, and also how to find the documents for this assignment. Some students also had questions about how to scoping and problem scoping should be done, and what criteria to use for the problem statement. Lastly, some students had questions"
"While some students were confused by the pro's and con's activity, many students also found it interesting. They are tying this to engineering design, of which they also take interest. The students were especially interested in working in their groups and generating ideas with their groupmates. The clarifications for Assignment 17 were also well received by the students, who pointed out that this made the assignment seem more manageable. ","There seems to be no confusion related to the material covered in class. Students really enjoyed the in-class activity and coffee makers. They also enjoyed working with their teams and coming up with ideas. Along with that, they also enjoyed learning about pros and cons and working on Assignment 17."
"The students have many questions regarding prototyping. Specifically, there are concerns about how to make prototypes and how to test them. Students have also mentioned their concerns when it comes to using CAD software, being somewhat unfamiliar with it. There are also some concerns about specifics when it comes to the assignment and what is required for submissions. ","In this lecture, students were confused about prototyping and testing. Students were also confused about CAD modeling and how to use it to create and test their prototypes. Students also were confused on the logistics of assignment 18, and when it was due. Some students were also concerned about testing and what materials to use for their prototypes, as well as what testing protocol to use. Lastly, some students were concerned about how to make and use physical prototypes and how they should be used."
"Many of the students in today's lecture were not confused by the content, but many were confused by the in class activity and its calculations. They did not understand why gasoline density was included in it. There was also a portion of students confused about assignment 13, and the assumptions concept that was mentioned in class.","In this lecture, students were confused about the in-class activity. Students were also confused by the carbon emissions calculation, especially how to calculate CO2 emissions and how to use them in the economic analysis. Students also were confused by some aspects of the environmental analysis, such as what assumptions to make and when to make them. Some students also expressed confusion about the requirements for Assignment 13, as well as the density of gasoline. Lastly, some students were concerned about the payback"
"In this lecture, students were confused about how to complete assignment A10. Additionally and more specifically, students were confused by how to use the Laminar approach and how to employ mathematical models in this assignment. Similarly, students were confused about how to complete the in-class activity and what was being asked; some needed more time. Students also had questions about how to find and cite reliable sources and what sources are acceptable for use. Finally, students wanted more background on the Taum Sauk reservoir and how hydroelectric dams work in general.","Some students had no confusion related to the material covered in class. Other students would like more clarity related to Assignment 10, the in-class activity, and the Laminar Approach. I would suggest going over these topics at the beginning of next lecture."
In this lecture students found the project they were working on to be interesting. They were interested in having time to work on this project with their teams. Students thought the introduction to the Taum Sawk project was interesting. Students were also interested in reviewing their material for their quiz.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the Tom Sauk Reservoir and working on their projects. Along with that, they also enjoyed the review that was given on what they learned. I would suggest going over these at the beginning of next lecture."
"In this lecture, students were interested in calculating probablity. Especially, z-score and histograms. Students also were interested in learning to find probability using excel. They also were interested in creating histograms and understanding how they work. Students were also interested in working on the project. ","There seems to be no confusion related to the material covered in class. Students enjoyed learning about histograms and working with them. Along with that, they also enjoyed working on the excel excel work and the project they are doing."
In this lecture students were confused with the prototype requirements. They were also unsure of what the prototypes were supposed to do and what needed to be done. Students also found the instructions on the CAD assignment difficult. Students were also confused on how to make the text curved. Students were also confused with the weighted decision matrix. ,In this lecture students were confused about the type of prototypes that they have to make by Monday for testing. Students were also confused by the CAD assignment and how to make the text curved. Students also found the weighted decision matrix confusing. They also were confused by what their prototypes were supposed to do. Students found some of the instructions for CAD assignment difficult. 
"In this lecture students found that the quiz they took was interesting to them. They also were interested in using z-score calculations in probability. They were also intersted in learning more about histograms. Students were also interested in working on assignment 10, which they found interesting. ","There seems to be no confusion related to the material covered in class. Students enjoyed learning more about z-scores and the quiz. Along with that, they also enjoyed the quiz and the assignment 10. I would suggest going over these at the beginning of next class to clear any doubts among the students."
"Most students were confused on coding and especially the function call stack. Some students were also confused about noise in data. A few students were confused about modeling, logistics of milestone 2 and the concept quiz.","In this lecture, students were confused on writing code for M2. Students were also confused on how to reduce noise for data in MATLAB. Students also were confused by the concept quiz 3 and had an in class video (with an assignment). Students also had questions about the model question on the i class activity."
Most students were confused about Velocity calculations and content of Milestone 2. Some students were confused on logistics of the assignment and a few students were confused about assignment 14 and testing with the given data.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to Milestone 1 and its requirements. Along with that, they would also like a better understanding of what assignments were due and when they were due. I would suggest going over these at the beginning of next lecture."
"Most students were confused on the logistics and content of Milestone 4. Some students were confused on what updates to make to their code for the new milestone, whereas some students were confused about calculations for percent error and acceptable vmax values. One student was also confused about dowloading and reading the required chapters in the pdf.","There seems to be a lot of confusion related to the material covered in class. Students would like more clarity related to Milestone 4. Along with that, they would also like clarity over the in-class activity and SSE. I would suggest going over these at the beginning of next lecture to clear any doubts among the students."
Most students were interested in coding out the solution for their project. Some students were interested in doing revisions and referencing previous works while some students were interested in non linear-regression and the concept quiz. A few students were also interested in having in class activity time to work on M2.,"There seems to be no confusion related to the material covered in class. Students really enjoyed the in-class activity and working on their code. Along with that, they also enjoyed learning about non linear regression and working with MatLab. They also enjoyed having time to work on their final project with their teams. I would suggest going over these topics at the beginning of next lecture."
Most students were interested in putting their solutions to code. Some students were interested in analyzing data and noticing bias in data while a student was interested in the logistics of Milestone 2. One student was also interested in implementing different formulas in their solutions.,"There seems to be no confusion related to the material covered in class. Students enjoyed working on the project. Along with that, they also enjoyed learning about bias and errors, working on V0, working with their teams, and working on m2."
Most student were interested in different linearization models. Some students were interested in vmax and v0 calculations as well as putting their algorithms into solution code. A few students were also interested in the concept quiz and the in-class activity,"There seems to be no confusion related to the material covered in class. Students enjoyed learning about linearization and learning about the different models. Along with that, they also enjoyed the in-class activity and the concept quiz. I would suggest going over these at the beginning of next lecture."
"In this lecture, students on how to work matlab and would want the instructer to go slower when explaining the set up. They were confused with how to download and set up matlab, the drive and files. They were also confused on how to submit files and quizzes. Students were also confused on how to find out more information on other functions in Matlab.","In this lecture, students were confused with how to set up and use MatLab. Students were also confused with the process for submitting assignments and quizzes to gradescope. Students also were confused on how to download and open files to MatLab and how to save and open them in MatLab, as well as how to find out more information on other functions. Some students also wanted more guidance on setting up folders and setting up the due dates for upcoming assignments."
"In this lecture students found it confusing to understand the various different functions. For example, the some functions that the students found difficult to understand are the xor function, concatenating function, and find function. Students were also confused by array operators. Students also found it confusing to work in matlab. Some students were also confused with how exactly max, mean, and min work. Students also reuire further explanation witht the assignments, paticularly A06.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to functions, A06, MatLab, array operators, and the find function. I would suggest going over these topics at the beginning of next lecture."
There seems to be a lot of confusion related to the problem statement. Along with that there is a lot of confusoin related to the material covered in class and the assignments assigned. I would suggest going over these at the beginning of next class to clear any doubts among students.,"There seems to be a lot of confusion related to the material covered in class. Students would like more clarity related to problem statement, problem scoping, and assignments. I would suggest going over these topics at the beginning of next class to clear any doubts among the students."
"There seems to be no confusion related to the material covered in class. Students enjoyed the quiz, working on their projects, using equations and doing calculations, and working with CAD for their designs.","There seems to be no confusion related to the material covered in class. Students enjoyed learning about CAD and working with it. Along with that, they also enjoyed working on the quiz and the weighted decision matrix. I would suggest going over these at the beginning of next lecture to clear any doubts among the students."
There seems to be no confusion related to the material covered in class. Students enjoyed working with Mathematical Models and using approaches such as the Laminar Approach in the process. Students found it interesting how different shapes can help in different ways according to the question at hand.,"There seems to be no confusion related to the material covered in class. Students enjoyed working with mathematical models and using them to describe data sets. Along with that, they also enjoyed learning about the different approaches to estimating area."
"There is a lot of confusion related to prototypes and prototyping. Along with that, few other students had confusion related to the new quiz guidelines and the in-class activity. I would suggest going over these topics at the beginning of next class.","In this lecture, students were confused with prototyping. Students were also confused with the new quiz guidelines. Students also were confused by the idea of how to prototype and how to make multiple prototypes for the same design. Students found the concept confusing as well as the concept of working with minecraft."
There is a lot of confusion related to the presentation project. I would suggest going over the project requirements again to clear any doubts among the students. Along with that there was confusion related to the in-class activity and prototypes.,"There seems to be no confusion related to the material covered in class. Students enjoyed the presentation. Along with that, they also enjoyed watching the video portion of the presentation and working on their prototypes. I would suggest going over these topics at the beginning of next class to clear any doubts among the students."
There is a lot of confusion related to the In-Class Quiz. Alogn with that students would also like more clarity related to the project and the thought experiments. Few of the students had no confusion with the material covered in class.,"There seems to be confusion related to the quiz given in class. Students would like more clarity related to pros and cons evaluations, the quiz, and the 3D printing portion of the project. I would suggest going over these topics at the beginning of next lecture to clear any doubts among students."
There is a lot of confusion related to prototypes and the weighted decision matrix. I would suggest going over these topics at the beginning of next class to clear any doubts among the students.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to prototype design, weighted decision matrix, and 3D printing club procedures. I would suggest going over these topics at the beginning of next lecture to clear any doubts among the students."
Students were interested in listening and seeing other people's unique ideas. Few students were interested in the pros and cons and receiving feedback from the TA. There seems to be no confusion related to the material covered in class.,"There seems to be no confusion related to the material covered in class. Students enjoyed learning about other people's design ideas. Along with that, they also enjoyed receiving feedback from their TA and getting feedback from other students on their projects. "
In this lecture students found the in class activity interesting to work on. Students also were interested by working with their new groups. Students were interested with working with the data. Students were also interested in working on pivot tables.,"There seems to be no confusion related to the material covered in class. Students really enjoyed meeting and working with their new groups. Along with that, they also enjoyed learning about pivot tables, working on the in-class activity, and working on their projects."
In this lecture students were confused by installing the software the inital instructions were not clear enough. Students were also confused by the ti boards. They were confused by its process and the order. The in class activity was hard to understand for some students. Students were also unsure about the turn in dates for the new assignment.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to TI boards, the in-class activity, the new assignment, and the requirements for the technical brief. I would suggest going over these topics at the beginning of next lecture."
"In this lecture, students found it interesting to work on the in-class activity. Students were also interested in working with their group memebers. Students found it interesting that the class would have more projects than midterms/exams. Student found it interesting that they were given time to work on their assignments in class.","There seems to be no confusion related to the material covered in class. Students really enjoyed the in-class activity. Along with that, they also enjoyed learning about the semester flow and how they are going to be doing five projects. They also enjoyed studio time and working on their projects."
Students enjoyed working with MatLab and learning about the different functions that can be used to extract/modify data. Along with that students enjoyed learning about the different kinds of operators and liked the in-class activity.,"There seems to be no confusion related to the material covered in class. Students enjoyed learning about functions in Matlab and working with them. Along with that, they also enjoyed the in-class activity and learning about the relational and logical operators."
