oracle,generated_summary
"In this lecture students found traversal of binary trees confusing. They also require more explanation on the tail vs non tail recursion, as well as more explanation on each concept itself. ","In this lecture, students learned about the different ways to traverse a binary tree. They also learned about tail recursion and its ability to be implemented as a loop. Students were confused by the strong buffer and how some of the traversals would work in code. Lastly, students were confused about big O in backtracking."
"This lecture focused primarily on using strong induction in proofs. Students were confused by strong induction (in general), and also had trouble with figuring out how to use base cases. Students also had a hard time comprehending what makes strong induction different, and when to use it.",There is a lot of confusion related to the material covered in class. Students would like more clarity related to strong induction and base cases. I would suggest going over these topics at the beginning of next class.
"In this lecture, students learned about combinatorics. More specifically, students learned about combinations and the binomial theorem (including Pascal's Identity). Students also used recursion to go through proofs. Students found said topics interesting.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about combinations, permutations, sum rule and product rule all related. Along with that, they also liked learning about binomial coefficients."
"In this class, students went over their exam results. Most students were able to understand any questions they didn't initially get at first. Students also learned about the pigeonhole principle, and some did find it confusing.","There seems to be no confusion related to the material covered in class. Students enjoyed going over the exam and reviewing the questions that they missed on the exam. Along with that, they also enjoyed working on the final practice problem and the pigeon hole principle."
"In this lecture, students learned about different proofs, such as the proof for infinite prime numbers. They also learned about different algorithms for finding the GCF of two numbers. Students utilized TopHat to test their knowledge.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to proofs, TopHat problems, and Euclid's algorithm. I would suggest going over these topics at the beginning of next class."
Students found recursion and its use with strings interesting in this lecture. Students also learned about propositional statements and identified the difference between recursion and strong induction. Students enjoyed working with string concatenation and the proofs.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about recursion and working with it. Along with that, they also enjoyed working with proofs and examples. I would suggest going over these topics at the beginning of next lecture."
"In this lecture, students did review of past material. One student initially had trouble understanding the fourth problem on the recitation. They felt that it was covered too quickly, but eventually understood it after some time. Otherwise, most did not find anything confusing.","There seems to be no confusion related to the material covered in class. Students enjoyed reviewing the recitation, working on the examples, and working on proofs. I would suggest going over these topics at the beginning of next class."
"Students learned about recursion and how it is used with strings in this lecture. There was some confusion regarding recursion and strings, as well as mathematical vs strong induction. Students also were confused about the sigma symbol.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to recursion, sigma symbol, concatenation, and sets. I would suggest going over these topics at the beginning of next class."
"In this lecture students liked drawing venn diagrams. They also found drawing diagrams utilizing the Universe annotation interesting. Students also found the top hap activity interesting. Students were interested in learning about set properties, and the different type of sets like: power sets, nested sets, etc..","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about sets and working with them. Along with that, they also enjoyed making Venn Diagrams and learning about the power set."
In this lecture students were interested in learning about propositional logic especially regarding real world english context. Students are also interested in learning about conditional statements. Students also interested in learning about the language of logic and the concept of implication.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about propositions and working with them. Along with that, they also enjoyed working with examples of conditional and biconditional statements."
In this lecture students were confused with informal proofs and proving without a truth table. Students were also confused by inference methods for quantifiers. Students also found universal  generalizations a bit confusing. They would also appreciate few examples to help further clarify nesting. ,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to generalizations, formal proofs, and inference methods. I would suggest going over these topics at the beginning of next class."
Most of the students had no confusion related to the material covered in class. A few of the students would like clarity over the tree traversal methods and how the use of subtrees can help compute things recursively. I would suggest going over these topics at the beginning of next lecture.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to subtrees, binary trees, preorder, inorder etc. I would suggest going over these topics at the beginning of next lecture."
There seems to be a lot of confusion related to the algorithms covered in class. I would suggest going over examples related to augmenting paths and how to find them in a network flow. Along with that I would also suggest going over Ford Fulkerson and Edmond's Karp.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to Dijkstra algorithm, Edmonds Karp algorithm, and backwards paths. I would suggest going over these topics at the beginning of next lecture."
There seems to be no confusion among the students about the material covered in class. A few of the students would like to go over the run times of the tree data structures that were covered in class. I would suggest going over a few run time examples to help students clarify their doubts.,In this lecture students were confused with the run time of Digital Search Tree operations. Students would like more clarity on radials search tree runtimes. Students also would like to go over the key comparison when searching a RST because you just need to check if the correct bit path exists?
Students enjoyed learning about the backtracking and how it worked. A few students enjoyed learning about pruning. Along with that students enjoyed the way the professor explained recursion so I would suggest continue explaining this way in the future as well. ,"There seems to be no confusion related to the material covered in class. Students enjoyed learning about the generalized algorithm for backtracking problems. Along with that, they also enjoyed going over the boggle equation solution and recursion."
Students enjoyed learning about the different types of trees and tries. Each of the students enjoyed different aspects of each of the data structures. Another student enjoyed learning about prefix symbol tables.,"There seems to be no confusion related to the material covered in class. Students enjoyed learning about Radix Search Tries and how different they are. Along with that, they also enjoyed learning more about the different types of ADTs. I would suggest going over these topics at the beginning of next lecture."
Students enjoyed learning about recursion and recursion methods related to the Tree data Structure. Along with that students also enjoyed the in-depth discussions related to Trees and Binary Trees. One of the students liked that the examples presented in class were in code rather than sudoku.,"There seems to be no confusion related to the material covered in class. Students really enjoyed going through the code and learning about the different types of trees. Along with that, they also enjoyed learning about recursive methods and working with binary trees."
Students would like more clarity over runtime analysis. There seems to be confusion related to the different types of O Notations. I would suggest going over the different types of O notations and also review some of the algorithms covered in class. ,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to runtime analysis, summation rules, and the expression of top hat question. I would suggest going over these topics at the beginning of next class."
Students enjoyed learning about Prim's Algorithm and its purpose. Students also enjoyed learning through the different types of examples given in class. I would suggest using similar examples for other concepts as well since students like learning from these types of examples. ,"There seems to be no confusion related to the material covered in class. Students enjoyed learning about Prim's Algorithm and working with it. Along with that, they also enjoyed working with the union examples and the Dynamic Connectivity Problem."
"Many students found that the traversing method was particularly confusing. The students often related this to trees and the tree interface. There were also some issues regarding traveling order and memory scale. It might be prudent to review some of the problems related to these concepts, as it might help the students.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to traversals, tree interfaces, and recursion. I would suggest going over these topics at the beginning of next lecture."
"The students found that the Big O notation portion of the lecture was helpful for them in better understanding the material. Students also found that the discussions about runtime were interesting. The other parts that the students enjoyed included algorithm analysis, example problems, and the threesum problems.","There seems to be no confusion related to the material covered in class. Students really enjoyed the in-class problems and working with big O notation. Along with that, they also enjoyed the threesum example and the camping story."
"A majority of the students had some concerns about the red black binary search tree method. A specific confusion had to deal with when to place red links during a red-black bst. There was also some discussion of normal BST's, and one student just asked for a review over the normal BST procedure. There were also some questions regarding an update after a delete, and how to identify the largest node in a tree. Lastly, one student did mention that they still had confusions about the Big O family, so it might be useful to review that, as well.","In this lecture, students were confused with the red-black bst and how to place red links on it. Students were also confused with Binary Search Tree operations, specifically the runtimes of normal BSTs. Students also wanted more clarity on the criteria for red and black bst. There was also some confusion related to the Big O family."
"Students were having some difficulties with the last portion of the class. Students were having issues with the binary trees example problem and the private build function. There was some discussion about using the copy method, as well. Lastly, some students were having difficulty knowing when access was being cut off or when to cut off access when working out one of the problems.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to Binary Trees, the private build tree method, and the last 10 minutes of class. I would suggest going over these topics at the beginning of next lecture."
"The one concept that students seemed the most interesting from this lecture was iterative methods. The students did mention that it was interesting to compare them to recursion methods. The students also seemed to be interested in the different traversal methods, as well. There were a few discussions about red black operators and symbol tables. One student also mentioned 'insert in order', which is not something the reviewer understands due to context, but hopefully is helpful to the professor.","There seems to be no confusion related to the material covered in class. Students enjoyed learning about the different traversals of Binary Trees. Along with that, they also enjoyed learning the different ways of coding the bst searches."
In this lecture students enjoyed learning more about trees. They also found learning about the brute force algorithm and pin cracking. They also enjoyed learning about bubble sort and the break down of runtime for it as well as time complexity.,"There seems to be no confusion related to the material covered in class. Students enjoyed learning more about trees, sorting algorithms, and password cracking. I would suggest going over these topics at the beginning of next class."
"In this lecture, the most interesting subject for students was huffman compression, trees, and encoding. Some also found compression and its efficiency interesting. Finally, students found when to use different trees and lossless compression interesting.","There seems to be no confusion related to the material covered in class. Students enjoyed learning about Huffman Compression and the process of encoding it. Along with that, they also enjoyed learning more about lossless compression and when to use different trees."
Students were very varied in their responses to the prompt. The one most common confusing part of the class was the backtracking. There also was some confusion about the problem with 8 queens and diagonals. Another confusing point for students was the depth first search protocol. The last two issues that students had were with recurssive methods and the boggle board example.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to depth first search, 8 queens diagonals, and recursion methods. I would suggest going over these topics at the beginning of next lecture."
"The students found the rotation portion to be confusing, as well as the last bit of the example problem. Students also found the implementation and fixing of a black-red tree to be confusing. There was also some confusion about nodes, specifically about deleting and adding them. Lastly, there was some confusion about black red tracing. Going over these in the next class may help clear up some of the confusion.",There is a lot of confusion related to the material covered in class. Students would like more clarity related to rotations of red black bst. I would suggest going over these topics at the beginning of next lecture.
"The class really seemed to find the histograms interesting. They also liked working in breakout rooms and in their groups. The students also seemed to enjoy the time to work on assignments, and found the in-class quizzes helpful.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about histograms and working with them. Along with that, they also enjoyed working in breakout rooms and learning about the different types of graphs."
"Again, students seem to be really enjoying the breakout rooms and time spent working with their team. The project and Assignment 12 held some interest for the students, as well. Specifically, students are finding some meaning from the calculations. They are also finding some enjoyment in using Excel.","There seems to be no confusion related to the material covered in class. Students really enjoyed working in breakout rooms and working on Assignment 12. Along with that, they also enjoyed learning about volumetric flowrate calculations and voter registration. I would suggest going over these topics at the beginning of next class."
"While some students found aspects of the weighted decision matrix to be confusing, they also found it the most interesting. Students also liked wroking in the breakout rooms with their teams, prototyping, and designing. Working on Assignment 18 also interested some students.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about weighted decision matrices and working on their projects. Along with that, they also enjoyed working with prototypes and the in-class activity."
"Students are interested in the energy and power topic. Many students pointed to solar panels as the most interesting aspect of that discussion. This discussion seems to also raise interest in the new project and assignment, as well. Lastly, team work seems to be a continued interest with a certain subset of the population.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about solar panels and how they work. Along with that, they also enjoyed working with their groups and learning about the different types of energy."
"Students seemed very happy to have time in breakout rooms and getting to know one another. The Draw an Engineer activity seemed to also pique student interests, as they were able to use that activity to get to know one another. Overall, students also seem to like the layout of the course. ","There seems to be no confusion related to the material covered in class. Students really enjoyed the breakout sessions and getting to know their peers. Along with that, they also enjoyed learning about the future of engineering and working on projects."
"In this lecture, students overwhelmingly enjoyed learning about how hydroelectric dams and reservoirs work and how hydroelectric power is important. Similarly, many students expressed excitement about the new project, which seems to involve investigating how dams work as well. Students were interested in learning how to find good sources of information (e.g., on Google Scholar and Purdue Library), and students were also interested in how to properly cite those sources. Finally, students enjoyed working with their groups in breakout rooms today.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the Taum Sauk Reservoir and how it works and the failure that happened. Along with that, they also enjoyed working with their groups and learning about generators."
"While many students reported that they did not have any issues in class today, some students had some trouble with the in-class activity, specfically the carbon emission calculation. Many students were confused as to why information was given for gasoline, even though it wasn't necessary for the calculation. Others are still a little confused about how to make assumptions, and also how to calculate the payback period.","There is a lot of confusion related to the in-class activity and calculations. Students would like more clarity related to CO2 emissions, environmental impacts, and assumptions. I would suggest going over these topics at the beginning of next lecture."
"The amount of student responses was low compared to the other lectures. Of the responses, most students seemed to have questions regarding biomimicry, not understanding how it related to the project. There were also some questions about Assignment 17, and what parts of the project are due when. There were some concerns about brainstorming and decomposition charts, as well.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to functional decomposition, biomimicry, and brainstorming. I would suggest going over these topics at the beginning of next lecture to clear any doubts among students."
"Many students are excited to start the new project. They are also enjoying and recognizing the design aspects of their work, and relating that to engineering. Several students have pointed to problem scoping and problem statements as interesting them. Others mentioned that they enjoyed talking about clients, end users, and stakeholders. Lastly, students are continuing to enjoy working in thier teams.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about problem scoping and the differences between novice and professional engineers. Along with that, they also enjoyed working on the design project and the campus mobility project."
"The students seem very interested in the prototyping project. They specifically highlight that they enjoy CAD modeling, generating ideas, and working in teams. Overall, some students have also mentioned that they are enjoying the engineering design process as a whole.",There seems to be no confusion related to the material covered in class. Students really enjoyed learning about prototyping and working with it. They also enjoyed brainstorming in breakout rooms with their peers. Some students also liked learning about CAD softwares and 3D printing at Purdue.
"A majority of the students seem concerned about Assignment 17, and what parts of the assignment are due when. There was some discussion about the coffee makers, as well, as a few students do not drink coffee. This topic also led to some confusion about the pro's and con's activity, as the two seem tied. Lastly, some students have some questions about idea generation and also the iteration aspect of the project.","There is a lot of confusion related to Assignment 17. Students would like more clarity related to pros and cons, functional decomposition, and the in-class activity. I would suggest going over these topics at the beginning of next lecture."
The major points of confusion for students had to do with the different types of data and what types of graphs to use. There is also some confusion in regards to bins and bin width. The instructor should also go over some of the assignments.  ,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to histograms, bins, and the in-class activity. I would suggest going over these topics at the beginning of next class."
"Students seem interested in learning about energy generation, and specifically the use of solar power to generate energy. This interest has also made them enthusiastic on starting the new assignment and project. Students are already pointing out some interesting aspects of power generation, such as building placement and unit conversions.",There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the different types of energy and how they can be used. They also enjoyed working on the new assignment and learning about solar panels.
"In today's lecture, students were most interested in histograms, including how to make and utilize them and some of their general properties. Students also enjoyed learning about what charts to use to represent different variables and data types the best. Additionally, students liked working with their groups and interacting with the class in general. Furthermore, students found the in-class activity (assignment 7) very helpful. Finally, students felt that they were getting better at using Excel, and class helped clarify some of their problems.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about histograms and how to implement them and how they organize data. Along with that, they also enjoyed working with Excel."
"The students today really seemed to find the in class activity interesting regarding the coffee machines. They enjoyed finding pros and cons, and also enjoyed working in groups and creating ideas for their projects and assignments. Students also enjoyed working on their assignment 17 and their projects.","There seems to be no confusion related to the material covered in class. Students really enjoyed the in-class activity and working with their teams. Along with that, they also enjoyed learning about pros and cons of certain designs. I would suggest going over these topics at the beginning of next class."
The students today definitely seeemed to find creating solutions and brainstorming ideas for projects extremely interesting. Others mentioned the quiz and breakout rooms to be an interesting aspect of class. The other portion of the students found biomimicry and beetle research on campus to be intriguing.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about biomimicry. Along with that, they also enjoyed brainstorming with their teams and working on the quiz."
"Many students did not find today's class very confusing at all, but some students found the in class activity regarding coffee machines and pros and cons confusing. Another handful of students were confused on the assignment 17's requirements. A few outlier students were confused about functional decomposition, iteration, and idea generation.","There is a lot of confusion related to Assignment 17. Students would like more clarity related to pros and cons, functional decomposition, and the in-class activity. I would suggest going over these topics at the beginning of next lecture."
"In this lecture, students were interested in the background information about the upcoming project. In particuar, students enjoyed learning about the Taum Sauk Reservoir. They also liked learning about how hydroelectric dams work and how hydroelectric power is used. In general, students were excited to start a new project/assignment. In addition, students thought the information about reliable resources and how to cite them was useful. Finally, students enjoyed working with their teammates and learning to properly evaluate them.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the Taum Sauk Reservoir and how it works. Along with that, they also enjoyed the in-class activity and working with their teammates."
In this lecture students were confused by the presentation. Students were also confused with the final design projecy. Students did not have much else that they found confusing in this lecture.,There seems to be confusion related to the final design project. Students would like more clarity related to it. I would suggest going over this at the beginning of next lecture to clear any doubts among students.
"In this lecture students were confused with the in class activity. They also had some confusion with A09, specifically with what the correct equations for volumes of irregular shapes were. Students also require further clarification regarding criteria vs constraints. Students were also confused with least square regression. They also were confused with reservoir volume.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to reservoir volume, least square regression, criteria, constraints, and the ICA. I would suggest going over these topics at the beginning of next lecture."
"In this lecture students thought working on the experiments with their team was interesting. Students also found the Michael Jackson video to be interesting. They also thought learning about the Laminar approach was interesting. Students were interested in learning about microcontrollers. They were also intersted in their quiz questions. Students found it interesting to learn about the next steps in our project. Lastly, students were interested in the examples of the bike racks and how they used the design process to improve their products. ","There seems to be no confusion related to the material covered in class. Students enjoyed learning about the microcontrollers and working on their projects. Along with that, they also enjoyed the quiz problems and the Michael Jackson video."
In this lecture students were confused with some questions from the quiz. Students were a bit confused with how the microcontrollers relate to the project and how they are used. Some of the solutions were also confusing to the students and their depth. Students also felt that the design project may need a bit more clarifying on the requirements.  ,"There is a lot of confusion related to the quiz, microcontrollers, and the design project. I would suggest going over these topics at the beginning of next lecture."
Most students were interested in calculating percent errors and testing the values their code produces with given values and improving upon the code based on those tests. One student was also interested in how programming is adaptable for many different calculations. Some students were also interested in having time during lecture to work on milestone 3.,"There seems to be no confusion related to the material covered in class. Students really enjoyed working on M3 and learning about SSE values. Along with that, they also enjoyed learning about the code that Professor Wible provided them with for M2."
Most student were confused on the feedbacks they got from their algorithms from the previous milestone and the content of the new milestone. Some students were confused about the calculations of SSE and logistics for homework and the concept quiz.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to calculating SSE, the concept quiz, and feedback for the algorithm. I would suggest going over these topics at the beginning of next lecture to clear any doubts among students."
"Most students were interesting on improving their previous codes and testing their codes with different datasets, and debugging accordingly. Some students were also interested in learning about the different formulas for data analysis and the logistics of milestone 2 and milestone 3.","There seems to be no confusion related to the material covered in class. Students really enjoyed working on their algorithms and working with their code. Along with that, they also enjoyed the in-depth discussion on what they need to do moving forward."
"In this lecture students were interested in learning about the different functions. They were also interested in plotting data and the different ways to do so. Students were also interested in the studio time they had to work on A06. Students also were interested in data interpretation for the subaru problem. Lastly, they were interested in working in Matlab some more. ","There seems to be no confusion related to the material covered in class. Students really enjoyed working with MatLab and learning about the different ways to represent data. Along with that, they also enjoyed the in-class activity with the data from Subaru."
In this lecture students were intereted in the studio time they had to work on assignments. Students were interested in working on A06. Students were also interested in MATLAB. They were also interesting in having discussions with their peers to come up with solutions to problems they were working on. Students were intersting in working on the in class activity. Students were interested in learning about the various functions.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about logical operators and working with them. Along with that, they also enjoyed working with MatLab and working on assignments."
There seems to be no confusion related to the material covered in class. Students enjoyed working with prototypes. They also enjoyed studio time and the extra credit opportunity that was given.,"There seems to be no confusion related to the material covered in class. Students enjoyed working on their prototypes and working with other peoples examples. Along with that, they also enjoyed the quiz 4 grade and studio time."
Students enjoyed the quiz and also liked the idea of being able to use notes and the internet during the quiz. A few of the students liked finding out about the new project. There still seems to be a little confusion related to constraints vs criteria so I would suggest going over that at the beginning of next lecture.,"There seems to be no confusion related to the material covered in class. Students enjoyed the quiz and working on their projects. Along with that, they also enjoyed going to the office to take their test."
Few of the students had no confusion related to the material covered in class. Few of the students were confused about Taum Sauk and also the Laminar Approach. I would suggest going over these topics at the beginning of next lecture to clear any doubts among the students.,There is a lot of confusion related to the Taum Sauk Project. Students would like more clarity related to sections 1-5 and section 9. I would suggest going over these at the beginning of next lecture to clear any doubts among the students.
Students seem to be enjoying working with Pivot Tables and Histograms. They also enjoyed working in groups with their classmates. Students would like more clarity over the difference between constraint and criteria. I would suggest quickly going over this at the beginning of next lecture.,"There seems to be no confusion related to the material covered in class. Students enjoyed learning about constraints and criteria. Along with that, they also enjoyed working with their groups and learning about pivot tables."
There seems to be no confusion related to the material covered in class. Students enjoyed watching other groups' videos and were also impressed with other groups' ideas. A few students enjoyed going through the design process and understanding its purpose.,"There seems to be no confusion related to the material covered in class. Students enjoyed reviewing the other teams' ideas and working through the design process. Along with that, they also enjoyed watching the team 10 video."
"In this lecture students were confused with mean, median, and mode. Students were also confused on the details of assignment 3. Students also were confused by what variance was. Students found significant figures confusing and how many decimal places too include. Students also found the in class activity confusing.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to Assignment 3, the ICA, and variance. I would suggest going over these topics at the beginning of next lecture to clear any doubts among students."
"In this lecture, students found it interesting to work with their teams on the project. Students find the solar project an interesting assingment. They found the discussion surrounding the planning and dividing up the work amongst teammates interesting. They also like the economic and environmental calculation for project. Students also found working with excel to be interesting. Students found the constraints vs criterion Outlook very interesting, as it helped them understand what was needed in an assignment. Students were also intersted in working on the in class activity.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the payback period and working on the solar project. Along with that, they also enjoyed learning more about excel and working with teams."
"In this lecture, students found it interesting to work with excel. They thought it was interesting to use functions in excel. Students were interested in working on the in class acitivity/assignment. Students were interested in learning about descriptive statistics like mean, median, and mode. Students were interested in working on assignment 3.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the different functions in Excel. Along with that, they also enjoyed working on the in class activity and working with descriptive statistics. I would suggest doing more in-class activity to help students further deepen their understanding of the concepts."
In this lecture students were confused on where to find there practice quiz. They were also confused by what type of graphs to use. Students also would want some more clarification on their assignment. Students were confused by A04 submissions. Students were also confused by excel especially formatting a table on excel and making boxes bigger. Students seemed worried about quiz 1.,"In this lecture, students were confused with submitting the chart as a pdf and choosing the correct chart. Students were also confused with the quiz instructions and how to turn in their practice quiz. Students also found formatting a table on excel and making boxes bigger confusing."
In this lecture students were most interested in the quiz they took. Students also were interested in going over the assignments they completed. Students also found making the table on the quiz interesting. Students also were interested by their project and the discussions they had with their teams.,"There seems to be no confusion related to the material covered in class. Students really enjoyed the quiz and working on their projects. Along with that, they also enjoyed going over their assignments and working with their teams."
In this lecture students were confused by assignment 3 and its requirements. Students wanted more explanation and details regarding assignment 3. Students were unclear on accessing CATME. Students were also confused on navigating brightspace. Students were also confused by absolute cell functions.,"There seems to be no confusion related to the material covered in class. Students enjoyed working with graphs, tables, and the Absolute Cell Functions. They also enjoyed navigating Brightspace and working with assignments."
In this lecture students were not very interested in anything specific. Students found the entire class interesting. Students found it intersting to have some more time to study for their quiz. They also found it intersting to use charts for their solar project.,There seems to be no confusion related to the material covered in class. Students enjoyed learning about charts in solar project. They also enjoyed studying for the quiz next week.
In this lecture students were confused with the in class activity. They thought they ICA was challenging. Students also were confused with A03 and wanted to review it. Students found the process for assignment 5 confusing. Students found filling out the template with their teams confusing. Students were confused by the examples of trade offs.,"There is a lot of confusion related to the material covered in class. Students would like more examples of trade-offs, in-class activities, and assignments. I would suggest going over these topics at the beginning of next class."
"There doesn't seem to be much confusion among students related to the material covered in class. Few of the students were confused with how to operate on excelt and also how to work with MatLab. Along with that, a few students would also like clarity related to the In-Class Activity.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to linear regression, SSE, and the in class activity. I would suggest going over these topics at the beginning of next lecture to clear any doubts among students."
Students enjoyed working with MatLab. They liked learning about the different functionalities of MatLab such as how plots work. Along with that students also enjoyed learning about the Assignment 6 and working with Data Problems. ,"There seems to be no confusion related to the material covered in class. Students really enjoyed working with MatLab and working with plots. Along with that, they also enjoyed the data problems and working on the readmatrix function."
There seems to be no confusion related to the material covered in class. Students enjoyed learning and working with loops. They also enjoyed working on the In-Class Activity. Along with that they also enjoyed learning about runtime speeds.,"There seems to be no confusion related to the material covered in class. Students really enjoyed the in class activity and working with loops. Along with that, they also enjoyed learning about compile speeds and the in-class activity."
Some of the students had no confusion related to the material covered in class. There was confusion related to A11 Part 3. Along with that there were a few students who were confused with the idea of nested loops. I would suggest going over A11 Part 3 briefly at the beginning of next lecture.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to A11 part 3, nested loops, matlab, and the in-class activity. I would suggest going over these topics at the beginning of next lecture."
There are questions related to A11 and how to approach some of the questions in the assignment. Along with that there is confusion related to the different types of loops covered in class. I would suggest going over A11 and the different types of loops briefly at the beginning of next lecture.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to loops, complex functions, and assignments. I would suggest going over these topics at the beginning of next lecture."
Students enjoyed learning about nonlinear regression. Along with that students liked knowing about their final project and what they need to for it. Students were surprised to find out that they were allowed to go work outside the classroom with their groups. ,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the new project and working on it. Along with that, they also enjoyed learning more about the commercial enzyme industry and nonlinear regression."
"Students enjoyed learning about matrices, arrays, and array indexing. Some students enjoyed debugging their code and working on Assignment 5. There seems to be no confusion about the material covered in lecture among the students.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the different ways to make matrices and vectors with MatLab. Along with that, they also enjoyed the in class assignment and the debugging activity."
"Most students were interested in learning more about user defined functions and factoring portions of their code into relevant user defined sub functions that are used in main function. A lot of students were also interested about learning about the main function. Other students were interested about calculating volume of a 3d shape, teamwork and leaving class 20 minutes early.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about User Defined Functions and working with them. Along with that, they also enjoyed the in class activity and working on A10 with their groups."
Most students were interested about loop structures and using nested loops as well as the distinction between for and while loops. Some students were interested about the in class activity. Others were interested about working in teams and reviewing questions for exam and quiz prep. One student also found having hot chocolate in class interesting.,"There seems to be no confusion related to the material covered in class. Students really enjoyed the in class activity and working with loops. Along with that, they also enjoyed going over the exam questions in person."
