oracle,generated_summary
In this lecture students found the binary tree demos confusing. Students found the special cases for binary search trees confusing. They also were unsure of the difference between using null or .clear() to make trees inaccessible to users. They also were unsure of the difference between .clone() and .copy(). They were also confused about the build tree method within the binary tree code.,There is a lot of confusion related to the material covered in class. Students would like more clarity related to Binary Trees and Binary Search Trees. I would suggest going over these topics at the beginning of next class.
In this lecture students found binary search trees to be very intersting. They also enjoyed learning about binary trees in general and how to traverse them. They also were interested in learning the order values of binary trees.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about binary search trees and the special cases for creating BinaryTrees. Along with that, they also enjoyed the in order values of binary trees."
In this lecture students found the red-black bst confusing. Students are unsure how to delete nodes and do not understand the various operations for the red-black bst like rotations and color flip.,"In this lecture, students learned about Red-Black Trees and how they work. Students learned about the different operations for BST. They also learned about how to delete a node from a red-black bst and how to correct violations in Red-black BSTs. Students also found the color flip and the two rotations interesting."
In this lecture students were confused on the threesum example and analysis.They also needed more explanation on runtime modeling and formal definitions of the big O family.Students also require more attention to the triple loops example and finding runtime.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to runtime modeling, the three sum example, and formal definitions of the Big-O family functions. I would suggest going over these at the beginning of next class."
The students today found the complex logic aspects of the lecture interesting as well as applications to english and real world examples. A student enjoyed the bitwise coding portion of the class and some students enjoyed making truth tables.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the concepts related to logic and truth tables. Along with that, they also enjoyed working with propositional logic and learning about its application to real world problems."
"The small amount of students today found mostly the translation of English to logic statements quite confusing. Other students wanted more review on compound propositions, as well as conditional statements in natural language. Some students wanted more practice with complex logic problems as well.","In this lecture, students were confused by the concepts of propositional logic and translations. Students also found the concept of negations to be confusing. Students would like more examples on translating from English to logic because they are still not clear on how he can assign the connectives to each piece. Students were also confused by conditional statements in natural language and the disconnect between the conditional statement and cause and effect. Lastly, students would also like more time to practice their logic problems."
"The students today found logic, propositional logic, statements, and equivalence confusing. There was also a student in today's lecture that found contrapositives confusing. They found the puzzles given to them confusing as well.","In this lecture, students were confused by propositional logic. They were also confused by the concept of logical equivalence. Students also found the use of contrapositives for assumptions in the English language confusing. They also found it confusing to learn about the translation of logic propositions to English language. Students were confused with the long sentences and converting them into logical statements. Lastly, students found the concepts of implications confusing."
"Students learned about probability in general during this lecture. Students found the general topic very interesting, especially the more specific poker hands problems. They enjoyed calculating the probability of drawing certain hands using combinations and permutations.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning and working with probability. Along with that, they also enjoyed learning about combinatorics."
"Students learned about countability as well as modular arithmetic in this class. They learned how hash functions utilized modular arithmetic, and also learned about the division algorithm. Students were particularly intrigued by the real-world applications of said content.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about modular arithmetic. Along with that, they also enjoyed the real world examples of hash tables and the division algorithm."
"Students were mainly confused by when to use combinations and permutations in this lecture after testing their knowledge using Top Hat. Students also had trouble with combinations in general, whether it was with semantics or the binomial theorem.",There is a lot of confusion related to the material covered in class. Students would like more clarity related to combinations and permutations. I would suggest going over these topics at the beginning of next lecture to clear any doubts among students.
"In this lecture, students learned about Bayes' theorem and its various applications. The main application focused on in class was the drug efficacy problem. Some students were unsure when to apply the theorem, but otherwise most understood the content.","In this lecture, students learned about Bayes' theorem and its application. Students were confused on where the probabilities of the drug problem came from, specifically the.005 and the.995 for the probability of the employee being a drug user or not. Students also learned about derivation for Bayes theorem in another way."
In this lecture students were confused with implications. Students were also confused with different propositions. Students were also confuse on the order of preference. Students also expressed that it was hard to hear on zoom when questions were asked.,"In this lecture, students were confused by the concepts of implication and propositional logic. Students were also confused by how to determine how precise a statement has to be before it can be considered a proposition. Students also were confused about the order in which to do them, and also the different prepositional types. Some students also wanted more examples regarding how implication works."
"In this lecture the students were interested in learning syllogisms. Students were also interested in learning about how propositions with quantifiers can effectively translate English to logic,and change an expression into a proposition. The students also liked learning about logical equivalences and how they can reduce the amount of computation. ","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about propositions and quantifiers. Along with that, they also enjoyed working with implication and disjunction. I would suggest going over these topics at the beginning of next lecture."
In this lecture students were intersted in learning about the rules of inference. Students also found proving compound propositions without truth tables very interesting. They were also intersted in learning about using different logical operators. Students were also interested in learning the different pathways to prove proofs.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the rules of inference. Along with that, they also enjoyed working with compound propositions and learning about universal generalization."
"Students enjoyed walking through the code and understanding the functionality of it. Along with that, students also enjoyed learning about Binary Trees and their purpose. There was a question related to a tree example shown in class, so I would suggest going over that at the beginning of next lecture. ","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about binary trees. Along with that, they also enjoyed walking through actual code and drawing it out."
"Students enjoyed learning about the how to calculate time complexity and runtime of different algorithms. Few students enjoyed learning about the pruning. There seems to be a little confusion related to the Boggle Problem, so I would suggest going over that problem at the beginning of next lecture.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the different notations such as theta and tilde. Along with that, they also enjoyed the tree representation of the Boggle Problem and the backtracking algorithm solution."
Students were interested in learning about the LZW Compression algorithm. Some of the students enjoyed going through the examples of LZW Compression. A few enjoyed learning about processes and methods of the LZW algorithm.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the LZW algorithm and working with it. Along with that, they also enjoyed going through examples of compression and extension. I would suggest going over these at the beginning of next lecture."
"There seems to be a lot of confusion related to the Red & Black Search Tree covered in class. Along with that there is confusion related to the removal of nodes in general, especially related to the removal of the root node. I would suggest going over these topics at the beginnning of next lecture to clarify these doubts.",There is a lot of confusion related to the material covered in class. Students would like more clarity related to how to delete a node and the red-black search tree. I would suggest going over these topics at the beginning of next class.
A few of the students had no confusion over the material covered in class. A few had confusion over the Huffman Compression algorithm. Along with that there was also confusion over the usage of RST. I would suggest quickly going over these topics to help clarify these doubts.,"In this lecture, students learned about the Huffman Compression Algorithm. They also learned about how to construct the forest in Huffman's compression. Students were confused by how to use an RST to implement a Huffman tree. Students also found the buffer to process bits confusing."
"The students were confused about two topics, mostly. First, there  was some confusion over larger branching ties or branching factors. The seconf point of confusion was about DST and RST. There was also some confusion about runtimes, but not as much as the first two topics. The other two subjects that confused students were structure and implementation.","In this lecture, students learned about the difference between larger branching and RST. They also learned about runtimes for each tree/trie. Students also found it interesting to learn about how to indicate a value in a DST or RST and when to use each new data structure. Lastly, students were interested in the implementation concerns of the different data structures."
"Many students are interested in the different types of trees. Specifically, students mentioned the binary trees and the applications that are useful to them. Tree transversals were also mentioned by the students and seemed to hold their interest. One student mentioned 'TreeADT' which is not something the reviewer understands, but hopes is helpful to the instructor. The other two subjects that the students mentioned were backtracking and tail recursion.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the different types of trees and how they are structured. Along with that, they also liked learning about tree traversals and binary trees."
"Students were interested in learning how to correct and fix violations in a red-black BST. There was also some discussion of the general methods and organization of red-black BST's, and Red-Black Trees in general. ColorFlip was also mentioned by some students, as well as operations in general.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the different ways to fix black and red trees. Along with that, they also enjoyed learning how to use the red black BST corrections."
"In this lecture, students found BFS most confusing, specifically its code, runtime, and traversal. Students also were interested in the differences between BFS and DFS, as well as the entropy equation and its application.","In this lecture, students learned about the runtime of BFS and DFS. They also learned about adjacency tables and traversal. Students were confused about when to use DFS versus BFS. Students also found the entropy equation and application confusing. Students found the code behind BFS traversal confusing."
"In this lecture, students found adaptive huffman and huffman implementation most confusing. A few students also found run length encoding confusing, as well as Binary I/O and the logic for the Assignment 2 collect method logic.","In this lecture, students found the implementation of Huffman to be confusing. Specifically, they found it confusing to learn about how to encode and decode the run length of a Huffman algorithm. They also found the binary I/O and assignment 2 logic confusing. Students also found adaptive compression confusing."
"In this lecture students were confused with negation of different parts. Also with the nested section, and nested quantifiers. Students were also confused with the concept of trying to prove that two quantifiers are logically equivalent. Students were also confused with the syntax surrounding reading things. Students also need furth explanation of proofs.  ","In this lecture, students learned about logical quantifiers and how to prove them. Students were confused by the concept of trying to prove that two quantifiers are logically equivalent. Students also found the syntax surrounding reading things including quantifiers is still a bit confusing to me. I would suggest going over these topics at the beginning of next lecture."
In this lecture students were most confused with the concept of the big O family and it's members.Students feel they would benefit from having more examples which explain the big O family. Students also had questions regarding how to solve for runtime.,"In this lecture, students were confused by the Big O family. They would like more clarity related to it. They also would like examples related to the different members of the Big-O family and how to use them for asymptotic analysis. Along with that, they would also like more details related to runtime. I would suggest going over these topics at the beginning of next lecture."
It seems students are very confused about RST and DST. They didn't mention specifcally what was confusing so it sounds like the entire topic itself is confusing. Computing the average runtime seems to be confusing as well.,"In this lecture, students learned about the different types of data structures such as DST, RST, and BST. Students were confused by the differences between these data structures. They also found it confusing to learn about the run time of each of these structures. Students also were confused about the red black bsts and how they differ from other data structures like the large branching tree."
"Students were intrigued by combinatorics in this lecture, and enjoyed working through the problems in class. They worked through examples such as password combinations and number theory problems. Students also touched up on binary trees and induction.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about combinatorics and its applications. Along with that, they also enjoyed working with binary trees and the product rule."
"In this lecture, students found huffman compression very interesting. Some also mentioned interest in compression, such as black and white image compression and how to represent tries during compression. Students were also interested in the pros and cons of different implementations and how bits are inserted.","There seems to be no confusion related to the material covered in class. Students enjoyed learning about Huffman Compression and its benefits and drawbacks. Along with that, they also enjoyed discussing the caveats of Huffman coding."
"Students seemed to have some confusion about the in-class activity, specifically with the weighted decision matrix. There was a lot of confusion about the metrics and criteria aspect of the matrix. In addition, the due dates might need to be reviewed.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to weighted decision matrix, criteria, and the in-class activity. I would suggest going over these topics at the beginning of next class."
"Students were very interested in learning about linear regression, especially within Excel. Students found the variables r and r^2 to be interesting, as well. Students are enjoying the in-class activities and working in their small groups, which is good to keep in mind for future lectures.","There seems to be no confusion related to the material covered in class. Students really enjoyed working in breakout rooms and working on their assignments. Along with that, they also enjoyed learning about linear regression and using it in Excel. They also enjoyed playing the game and working with their groups."
"It seems that students had some confusion about the deliverables, and what was to be submitted both for activities and assignments. In addition, there were some issues with the Skittles activity. It would be good to review this, z-distributions, standard deviation, and Excel.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to Assignment 8, the in-class activity, and the due dates. I would suggest going over these topics at the beginning of next lecture."
"There seems to be a lot of confusion regarding what deliverables are due when, along with some of the instructions for assignments and activities. Some students are also concerned about a project, and about some feedback portion of thier work. There is also some concern about Assignment 17 and about prototyping.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to Assignment 17, prototyping, and feedback. I would suggest going over these topics at the beginning of next class."
"Most of the confusion from the lecture came from details regarding assignments, mainly Assignment 10. Many students asked for more details, feedback, or guidance regarding some of the activities they were asked to do. In addition, some students are still having issues in regards to citations and/or setting up their profiles to conduct scholarly work. There were consistent issues when it came to due dates, which ties back heavily to Assignment 10. It would be good to clarify this. Lastly, some students are still having issues with some of the equations and calculations that they were asked to do.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to due dates, citations, and the new project. I would suggest going over these topics at the beginning of next class."
"Students found several aspects of the economic content interesting, including pay back time and capital investment. They are also happy with having time to work on assignment 13, and being able to do so in their groups.","There seems to be no confusion related to the material covered in class. Students really enjoyed working on Assignment 13. Along with that, they also enjoyed working in breakout rooms and working with their teams on A13. They also enjoyed learning about payback periods and how to calculate them."
"Students seems interested in the presentation of the projects. Students also liked the exam prep portion of the lecture, as well as working in their teams and on the design project. There were a few students that also mentioned that they enjoyed 3D modeling.","There seems to be no confusion related to the material covered in class. Students really enjoyed working in breakout rooms with their teams. Along with that, they also enjoyed working on Assignment 20 and the practice exam."
"Students have a lot of questions regarding Assignments 10 and 11. This mainly has to do with data analysis and regression, and when to use specific analytical variables (e.g. SSE, SST, r, and r^2). There is also some confusion about the laminar approach, and it might be useful to review this again.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to A11 and the laminar approach. Along with that, they would also like more explanation related to how to use SSE, SST, and r to analyze data. I would suggest going over these topics at the beginning of next lecture."
Students were heavily interested in learning about z-scores and probability. Some students really enjoyed using the Skittles activity as a way to learn or review this content. Histograms were also an interesting topic. Many students found it helpful that they had time to go into breakout rooms. Some students also found it helpful that the due dates were covered.,"There seems to be no confusion related to the material covered in class. Students really enjoyed working with their groups in breakout rooms. Along with that, they also enjoyed learning about z-scores and histograms."
"Many students still have some anxieties and questions regarding the exam. It might be helpful to set out a reminder email highlighting the specifics before the exam period. Students are also confused about some aspects of the in-class assignment and some of the formulas and equations that needed to be used to calculate properties. Lastly, there are still some students who are having issues with Excel.","There is a lot of confusion related to today's class. Students would like more clarity related to the exam and its details. Along with that, they would also like more time to review and prepare for the exam. Some students would like to know what engineering fields were needed to solve this problem when we have no finished the career exploration activity. There are also some students who would like clarification related to how the exam will be proctored. Lastly, there are some who would"
"In this lecture, students were interested in histograms; specifically, they enjoyed learning how to create, edit, and manipulate histograms, as well as the purpose of histograms and when/how they should be used. Additionally, students enjoyed learning about which chart they should use depending on the situation and variables. Students also were interested in working with Excel to create histograms and develop their skills. Finally, students enjoyed the breakout rooms and time for group work.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about histograms and working with them. Along with that, they also enjoyed working in breakout rooms."
"The students seem very interested in the Tom Sauk reservoir, and learning about hydroelectric power. Students also seemed to like working in groups, and playing with mathematical models. Some students also seemed to enjoy learning about citations and how to find sources.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the Taum Sauk Reservoir. Along with that, they also enjoyed working on the new project."
"A vast majority of the students found the discussion about engineering failures particularly interesting. Several students pointed specifically to the Tom Sauk Reservoir and also related it to the ""real-world."" Some students also found that the assignment was interesting, and others also wanted to continue pointing out that they liked working in their groups.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about engineering failures and their catastrophic impact on the surrounding environment and people. Along with that, they also enjoyed working on the in-class activity and learning about the Taum Sauk Reservoir."
"Many students are confused about Assignment 10. It would be useful to go over the details and the expectations of the Assignment. There also appears to be some issues with the activity regarding citations scholarly work. Lastly, the Tom Sauk Reservoir activity seemed to confuse some students. ","There is a lot of confusion related to the material covered in class. Students would like more clarity related to A10, the in-class activity, and the Laminar Approach. I would suggest going over these topics at the beginning of next class."
"Students are interested in many of the economic concepts of the project. The two most interesting concepts seem to be payback period and capital investment, as these were talked about specifically. They also are enjoying working in their groups, and learning about the different types of energy.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the payback period and capital investment. Along with that, they also enjoyed working in breakout rooms and working on Assignment 13."
"In this lecture, students were interested in the background information about the upcoming project. In particuar, students enjoyed learning about the Taum Sauk Reservoir. They also liked learning about how hydroelectric dams work and how hydroelectric power is used. In general, students were excited to start a new project/assignment. In addition, students thought the information about reliable resources and how to cite them was useful. Finally, students enjoyed working with their teammates and learning to properly evaluate them.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the Taum Sauk Reservoir. Along with that, they also enjoyed working on the new project."
"In this lecture, students mentioned the most confusion around the Taum Salk reservoir activity. They struggled with developing mathematical models and working with the laminar approach and power equation. Students also had general confusion about A10 details and the participation activity.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to modeling, the in-class assignment, and the laminar approach. I would suggest going over these topics at the beginning of next class."
"In this lecture, a majority of students found learning about r-squared and linear regression interesting. They also enjoyed working in groups and discussing assignments 10 and 11. Students also found the Taum Salk reservoir work and the graph for the in-class activity interesting.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to regression models, the laminar approach, and the in-class assignment. Along with that, some students would also like more details related to assignment 10. I would suggest going over these topics at the beginning of next lecture."
"In this lecture, students found calculating power in the Taum Salk reservoir activity to be very interesting. They also enjoyed learning about mathematical modeling and the Laminar approach to it. Students also enjoyed spending time working in groups and the over-all real world application of the lecture content.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about modeling and using mathematical models. Along with that, they also enjoyed working with their teams on the Taum Sauk reservoir project and working on Assignment 10."
"In this lecture, students were confused about the instructions for Assignment 8, especially how to address the missing data. Some students also struggled with Assignment 5. Furthermore, students expressed confusion about how to find and use z-scores and what they meant. Students also think they would benefit from more practice with probability. Finally, students were confused about the directions for the in class work and how to complete and submit the Skittles assignment.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to Assignment 8, the z-score, and the due dates. Along with that, students would also like more explanation related to assignment 5. I would suggest going over these topics at the beginning of next lecture."
"In this lecture, students found working with excel very interesting. They also enjoyed being able to work with peers, especially on the Bike Share assignment and coming up with the problem statement. Students also enjoyed working with the data for the assignment in excel.","There seems to be no confusion related to the material covered in class. Students really enjoyed working with Excel. They also enjoyed the breakout rooms and working with their groups. Along with that, they also enjoyed working on the problem statements and working in groups. Lastly, students enjoyed learning about the CoGo data."
"In this lecture, students were confused about how to complete assignment A10. Additionally and more specifically, students were confused by how to use the Laminar approach and how to employ mathematical models in this assignment. Similarly, students were confused about how to complete the in-class activity and what was being asked; some needed more time. Students also had questions about how to find and cite reliable sources and what sources are acceptable for use. Finally, students wanted more background on the Taum Sauk reservoir and how hydroelectric dams work in general.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to A10, the in-class activity, and the technical brief. I would suggest going over these topics at the beginning of next class."
"In this lecture, students found meeting their group members very interesting. They also enjoyed learning about excel functions such as how to make pivot tables and calculate outliers. Students also enjoyed the soap dispenser example as well as learning about the usefulness of each type of average.","There seems to be no confusion related to the material covered in class. Students really enjoyed meeting with their new groups and working with them. Along with that, they also enjoyed learning about the different functions of Excel and how they can be used to interpret data. They also enjoyed working with pivot tables and filters."
"Many students today seemed to be confused by their assignment 16 and its requirements, while other students were confused about the project that they had to complete. Some complained about the workload of the project. There were other students that were confused by certain concepts, such as stakeholders, criteria and constraints, and scoping. Some students also wanted more guidance on in class quizzes.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to A16, the design project, and the in-class quiz. I would suggest going over these topics at the beginning of next class."
"In this lecture, students were most interested in learning about z-scores, especially the z-score chart. Students were also interested in how to find probabilities using z-scores, histograms, or from real data. Additionally, students enjoyed the Skittles assignmenet and getting to apply concepts to real data. Furthermore, students liked time spent working in teams. Finally, students were interested in how to normalize/standardize data, uses of normalized data, and how to convert this data back to frequencies.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about z-scores and probability. Along with that, they also enjoyed working in breakout rooms and working with their groups."
"In this lecture, many students were confused about the difference between data types like categorical and numerical, ordinal and nominal, and discrete and continuous. Many students also expressed confusion about how to format histogram bins properly. Additionally, some students were confused about how to make a histogram in general; students particularly noted that they’d like more instruction on how to construct histograms in Excel on Mac. A few students wanted more clarification on what graph to use to represent certain data types. Some also expressed that they didn’t have enough time to fully understand the material.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to histograms, data types, and assignments. I would suggest going over these topics at the beginning of next class."
"In this lecture, students were interested in working on the project with their teams. Students were also interested in the data that was used on the quiz. They thought the quiz was interesting but it was a time challenge.","There seems to be no confusion related to the material covered in class. Students really enjoyed working on Assignment 5 with their groups. Along with that, they also enjoyed the quiz and working with data."
"In this lecture, students were interested the design process and how problem scoping works in a team setting. The students were also interested in learning about the various criteria and constraints for the project. The students were also interested in the activity because it related to a real-world issue. ","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the design process and how problem scoping works in a team setting. Along with that, they also enjoyed the in-class activity and watching the videos."
"In this lecture, students were interested by working with excel. They found the many features useful to analyze data. Students also found the equation to find delta v pretty interesting. Students also found it intereesting to customize graphs.","There seems to be no confusion related to the material covered in class. Students really enjoyed working with Excel. Along with that, they also enjoyed learning about how to convert the degrees into numbers."
"In this lecture, students were confused by bin range calculations. They were also confused by the number of bins for the histograms. Students were also a bit confused by the equation need to calculate z-score. Certain  aspects of creating histograms in Excel were slightly confusing for the students. Students were also confused by the underflow bin value and overflow bin value.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to number of bins, histograms, and z-scores. I would suggest going over these topics at the beginning of next class."
"Most students found the new project and working with a team for the project interesting. Some students were interested in the video on enzymes and calculations of velocity. A few students were interested in the problem statement and criteria, and non-linear regression. ","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about enzymes and working on their projects. Along with that, they also enjoyed working with their teams in studio time."
"Most students were interested in coding out their solutions and using different models in their code. Some students were also interested in learning how to write technical reports with a professional language. Some students were interested in being done with the SSE error calculations, while one student was interested in how to lower error percentage while another was interested in improving their graphs.","There seems to be no confusion related to the material covered in class. Students really enjoyed working on their algorithms and working on the pre-class activity. Along with that, they also enjoyed the free time given to them."
"In this lecture students were confused by for loops and require futher explanation. Students were also confused with user defined functions, paticularly how to call or save them. Students were also confused with gradscope submision as some recieved error messages. Students were also confused by A09 and require further instruction. Students would also appreciate some more details regarding their quiz.","In this lecture, students learned about user defined functions and how to use them. They also learned about how to make arrays have 30s on odd days. Students were confused by the errors in Gradescope submission and would like more clarity related to the quiz."
"In this lecture, students were interested in hearing advice from 2021 students. The students also thought the heat map of where everyone was from was interesting. Students were also interested in working on A04. They also were interested in working in matlab more and how gradescope was used together. ","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about MatLab and working with it. Along with that, they also enjoyed working with assignments and learning about the different regions of the world."
"There is a lot of confusion related to the quiz. Some of the students didn't know there was a quiz today. Along with that, students were also confused with the weighted decision matrix. I would suggest going over these at the beginning of next class to clear any doubts among students.",In this lecture students were confused by the in class quiz. Students also had questions related to the weighted decision matrix and the detailed design of the WDM. Students were also confused on which equations went into which sections of the wdm and which one performed the most poorly.
Few of the students had no confusion related to the material covered in class. There is some confusion related to the upcoming project and also few of the questions on the quiz. I would suggest going over these at the beginning of next lecture to clear any doubts among the students.,In this lecture students were confused about the upcoming project and how we are supposed to model each section. Students were also confused on the constraint vs criteria but I would suggest going over these at the beginning of next lecture to clear any doubts among students.
"There seems to be confusion related to the creation of histograms. Along with that there is also confusion related Z-Scores, Z-Values, and Z-Tables. I would suggest going over these topics at the beginning of next class to clear any doubts among the students.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to histograms, pivot tables, and the z-score test. I would suggest going over these topics at the beginning of next class."
Most of the students had no confusion related to the material covered in class. Few of the students would like more clarity on the assignments. There was also confusion related to the topic of bridges and engineering failures. I would suggest going over these topics at the beginning of next lecture to clear any doubts among students.,"In this lecture, students were confused with the start of class because we usually don't start with videos or outside sources. Students were also confused with Assignment A14. Students also were confused by the Indiana highway failure and why it happened. Students would like more clarity related to the code of cooperation."
In this lecture students were confused on the difference between constraint and criteria. Students were also confused by assignment 4 and doing the environmental calculations. Students were also confused on the project. Students also were confused by the equation for payback period.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to constraints, criteria, and the in-class activity. I would suggest going over these topics at the beginning of next lecture."
"In this lecture students were confused by pivot tables, regarding how to create and use them. Students were also confused on how to find outliers for the project. Students also required further instruction on assignments 6 and 8. They were also confused with histograms and creating bins.","In this lecture, students were confused with pivot tables and how to use them. Students were also confused with the criteria/constraints for the in class assignment. Students also were confused by histogram bin calculations and outliers."
There seems to be no confusion related to the material covered in class. Students enjoyed meeting with their teammates and working on the assignment. A few enjoyed working with logical operators and while loops and others enjoyed learning about structures.,"There seems to be no confusion related to the material covered in class. Students really enjoyed meeting with their teammates and working on the assignment. Along with that, they also enjoyed learning about the if structure and working with it."
Students enjoyed learning about the concepts behind main and sub functions. They also enjoyed implementing them and understanding how main and sub functions work. Along with that they also enjoyed learning about other types of functions such as user defined functions.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the concept of main functions and working with them. Along with that, they also enjoyed working on A10."
"There seems to be no confusion related to the material covered in class. Students enjoyed learning about nested loops, complex loops, and other types of loops. Along with that students also enjoyed going over A11 Part 3 as there was a lot of confusion related to it last lecture. ","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about nested loops and the benifits of nested loops. Along with that, they also enjoyed working with complex loops and hotmaps."
There seems to be no confusion related to the material covered in class. Students enjoyed working with their and code and also working with the data that was provided. Students also enjoyed working in groups for the assignments. Few of the students didn't find the material covered in class interesting.,"There seems to be no confusion related to the material covered in class. Students really enjoyed working on their assignments and working with their code. Along with that, they also enjoyed learning about debugging and removing error from their data."
Some of the students had no confusion related to the material covered in class. There is a lot of confusion related to assignments and their deadlines. Along with that students enjoyed the studio time given during class. A few students had doubts related to how to calculate v0.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to Assignment 14, the upcoming quiz, and the project. I would suggest going over these topics at the beginning of next lecture."
