oracle,generated_summary
"In this lecture students thought working on the experiments with their team was interesting. Students also found the Michael Jackson video to be interesting. They also thought learning about the Laminar approach was interesting. Students were interested in learning about microcontrollers. They were also intersted in their quiz questions. Students found it interesting to learn about the next steps in our project. Lastly, students were interested in the examples of the bike racks and how they used the design process to improve their products. ",There seems to be no confusion related to the material covered in class. Students enjoyed working with their teams and learning about the next steps in their project. Along with that students also enjoyed learning about microcontrollers and the Michael Jackson video.
In this lecture students were confused with some questions from the quiz. Students were a bit confused with how the microcontrollers relate to the project and how they are used. Some of the solutions were also confusing to the students and their depth. Students also felt that the design project may need a bit more clarifying on the requirements.  ,There is a lot of confusion related to the quiz and the design project. Students would like more clarity related to microcontrollers and the requirements of the project. I would suggest going over these topics at the beginning of next class.
Most students were interested in calculating percent errors and testing the values their code produces with given values and improving upon the code based on those tests. One student was also interested in how programming is adaptable for many different calculations. Some students were also interested in having time during lecture to work on milestone 3.,"There seems to be no confusion related to the material covered in class. Students enjoyed working on M3 and working on their values. Along with that, they also enjoyed working with the code and getting feedback on it."
Most student were confused on the feedbacks they got from their algorithms from the previous milestone and the content of the new milestone. Some students were confused about the calculations of SSE and logistics for homework and the concept quiz.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to calculating SSE, the concept quiz, and the feedback for the algorithm. I would suggest going over these topics at the beginning of next class."
"Most students were interesting on improving their previous codes and testing their codes with different datasets, and debugging accordingly. Some students were also interested in learning about the different formulas for data analysis and the logistics of milestone 2 and milestone 3.","There seems to be no confusion related to the material covered in class. Students really enjoyed working on their algorithms and working with their teams. Along with that, they also enjoyed working with other equations such as Lineweaver Burk for enzyme prediction."
"In this lecture students were interested in learning about the different functions. They were also interested in plotting data and the different ways to do so. Students were also interested in the studio time they had to work on A06. Students also were interested in data interpretation for the subaru problem. Lastly, they were interested in working in Matlab some more. ","There seems to be no confusion related to the material covered in class. Students really enjoyed working with MatLab and learning about the different ways to plot data. Along with that, they also enjoyed the in-class activity and the conversations they had with their peers."
In this lecture students were intereted in the studio time they had to work on assignments. Students were interested in working on A06. Students were also interested in MATLAB. They were also interesting in having discussions with their peers to come up with solutions to problems they were working on. Students were intersting in working on the in class activity. Students were interested in learning about the various functions.,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about logical operators and working with them. Along with that, they also enjoyed working with MatLab and working on Assignment 6."
There seems to be no confusion related to the material covered in class. Students enjoyed working with prototypes. They also enjoyed studio time and the extra credit opportunity that was given.,"There seems to be no confusion related to the material covered in class. Students enjoyed working on their prototypes. Along with that, they also enjoyed working with other peoples examples in Minecraft."
Students enjoyed the quiz and also liked the idea of being able to use notes and the internet during the quiz. A few of the students liked finding out about the new project. There still seems to be a little confusion related to constraints vs criteria so I would suggest going over that at the beginning of next lecture.,There seems to be no confusion related to the material covered in class. Students enjoyed the quiz and working on the new project. Along with that students also enjoyed going to the office to take their test.
Few of the students had no confusion related to the material covered in class. Few of the students were confused about Taum Sauk and also the Laminar Approach. I would suggest going over these topics at the beginning of next lecture to clear any doubts among the students.,In this lecture students found the Taum Sauk reservoir confusing because in the picture it looks like the reservoir walls slope outward. Students also found the laminar approach measuring system confusing and it would have been helpful to practice one or two more examples. Students were also confused by assignment 9.
Students seem to be enjoying working with Pivot Tables and Histograms. They also enjoyed working in groups with their classmates. Students would like more clarity over the difference between constraint and criteria. I would suggest quickly going over this at the beginning of next lecture.,"There seems to be no confusion related to the material covered in class. Students enjoyed learning about constraints and criteria. Along with that, they also enjoyed working with pivot tables."
There seems to be no confusion related to the material covered in class. Students enjoyed watching other groups' videos and were also impressed with other groups' ideas. A few students enjoyed going through the design process and understanding its purpose.,There seems to be no confusion related to the material covered in class. Students enjoyed learning about the other teams' ideas and how their thought process worked. Along with that students also enjoyed reviewing their plans and working with their peers.
"In this lecture students were confused with mean, median, and mode. Students were also confused on the details of assignment 3. Students also were confused by what variance was. Students found significant figures confusing and how many decimal places too include. Students also found the in class activity confusing.","There is a lot of confusion related to Assignment 3 and the In-Class Activity. Students would like more clarity related to variance, mode, and the survey. I would suggest going over these topics at the beginning of next class."
"In this lecture, students found it interesting to work with their teams on the project. Students find the solar project an interesting assingment. They found the discussion surrounding the planning and dividing up the work amongst teammates interesting. They also like the economic and environmental calculation for project. Students also found working with excel to be interesting. Students found the constraints vs criterion Outlook very interesting, as it helped them understand what was needed in an assignment. Students were also intersted in working on the in class activity.","There seems to be no confusion related to the material covered in class. Students really enjoyed the in class activity and working with their teams. Along with that, they also enjoyed learning about the payback period and return on capital."
"In this lecture, students found it interesting to work with excel. They thought it was interesting to use functions in excel. Students were interested in working on the in class acitivity/assignment. Students were interested in learning about descriptive statistics like mean, median, and mode. Students were interested in working on assignment 3.","There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the different functions in excel. Along with that, they also enjoyed working on the in class activity. I would suggest going over these topics at the beginning of next class."
In this lecture students were confused on where to find there practice quiz. They were also confused by what type of graphs to use. Students also would want some more clarification on their assignment. Students were confused by A04 submissions. Students were also confused by excel especially formatting a table on excel and making boxes bigger. Students seemed worried about quiz 1.,"There is a lot of confusion related to the quiz and the assignment. Students would like more clarity related to submitting the chart as a pdf and choosing the correct chart for the quiz. Along with that, students would also like clarity on formatting a table on excel and making boxes bigger."
In this lecture students were most interested in the quiz they took. Students also were interested in going over the assignments they completed. Students also found making the table on the quiz interesting. Students also were interested by their project and the discussions they had with their teams.,"There seems to be no confusion related to the material covered in class. Students enjoyed taking the quiz and working on their projects. Along with that, they also enjoyed working with their teams."
In this lecture students were confused by assignment 3 and its requirements. Students wanted more explanation and details regarding assignment 3. Students were unclear on accessing CATME. Students were also confused on navigating brightspace. Students were also confused by absolute cell functions.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to Assignment 3, CATME, and Absolute Cell Functions. I would suggest going over these topics at the beginning of next class."
In this lecture students were not very interested in anything specific. Students found the entire class interesting. Students found it intersting to have some more time to study for their quiz. They also found it intersting to use charts for their solar project.,"There seems to be confusion related to the material covered in class. Students would like more clarity related to charts, the quiz, and the solar project. I would suggest going over these topics at the beginning of next class."
In this lecture students were confused with the in class activity. They thought they ICA was challenging. Students also were confused with A03 and wanted to review it. Students found the process for assignment 5 confusing. Students found filling out the template with their teams confusing. Students were confused by the examples of trade offs.,"There is a lot of confusion related to the in class activity. Students would like more clarity related to Assignment A05, the due dates for the current project, and the in-class activity. I would suggest going over these topics at the beginning of next class."
"There doesn't seem to be much confusion among students related to the material covered in class. Few of the students were confused with how to operate on excelt and also how to work with MatLab. Along with that, a few students would also like clarity related to the In-Class Activity.","There is a lot of confusion related to the material covered in class. Students would like more clarity related to linear regression, the in class activity, and the SSE and SST parts of the lecture. I would suggest going over these topics at the beginning of next lecture."
Students enjoyed working with MatLab. They liked learning about the different functionalities of MatLab such as how plots work. Along with that students also enjoyed learning about the Assignment 6 and working with Data Problems. ,"There seems to be no confusion related to the material covered in class. Students enjoyed working with MatLab and working on the data problems. Along with that, they also enjoyed working on plots and working with the readmatrix function."
There seems to be no confusion related to the material covered in class. Students enjoyed learning and working with loops. They also enjoyed working on the In-Class Activity. Along with that they also enjoyed learning about runtime speeds.,"There seems to be no confusion related to the material covered in class. Students really enjoyed the in class activity. Along with that, they also enjoyed learning about compile speeds and loops."
Some of the students had no confusion related to the material covered in class. There was confusion related to A11 Part 3. Along with that there were a few students who were confused with the idea of nested loops. I would suggest going over A11 Part 3 briefly at the beginning of next lecture.,"There is a lot of confusion related to the instructions for Assignment 11. Students would like more clarity related to nested loops, arrays, matrices, and the in class activity. I would suggest going over these topics at the beginning of next lecture."
There are questions related to A11 and how to approach some of the questions in the assignment. Along with that there is confusion related to the different types of loops covered in class. I would suggest going over A11 and the different types of loops briefly at the beginning of next lecture.,"There is a lot of confusion related to the material covered in class. Students would like more clarity related to loops, complex functions, and assignments. I would suggest going over these topics at the beginning of next class."
Students enjoyed learning about nonlinear regression. Along with that students liked knowing about their final project and what they need to for it. Students were surprised to find out that they were allowed to go work outside the classroom with their groups. ,"There seems to be no confusion related to the material covered in class. Students really enjoyed learning about the new project and working on it. Along with that, they also enjoyed working with nonlinear regressions and enzymes."
"Students enjoyed learning about matrices, arrays, and array indexing. Some students enjoyed debugging their code and working on Assignment 5. There seems to be no confusion about the material covered in lecture among the students.","There seems to be no confusion related to the material covered in class. Students enjoyed learning about array indexing and working with matrices. Along with that, they also enjoyed the in-class assignment and the debugging activity."
"Most students were interested in learning more about user defined functions and factoring portions of their code into relevant user defined sub functions that are used in main function. A lot of students were also interested about learning about the main function. Other students were interested about calculating volume of a 3d shape, teamwork and leaving class 20 minutes early.",There seems to be no confusion related to the material covered in class. Students really enjoyed learning about functions and working with them. Along with that students also enjoyed the studio time given to work on A10 with their group.
Most students were interested about loop structures and using nested loops as well as the distinction between for and while loops. Some students were interested about the in class activity. Others were interested about working in teams and reviewing questions for exam and quiz prep. One student also found having hot chocolate in class interesting.,"There seems to be no confusion related to the material covered in class. Students really enjoyed the in-class activity and working with loops. Along with that, they also enjoyed going over the upcoming exam questions."
"Most students were confused about assignment 10 logistics and content as well as the concept of nesting two or more functions. Some students were also confused about importing other students' scripts into their own and using their functions, the 'any' command and how to decide what should go in a single user defined function.","There is a lot of confusion related to the instructions for Assignment 10. Students would like more clarity related to nested functions, loops, and the main function. I would suggest going over these topics at the beginning of next class."
Most students were confused about assignment 10 logistics and content as well as user defined functions. Some students were also confused about the program scope and how functions should be declared and imported correctly to use outside of its script. A few students were also confused about the shape of the pool in the assignment and the quiz logistics.,"There is a lot of confusion related to the In-Class Activity and Assignment 10. Students would like more clarity related to how to call the quiz in may lab before starting the quiz itself. Along with that, students would also like clarity on how to separate different user defined functions to create a program."
