generation,oracle
"I did not find much confusing in class today. Most of the time was spent working in breakout rooms or on the quiz.
The biotechnology was a little confusing and could be explained a little more in the context of a17.
Nothing. The assignment made sense and what the goals of different perspectives and ideas play into finding a solution
I think we should have spent more time on how to create a functional decomposition chart
The only thing I was confused about was telling the difference between the different types of brain storming but I that is just because they are new","I thought that the emphasis on biomimicry was interesting, but I did not understand how it can be applied to our project. We are dealing with roads and traffic, so there is little I can see that the natural world can offer.
Something confusing in today's class was the instructions for the newA17 assignment, because we were unsure of what to work on. 
 I think we should have spent more time on how to create a functional decomposition chart
More information about the brainstorming process would be helpful to aid our team
 Figuring out which parts of the overarching design project are due when was disorienting as it was not ever explained and only obscurely mentioned once on Brightspace."
"Assignment 5 because we did not go over it.
How to decide how similar distribution s are to the normal distribution and when to use the z-score.
The material for A08 seemed like it needed a little extra detail since the module as a whole doesn't seem to have much discription.
I wasn't really confused today
Discussing the calculus formula for finding the area was a bit confusing. I would've liked a bit more information about it, and how it works.","I have already done a good amount of assignment A08 and it's a bit confusing about what is my x, mean, and standard deviations have to use
 Something I found unclear about today's lecture was how the z number was used in the calculus equation for area under the curve.
I found some of the instructions for the histogram rule of thumb confusing
Discussing the calculus formula for finding the area was a bit confusing.
I didn't find anything too particularly confusing, however, during the skittles assignment my group struggled to understand what the objective was, so I had to explain it myself for a while"
"Entropy
Entropy and calculating it
Nothing
Performance of graphs
lzw","lzw
Entropy and calculating it
Types of graphs and the main differences between them
I don't understand Weissman scores or how we should evaluate compression algorithms
The minimum and maximum number of edges and how that is determined"
"huffman
DLB NODE
How compression can make such a big impact
The creation of a forest and how it is all connected
Huffman compression","Lossless compression in general
lossy examples
building the huffman compression tree (and that a collection of trees is called a forest)
how jpeg and mp3 files compress data!
The creation of a forest and how it is all connected"
"The purpose of articulation and will it be essential for the project 3?
I think I need to review DFS & BFS
How to calculate low(v) when looking for articulation points
DFS and BFS
wrapper function for DFS/BFS","dfs bfs
wrapper function for DFS/BFS
prim's algorithms. wrapper function and connected components
The purpose of articulation and will it be essential for the project 3?
prim's algorithms. wrapper function and connected components"
"Slower growth of rate gives faster runtime
It was interesting to consider the many kinds of resource usage (time, space, bandwidth, etc.).  The tent talk was also interesting!
The comparisons of the functions.
It was really interesting to see the various graphs demonstrating the variety of runtime complexities. It helped to visualize how some of them are faster and slower than others.
The most interesting part of this lecture was discussing the different methods of comparing algorithm performance. I have learned about this in past courses, but I felt the discussion in class was very comprehensive and well-explained.","Candies
It was interesting to consider the many kinds of resource usage (time, space, bandwidth, etc.). The tent talk was also interesting!
The most interesting part of this lecture was discussing the different methods of comparing algorithm performance. I have learned about this in past courses, but I felt the discussion in class was very comprehensive and well-explained.
It was really interesting to see the various graphs demonstrating the variety of runtime complexities. It helped to visualize how some of them are faster and slower than others.
The existence of various members of the big o family."
"Pre-order and in-order
Iterative bst
Iteration and recursion have same asymptotic runtime
all kinds of orders
How the stack would look in accordance to how you push and pop when doing various traversals and a BST","Pseudo code run through of all traversal
The difference between recursion and iteration on the same method was interesting to see
The use of a stack for the iterative traversals was cool. It makes sense why they can be done this way, because it is imitating a callstack.
The algorithms and how they work with pushing and popping
Iteration and recursion have same asymptotic runtime"
"Rotate left and rotate right code
How the operations on BST work and look like before and after
bst
adding and deleting Red-Black BSTs
How the 3 RB BST insertion states transition between each other until we have corrected the tree","Learning about Binary search Trees
Rotate left and rotate right code
Theta(log n) for the RB BST operations
How the operations on BST work and look like before and after
How the 3 RB BST insertion states transition between each other until we have corrected the tree"
"Exact aspects of information literacy.
The data table from which we had to find a calculation error was a bit confusing.
The difference between constraints and criteria.
Nothing
Determining the bins of histograms (number of bins and bin width)","Exact aspects of information literacy.
I may need clarification on how hydroelectric power plants function.
The difference between constraints and criteria.
The data table from which we had to find a calculation error was a bit confusing.
Determining the bins of histograms (number of bins and bin width)"
"I really like working with excel so I have found these really interesting
These first two lectures were pretty solid. Most of the information needed for the assignment was to be learned out of the class, but for the most part it was a smooth beginning to the class.
Everything was pretty clear. But, I would like to review more on the different types of charts.
I though everything was described well in class and do not need further details.
Maybe some more specifics into the uses of excel for assignment 3 or general engineering, but in general the lecture was quite robust and the slides were very informative.","Everything was pretty clear. But, I would like to review more on the different types of charts.
One thing that was a little confusing was the typing of certain symbols and formulas into Excel. For example, it was difficult for me to remember how to lock certain numbers as absolute values. Once I refreshed my memory I was able to get it because I did have experience with it while watching the pre-class videos, but it was a lot for me to remember. Also, I never figured out how to type the symbol for degrees with my keyboard into Excel. It was not a big deal, but I am guessing that learning that information will save me some time and energy in the future.
I was slightly confused about why the example problem in class today was a scatter plot, not a line graph. However, after speaking with my peers, the confusion was cleared up.
Some of the questions regarding numerical or categorical were sort of confusing; for example, if zip codes are categorical or numerical data. I searched it up online and understood it a bit more, but it would be nice if you could explain it in class.
Maybe some more specifics into the uses of excel for assignment 3 or general engineering, but in general the lecture was quite robust and the slides were very informative."
"I was confused where to find the information to study for the quiz
Whether or not I needed to use upper and/or lower bounds on the quiz.
Nothing
Nothing
Some part of quiz was confusing, specifically on choosing two bin-width values.","I found some of the instructions on the next assignment a bit confusing
Whether or not I needed to use upper and/or lower bounds on the quiz.
I was confused where to find the information to study for the quiz
The procedure for managing outliers
Some part of quiz was confusing, specifically on choosing two bin-width values."
"Working with my team
nothing
I found it in class activity interesting
Final Design Project","Final Design Project
I found it in class activity interesting
Working with my team
nothing"
"The quiz was difficult
I found the wdm confusing for the Monday class
Nothing
I was confused what we should study for the quiz
Prototype usage","I found the wdm confusing for the Monday class
The quiz was difficult
Successfully demonstrating use of microcontrollers
Using the 3D printing software
The questions about idea generation on the quiz seemed redundant."
"Final Design Project
Some questions on quiz 6 were unclear
I was confused about how to weight the second category in the wdm.
The 15A in class activity
Quiz","Final Design Project
The 15A in class activity
Quiz
Some questions on quiz 6 were unclear
I was confused about how to weight the second category in the wdm."
"I did not understand why you would further rearrange to get the variables in the eadie Hofstee method when the line weaver method alresdy has it in slope intercept form
I was confused on the making of the michaelis menten plots and how you would linearize the Michaelis menten equation. I was wondering if u needed to make a table in order to use the equation and if so what data do we use to make this.
The lecture on linearization made sense and seemed to match up with what I knew and the previous lectures.
How to write the pseudo code for the user defined functions that we had to write for this project
Enzyme linear approximation","What was somewhat confusing was the difference between the linearization approaches taught
I was confused on how to manipulate the data we are given to be able to calculate the initial velocity.
The only confusing part about this class was that we were getting mixed feedback from different TAs.
I think topics that will be covered in Concept Quiz 3 needed more details, as well as going over practice problems related to CQ3.
I thought the way that M2 is set up is a little vague but I was able to figure it out"
"The most confusing part today was how to write the pseudo code for the in class activity
It was confusing when linear regression was asked to find initial velocity. The project makes more sense now, though.
A little more information on the concept quiz would be nice along with some clarification on the next milestone project.
What are the optimal approaches to milestone completion, a bit more examples or something.
I would have loved a more in-depth description of what is expected of us for milestone 2. I asked questions during class time, but I am still a bit confused on how much coding we need to complete for M2","I would have loved a more in-depth description of what is expected of us for milestone 2. I asked questions during class time, but I am still a bit confused on how much coding we need to complete for M2
I was a little confused on how to ensure that the noise is taken care of for the graphs of data we will create.
How to actually go about writing the seudo code for the in class activity as in how close to actually code it should be
A little more information on the concept quiz would be nice
It was confusing when linear regression was asked to find initial velocity. The project makes more sense now, though."
"The most confusing part was finding a way to calculate the v max and v0 from the milestone assignment
Some of the details about the project are just still a little confusing
Nothing was too confusing today
how to rewrite the approaches
I thought the m1b activity was somewhat difficult to follow because I had already understood that the data was noisy so I did not base any methods on the premise that it were perfectly smooth","The most confusing part was finding a way to calculate the v max and v0 from the milestone assignment
Coming up with a new method for reaching the final value for V max
It was slightly confusing knowing which CATME characteristic was sought after during our class today.
One thing that was confusing was some of the answers for the teamwork modeling and measurement quiz.
I would have loved more clarification regarding the third concept quiz and the topics it will be covering"
"I loved actually working with my group and getting a feel for how everyone works
Working with team
Starting to understand all of the processes behind coding
For loops
i had good conversations with my teammates which was nice to have","The surplus of studio time today was very helpful! A8 and A9 are very daunting and it was nice to get some time to work on those while being able to ask relevant questions to instructors. A9 seems like a very challenging task
I found the group quiz teamwork dimensions the most interesting.
Working with my teammates more was excited. Also, I enjoyed getting help with A08 and learning that it has been extended
I found MATLAB interesting because it can be really useful for other classes.
I loved actually working with my group and getting a feel for how everyone works"
