generation,oracle
"It was interesting to see how far the pros and cons identification  could go ( the price of phone customer service, etc)
The most interest part was researching biomimicry for the design project.  I was looking into what animals and insects build bridges and how they are attracted to light.
I found it interesting comparing a french press and a keurig
I thought that brainstorming was interesting, it is fun to try and create new ideas.
I thought it was interesting we got so much time to work and we also did a relevant sample of what we'd be doing in A17.","It was interesting to me how we listed out all these different prosandcons for each solution to figure out what would work best for us! 
learning about the specific types of design prototyping strategies 
I found it interesting how we went thought assignment 17 before we left class.
I liked working on the project with my group, i liked brainstorming ideas for examples in nature
The most interesting part today was looking into different biomimicry strategies we can use to solve the mobility issue"
"I enjoyed looking at the statistics and working with my group in class 4a.
I found the new project we are starting very interesting. The fact that it can hold up to 1.5 billion gallons of water is insane.
I liked how we had group discussions I also liked how we got ahead on an assignment due next week and that we were given more time to work on projects so that we aren't cramming many at once.
I thought learning about the hydroelectric power was interesting
I've never had to use APA before this class, so that will be interesting","I thought learning about the hydroelectric power was interesting
 Seeing the mechanics of how reservoirs work 
Also, I feel like the time spent in breakout rooms during this lecture was much better than previous calls.
I found the introduction of our next project very interesting today
I also found the intro into how to cite and reference your sources to be very informative."
"The interaction was interesting
I enjoyed when you showed the nasa site thing that shows the progression of changes in the earth due to environmental impacts
It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
global warming website to show the changes over time
What I found most interesting about today's class was how engineers have to take into account everything that is going on into the world around them and apply that to the job they are doing.","I knew about calculating my own carbon footprint but it never occurred to me to calculate something like my cars carbon footprint. 
  What I found most interesting in class was the amount of everyday life that contributes to your personal carbon footprint. I took the survey from the link shown in class to determine my own. 
It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
  The discussion of design trade offs was very interesting tome.Providing examples as well as the importance of them was a topic that very much appealed to me.
I found the in class activity very interesting as well as the breakout rooms today! My team and I had a great conversation with our PT, Adam, and we also got a lot of work done for our project."
"I found it interesting that time can be both continuous or discrete data depending on the context it is used in. For example, in the bike problem, the time is seen as discrete, as bike usage is recorded at certain hours of the day and cannot be determined for any times in between these.
I found the way histograms are able to fit data points into bins interesting.
Difference between the graphs
I think the practice with histograms was really important because it cleared up a lot of my confusion and I feel like I understand it much better now.
Histograms and line charts can both be used to show patterns in data where the data are, for example, the total number of bikers during each hour of the day.","I think the review of graphs was very interesting as it helped clarify the differences between them.
Talking about how to create a histogram in excel because excel can be confusing to work with so this was really helpful.
Learning more about my breakout group
I was a little confused on assignment 7 so that was a good overview of what to do.
I enjoyed analyzing the data for the CoGo bike share users to determine periods of low usage."
"I liked the addition of probability, the normal curve and z scores to our class. I feel that is going to be helpful in the future.
Skittle activity was fun to do.
I really liked the breakout rooms because it felt like my group accomplished a lot and asked questions when needed. I also felt like the Z score information was helpful because it cleared up some confusion from the “complete before class” module.
z-scores can help to find probability of certain events.
The use of z-scores","Learning how to use the z score and putting it in practice 
 It was interesting how we can use the bell curve graphs to talk about probability. 
I found the skittles to be a fun and interesting example of how to use our skills to actually do something.
 It was interesting to learn more about histograms and how they can be used
 I enjoyed working with my group to complete the assignments because we got to work together and finish the work as a group"
"I am still unclear about where we can find further information for the problem statement in our final project.
Nothing. Everything was clear. The directions for the breakout groups was not rushed and I was able to discuss the data from the graph with my group mates
At this point, the things I have the most issue with are basic technical things. I never did much with Excel or computers in high school, so saving and submitting is challenging occasionally.
what was due and what we were suppose to be doing. no supervision or someone to ask
I did not find anything particularly confusing or unclear  this class","I think where to find our assignments, when they are due, what we have to do when is confusing.
The in-class activity was slightly confusing as to what the instructions were and what was wanted in the assignment.
The thing that I struggled with the most was just navigating Excel. I don't have a whole lot of experience with it, so it is going to take some practice to get the hang of it.
I thought some of the break rooms were a bit short especially the one where we first got assigned to our teams and had the excel project to work on. Everything else moved nicely
I was confused on how to make a pivot table and then convert it into a graph."
"The interaction was interesting
I enjoyed when you showed the nasa site thing that shows the progression of changes in the earth due to environmental impacts
It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
global warming website to show the changes over time
What I found most interesting about today's class was how engineers have to take into account everything that is going on into the world around them and apply that to the job they are doing.","I knew about calculating my own carbon footprint but it never occurred to me to calculate something like my cars carbon footprint. 
  What I found most interesting in class was the amount of everyday life that contributes to your personal carbon footprint. I took the survey from the link shown in class to determine my own. 
It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
  The discussion of design trade offs was very interesting tome.Providing examples as well as the importance of them was a topic that very much appealed to me.
I found the in class activity very interesting as well as the breakout rooms today! My team and I had a great conversation with our PT, Adam, and we also got a lot of work done for our project."
"The interesting part of class was the use of CAD to prototype.
The act of prototyping is interesting because we can test our ideas.
Not much, it was mostly just a work day along with clarifications regarding why we build prototypes.
It was interesting to learn about the ways to design a prototype.
Continuing through our next part of the project 17. Learning about engineering reflection guidelines","I found it interesting how effective CAD modeling can be for startingthe prototyping phase, I also found it awesome how many services Purduehas to offer to aid in the prototyping process.
The act of prototyping is interesting because we can test our ideas.
I found the wholistic approach of the design project very interesting and am very excited to move forward with it 
I loved the breakout rooms today and our team got a lot of workdone,especially narrowing down our six ideas to the top three. Also,weclarified our questions with Jeff Hall, who was extremely helpful!!Weare excited to begin the next milestone. 
The thing that was the most interesting was working with my peers to generate ideas and solutions"
"The most interesting part of today's class was how engineers work effectively with problem scoping to properly define a project.
I thought it was interesting when we were talking about the difference between experienced and novice designers.
I found the fact that stakeholders, clients, and end-user can change based on perspective of the project to be very interesting. Based on what you're doing, you may have different people or groups for each of them.
I found it interesting to learn about the new project and work with the others in my group to accomplish what is due for friday.
Before today's class I was really confused on who a stakeholder was. Today's class really clarified that for me. It was interesting to have it clarified bc I'd been confused on it for so long.","I liked the discussion on the importance of problem scoping and the differences between novice and professional engineers. Particularly asking questions and research.
The breakout room was very fun and informative! We met Jeff Hall today, and he was extremely helpful. We love working in a team and we're excited for the upcoming project. 
What I found most interesting in today's class was how a client or end user was a stakeholder always but a stakeholder could be a client or end user, but is not necessarily always one. 
 The start of a new projects is always interesting I feel that seeing how a project could be integrated so close to me is one of the most exciting things about being an engineer 
What I found most interesting about today's class was the analytical skills that are required to design your own solution to aproblem."
"I found making histograms to be most interesting.
I think the practice with histograms was really important because it cleared up a lot of my confusion and I feel like I understand it much better now.
The helpfulness of histograms and their ability to display data
Histograms and line charts can both be used to show patterns in data where the data are, for example, the total number of bikers during each hour of the day.
I really like statistics so I love learning about data distribution and skew and what changes how a group of data presents itself.","I think the review of graphs was very interesting as it helped clarify the differences between them.
Talking about how to create a histogram in excel because excel can be confusing to work with so this was really helpful.
Learning more about my breakout group
I was a little confused on assignment 7 so that was a good overview of what to do.
I enjoyed analyzing the data for the CoGo bike share users to determine periods of low usage."
"Graphs
Entropy
Representing graphs as a matrix!
Compression vs. Expanding
Which compressions are better","LZW
Entropy
Graphs
Compression vs. Expanding
Representing graphs as a matrix!"
"Huffman Compression
Huffman
Huffman
compress
How Huffman Compression generates prefix free code words","How Huffman Compression generates prefix free code words
DLB
binary i/o
How compression can be very helpful in the real world
Huffman compression and pre-order traversal"
"How backtracking works on trees
tree terminology
trees
The different ways you can traverse a binary trees
Binary Trees and tail recursive calls","Binary tree terminology. child, node, full, complete
The in order and pre order traversal was interesting.
Recursion is difficult but the distinction between tail recursive and non tail recursive functions was interesting to think about!
Seeing the types of traversals as diagrams, and then as a block of code was really cool and helpful
The different ways you can traverse a binary trees"
"Modifying trees was fun
Removing nodes from a BST
The binary search tree
red black tree
N/a","The in order review of the binary tree
Filling in the Binary Search Tree
finding the largest left item or smallest right item and using it to replace the node after ndoe deletion
binary search tree remove add
Tree traversals seem neat"
"Difference between Big O and tilda
I thought it was interesting to go through the code examples and figure out how to analyze the runtime.
The mathematical definitions of the Big-O Big-Theta and Big-Omega functions was really cool.
3^n complexity always > n^k (with k - constant).
Big O analysis","The runtime analysis equation and being able to actually see some of the math behind it
The thing that I found most interesting was breaking apart the various loops and analyzing each component of it to calculate the overall runtime.
I really found the analysis examples we went through to be interesting. I have learned about it much before, but your examples were super effective!
The mathematical definitions of the Big-O Big-Theta and Big-Omega functions was really cool.
I thought it was interesting to go through the code examples and figure out how to analyze the runtime."
"I liked the kahoot, it helped do team building. I liked learning that equation about payback and using excel to do different things with that equation. Also applying the equation to something realistic was cool
What I found most interesting was that we were calculating payback times and capital investment. I liked this because even though this is an engineering class, it is good to broaden my horizons and experiences problems that other types of people might encounter in their lives. In this case, we experienced a good taste of the world of business.
Getting into our groups and meeting the people we will be working with for the year was interesting.
I thought that meeting my new team was really interesting.
Practical financial analysis was nice to do.","I really like excel and the teaming process. I really like my team
The most interesting part of class was getting to meet my team and develop a plan to work on future assignments. It was fun to finally have a group that i can work together with.
I liked doing the calculations and the kahoot
I found the payback equation to be quite interesting, since we are combining a bit of both engineering and economics together.
I liked the kahoot, it helped do team building. I liked learning that equation about payback and using excel to do different things with that equation. Also applying the equation to something realistic was cool"
"I was slightly confused about how to find the carbon emission data reliably.
Estimated time on each quiz question.
Nothing - the quiz was easy!
Specific pets of assignment to go into more detail
The part about the monthly solar electricity production for assignment #5 was confusing at first, but one of the teaching assistants helped clarify the problem for me.","Estimated time on each quiz question.
Specific pets of assignment to go into more detail
Specific pets of assignment to go into more detail
I felt like the quiz was a lot for a hour because you had to rush though some parts of the assignment.
I was slightly confused about how to find the carbon emission data reliably."
"Weighted decision matrix
I found the class improvement extra credit activity interesting
The video at the start of class
The extra credit opportunities that are available this semester.
Seeing realistic examples of engineering teams working in the quiz.","I liked the work time that was provided for our project
I found the class improvement extra credit activity interesting
looking at the different types of inputs and outputs for the arduninos. I did not know they could measure moisture and other things like that
I was interested by learning more about idea generation.
The extra credit opportunities that are available this semester."
"Everything made sense today in class.
Some of the information regarding economics was confusing. There was a lot of formulas, numbers, equations and other things mentioned in a very short time period.
One thing that was confusing in class today was that I had a hard time calculating certain values on the in-class excel spreadsheet. This was especially the case for the 3-month payback period section. However, once the profesor went over the answers I was able to understand the content better. I tend to have a hard time doing the problems by myself, but once the professor goes over them I have a better understanding of the material.
Nothing was confusing
The intended structure of team meetings could have been a welcome addition.","The intended structure of team meetings could have been a welcome addition.
Some of the information regarding economics was confusing. There was a lot of formulas, numbers, equations and other things mentioned in a very short time period.
At first, the in class excel activity was somewhat confusing, but as I thought more about the problem, I was able to figure it out.
The class slides were not posted on Brightspace so it was sometimes difficult to follow along.
One thing that was confusing in class today was that I had a hard time calculating certain values on the in-class excel spreadsheet. This was especially the case for the 3-month payback period section. However, once the profesor went over the answers I was able to understand the content better. I tend to have a hard time doing the problems by myself, but once the professor goes over them I have a better understanding of the material."
"The people who are classified as stakeholders could be clarified a bit more.
I was confused about how we were supposed to format our answers in the in class activity.
Nothing, everything was informative and answered my questions.
I am still slightly confused on the difference between constraints and criteria, I would like to go deeper into this area.
Nothing. Everything was very clear","In the 2B in class activity, it was a little confusing to describe the criteria and the constraints. This is because I had a hard time figuring out what the difference between these two things is, but I believe that I understand it now. It was also difficult that they are not completely set in stone yet, but I think it will be easier when we have more information next week.
I was confused about the source requirements for the problem statement
The exact purpose and requirements of the ICA felt a little unclear.
I am still slightly confused on the difference between constraints and criteria, I would like to go deeper into this area.
The people who are classified as stakeholders could be clarified a bit more."
"I found the first part of milestone 1 very interesting in todays class. The way the ideas of the project were incorporated was very well done. Additionally, I liked how the team activity during the video helped out with our thinking process for the milestone.
I really enjoyed working with my team on milestone 1. I enjoyed being able to actually start evaluating formulas for our project
The free ability to do what we as a team feel needed to be done was really nice. I enjoyed it quite a bit.
I found it interesting that we treat the noisy graph and the smooth graphs differently
I like graphing on matlab","I found it interesting that we treat the noisy graph and the smooth graphs differently
I really enjoyed working with my team on milestone 1. I enjoyed being able to actually start evaluating formulas for our project
I thought it was very interesting how there are so many different approaches someone can take to get to the correct solution for any of the parameters we must find.
It was very interesting to make evidence based decisions. It was challenging to select certain methods, but I felt it was fun!
I found the equation created was interesting in how it related V0, Vmax, and Km"
"The coding part of the project was a little difficult/confusing. We asked a TA for help and we were able to figure it out.
I would have loved more clarification regarding altering the M2 algorithm to not include duplicate data for m3
What was confusing was why we are being given a whole new data set because it seems like everything we did in M2 was kinda pointless
I found the instructions for milestone 3 a little confusing.
The entire m3 process was a bit confusing, as to what needed to be in the M3 new function for the different steps and what to calculate in matlab","The coding part of the project was a little difficult/confusing. We asked a TA for help and we were able to figure it out.
Something that was confusing were the directions of M3. I think the professor sped through the instructions. If more detail what the assignment is, would be very helpful.
Details about concept quiz three
would have loved more clarification regarding altering the M2 algorithm to not include duplicate data for m3
What was confusing was why we are being given a whole new data set because it seems like everything we did in M2 was kinda pointless"
"What was expected for the header of the resume was a little unclear. The video did not go into as much detail as I would have liked, but for the most part, the resume insert felt a little out of place.
We were a little confused on how to improve our algorithms for M4, compared to what we had for M3, because every time we tried to improve one aspect, the other numbers would become less accurate.
Class was pretty straight forward
Nothing was confusing or needed additional details. I understood and followed the resume builder for the in class activity and filled out the form
I was confused today about the extra credit opportunity that was brought up at the end of class, and what the requirements to take it were. I was confused if we had to do all of the post lecture surveys in order to do this one.","What was expected for the header of the resume was a little unclear. The video did not go into as much detail as I would have liked, but for the most part, the resume insert felt a little out of place.
Details on the technical brief for M4
M4 reflections
I was confused today about the extra credit opportunity that was brought up at the end of class, and what the requirements to take it were. I was confused if we had to do all of the post lecture surveys in order to do this one.
We were a little confused on how to improve our algorithms for M4, compared to what we had for M3, because every time we tried to improve one aspect, the other numbers would become less accurate."
"it was interesting that this was our last class and that the semester is basically over
I found it interesting how for M4 we were to fill out a resume and write a technical brief. It makes sense though as we were compiling data for our client thoguh
I found interesting that we need to submit another CATME because we recently filled one out and we get to do that again.
How similar our M3 and M4 Algorithms were
Modifying our algorithm","I found it interesting how for M4 we were to fill out a resume and write a technical brief. It makes sense though as we were compiling data for our client thoguh
Studio time to work with group
How similar our M3 and M4 Algorithms were
I found interesting that we need to submit another CATME because we recently filled one out and we get to do that again.
it was interesting that this was our last class and that the semester is basically over"
"i enjoyed creating user defined functions
I liked the in depth instruction on user defined functions. I was still confused about them after the pre class videos and this really helped.
Working on A09 was nice that we were able to get hands on advice
UDF in MATLAB
I enjoyed starting to code A09","In class activity
It was interesting to learn about user defined functions
I found learning about the practice questions very interesting. Im very happy that it exists
It was good to know what the material / questions may be like for Concept Quiz #1
UDF in MATLAB"
"Nothing was confusing!
I was confused about the difference between writing things in the script and writing things in the command section
Understanding how to use scripts
Functions
Nothing. Very detailed and helpful instructions","Array indexing
Functions
Concatenation was covered in the videos, but I could have used a quick review as it is a new way of manipulation of matrix for me.
Assignment 5
I was confused about the difference between writing things in the script and writing things in the command section"
"The way that while and for loops are calculated
Everything was pretty straightforward
Today was actually way better than normal
For loops
TMM","A better overview of the upcoming assignments (through A10)
Maybe some extra review about the upcoming test would be nice and helpful. Everything else was clear and understandable
Is the Concept quiz one large question or multiple smaller questions?
i am still a bit confused on the indexing with for loops in matlab
The way that while and for loops are calculated"
"I enjoyed getting to know my new group
Learning about our teammates
Teaming
Getting our teams
Finally using selection structures to solve problems","I liked meeting my teammates!
I like of statements and logical reasoning
Finally using selection structures to solve problems
MATLAB was really interesting because it can very useful for other classes
I found the matlab code when where we calculated the metal phase was interesting use of elseif."
"The only thing that was confusing was the use of the readmatrix command in the first question of our class activity.
the syntax of plotting is still a little confusing.
I needed more details on the different situations plotting will be necessary.

I was confused on problem 2 for A06. I am not sure how to see which values in a matrix are greater than a certain number.","How to format some of the graphing stuff could have used more detailed information, as the homework was a long video and how all of that information will be used by this class might have been helpful.
how to use readmatrix to truncate data. array indexing does not work
The only thing that was confusing was the use of the readmatrix command in the first question of our class activity.
I was confused on problem 2 for A06. I am not sure how to see which values in a matrix are greater than a certain number.
the syntax of plotting is still a little confusing. I am confused with the A06 instructions"
"the test results! omg!
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Learning how changing the base cases between full and extended binary trees produces largely different results
Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"the test results! omg!
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Learning how changing the base cases between full and extended binary trees produces largely different results
Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"the test results! omg!
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Learning how changing the base cases between full and extended binary trees produces largely different results
Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"the test results! omg!
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Learning how changing the base cases between full and extended binary trees produces largely different results
Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"Height of a tree
I was a little confused at the structural induction proof we did for trees
I still don't understand the process of structural induction. the induction step is more difficult which I struggle with
None
The proofs involving binary trees and height using induction were confusing for me having a hard time grasping the overall concept","The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought.
I still don't understand the process of structural induction. the induction step is more difficult which I struggle with
The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought.
Height of a tree
The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought."
"Seeing how easy it was to do string permutations when the characters repeat(e.g. RADAR is 5!/2!2!) was interesting to me.
The overall thing was pretty cool.
I found the closed form formulas for the first two classes of problems to be very interesting how a complex problem can be summed up using a simple closed form summation
Different permutations
I like the Indistinguishable to Indistinguishable problem. Seemed very conceptual","I thought that the different ways to solve the different combinations and permutations with formulas was interesting.
i thought the end of class when we looked at examples of cases with indistinguishable and distinguishable objects and boxes and their differences was interesting
Getting a more intuitive understanding of how to approach certain problems like the dividers of boxes instead of the boxes
I found the closed form formulas for the first two classes of problems to be very interesting how a complex problem can be summed up using a simple closed form summation
I found the closed form formulas for the first two classes of problems to be very interesting how a complex problem can be summed up using a simple closed form summation"
"Strong induction was most interesting
I thought the most interesting thing was the problem that showed that 12+ cents of postage could be paid using 4 cent and 5 cent stamps. It really made me understand how strong induction is different from mathematical induction.
The concept of using multiple base cases to make the inductive steps easier
Strong induction and normal induction are proven to be equivalent even though they are different concepts.
I now think that regular induction is pretty easy to grasp. I have gotten fairly good at most of them.","I thought the most interesting thing was the problem that showed that 12+ cents of postage could be paid using 4 cent and 5 cent stamps. It really made me understand how strong induction is different from mathematical induction.
I now think that regular induction is pretty easy to grasp. I have gotten fairly good at most of them.
The concept of using multiple base cases to make the inductive steps easier
I thought the most interesting thing was the problem that showed that 12+ cents of postage could be paid using 4 cent and 5 cent stamps. It really made me understand how strong induction is different from mathematical induction.
I think strong induction is very interesting since its like a modified mathematical induction, donuts quite easy to understand since we already know the structure of what to do"
"Bernoulli's now is interesting since its so simple. Also for evaluating spam, I thought the formula was interesting and wondered how complex the formula can get for more advanced levels of spam filtering
Learning how Bayes' Theorem can be used in real life applications given statistics, especially the spam example was interesting
I thought that the applications of the bayes' theorem with spam values and vaccines was really cool.
I found the applications incredibly interesting, especially about the spam filters
Spam filter","Seeing the graphs before you started explaining the concept of variance enhanced my appreciation for the purpose of variance.
Bernoulli's now is interesting since its so simple. Also for evaluating spam, I thought the formula was interesting and wondered how complex the formula can get for more advanced levels of spam filtering
Learning how Bayes' Theorem can be used in real life applications given statistics, especially the spam example was interesting
Seeing the graphs before you started explaining the concept of variance enhanced my appreciation for the purpose of variance.
I thought that the applications of the bayes' theorem with spam values and vaccines was really cool."
