generation,oracle
"I really enjoyed learning about energy and the different types as well as the different energy units.
I enjoyed that he part of heat and energy efficient and how most energy gets lost as heat
Midterm grades
I enjoyed talking about power
We made some progress for the following assignments!","The different forms of energy and how they are generated was really interesting and hopefully we go more in depth with this topic.
 I was interested at starting a new project that has real world applications!
I like how we spend almost an hour working with our groups on the the next assignment.
I found the structure of solar cells to be the most interesting thing. The internal design is complex and the materials used and their purposeare very intriguing.
 I liked that we got so much time to work on A13, when we get time to work on assignments it minimizes the amount of meetings we need tosetup outside of class time."
"I found the structure of the class to be most interesting. Most of my classes are a “go at your own pace” so it's really refreshing to actually have the professor and others there to help answer questions.
The future of engineering as drawn by today's engineers.
The people I met in my group
I thought that the layout of the course was interesting and the activity of drawing our view of an engineer was very interesting. The layout is 4 main projects and I thought that it was cool to be in that format rather than many smaller projects. The drawing was interesting because it made you look to the future.
using the breakout rooms and getting to meet other people.","I loved the breakout rooms and the chance to meet new people.
The people that I met seemed very kind and made me feel more comfortable in the class.
The activity where we drew the future engineer I found it cool how everyone had different opinions and views. 
I found it interesting that we have several different types of advisors with different skills sets and experience to assist us in the course. Other courses usually have only one TA but it nice to have several people to ask for help
 I found the projects and specifically the design project most interesting in class."
"I enjoyed looking at the statistics and working with my group in class 4a.
I found the new project we are starting very interesting. The fact that it can hold up to 1.5 billion gallons of water is insane.
I liked how we had group discussions I also liked how we got ahead on an assignment due next week and that we were given more time to work on projects so that we aren't cramming many at once.
I thought learning about the hydroelectric power was interesting
I've never had to use APA before this class, so that will be interesting","I thought learning about the hydroelectric power was interesting
 Seeing the mechanics of how reservoirs work 
 I found the introduction of our next project very interesting today. Also, I feel like the time spent in breakout rooms during this lecture was much better than previous calls.
I found the introduction of our next project very interesting today
I also found the intro into how to cite and reference your sources to be very informative."
"How to calculate the commerical energu price with a 3 year payback period
Nothing in today's class was really confusing. We could have gone over how to calculate CO2 emissions more, which would have been helpful for A13. But overall, nothing was super confusing/ needed clarification.
Not much was confusing about the lecture today. Everything was clearly expressed.
no
I thought that more details could have been given about the individual effects of climate change.","The carbon emissions calculation was a little confusing because I didn't understand where the numbers were coming from at first. The example after the in class activity cleared things up.
I was confused about the in class activity at first but when I discussed it with my group we figured it out. 
There wasn't much confusing work to do the only thing I can think of to be confusing was why we were giving the density of gasoline in our in class activity.
More details about how to calculate the 3 year payback period
I found the portion of the lecture on assumptions to be a little confusing, as it isn't made too clear the difference between anassumption and data that just isn't reliable."
"I did not find much confusing in class today. Most of the time was spent working in breakout rooms or on the quiz.
The biotechnology was a little confusing and could be explained a little more in the context of a17.
Nothing. The assignment made sense and what the goals of different perspectives and ideas play into finding a solution
I think we should have spent more time on how to create a functional decomposition chart
The only thing I was confused about was telling the difference between the different types of brain storming but I that is just because they are new","I thought that the emphasis on biomimicry was interesting, but I did not understand how it can be applied to our project. We are dealing with roads and traffic, so there is little I can see that the natural world can offer.
Something confusing in today's class was the instructions for the newA17 assignment, because we were unsure of what to work on. 
 I think we should have spent more time on how to create a functional decomposition chart
More information about the brainstorming process would be helpful to aid our team
 Figuring out which parts of the overarching design project are due when was disorienting as it was not ever explained and only obscurely mentioned once on Brightspace."
"The most interesting part of today's class was how engineers work effectively with problem scoping to properly define a project.
I thought it was interesting when we were talking about the difference between experienced and novice designers.
I found the fact that stakeholders, clients, and end-user can change based on perspective of the project to be very interesting. Based on what you're doing, you may have different people or groups for each of them.
I found it interesting to learn about the new project and work with the others in my group to accomplish what is due for friday.
Before today's class I was really confused on who a stakeholder was. Today's class really clarified that for me. It was interesting to have it clarified bc I'd been confused on it for so long.","I liked the discussion on the importance of problem scoping and the differences between novice and professional engineers. Particularly asking questions and research.
The breakout room was very fun and informative! We met Jeff Hall today, and he was extremely helpful. We love working in a team and we're excited for the upcoming project. 
What I found most interesting in today's class was how a client or end user was a stakeholder always but a stakeholder could be a client or end user, but is not necessarily always one. 
 The start of a new projects is always interesting I feel that seeing how a project could be integrated so close to me is one of the most exciting things about being an engineer 
What I found most interesting about today's class was the analytical skills that are required to design your own solution to aproblem."
"The interesting part of class was the use of CAD to prototype.
The act of prototyping is interesting because we can test our ideas.
Not much, it was mostly just a work day along with clarifications regarding why we build prototypes.
It was interesting to learn about the ways to design a prototype.
Continuing through our next part of the project 17. Learning about engineering reflection guidelines","I found it interesting how effective CAD modeling can be for startingthe prototyping phase, I also found it awesome how many services Purduehas to offer to aid in the prototyping process.
The act of prototyping is interesting because we can test our ideas.
I found the wholistic approach of the design project very interesting and am very excited to move forward with it 
I loved the breakout rooms today and our team got a lot of workdone,especially narrowing down our six ideas to the top three. Also,weclarified our questions with Jeff Hall, who was extremely helpful!!Weare excited to begin the next milestone. 
The thing that was the most interesting was working with my peers to generate ideas and solutions"
"I wasn't confused on any concept from today's class.
How we should go about receiving advice for future iterations.
Not much, the explanation regarding assignment 17 was straightforward, and the topic discussed of pros and cons was simple.
We needed more details on the background information for the in class activity.
There are things that need more explanation of the assignment.","the only thing I had a hard time with was thinking of pros and cons for the two coffee makers because I don't drink coffee.
I think the instructions on the  a17 assignement were not completely clear. I also had trouble understanding wether the costumer service introduction we had i  class needs to be included in our proyector not
More information about the iteration section would be helpful. 
I thought it was a bit confusing when we were told to discuss the pros and cons of a french press and I had no idea how a french press worked, but I did some research and was able to figure it out. it was just confusing at first. 
 I thought the biomimicry idea generation was difficult to apply in our assignment."
"It was a little bit confusing figuring out how to edit the overflow data. Also, this is part of the Modules not the class but I don't understand why the center of a bin is not just the middle number of that bins range (in the module 31 was not the answer for the range 30-32).
How to make histograms was confusing. Jeff told our group in the breakout room that we have to base the histogram off of bin width, not bin number. This wasn't clear in the modules or lecture.
Determining the bin's upper limit and underflow
In today's class, it was unclear about whether the data in the in class activity was numerical or categorical or ordinal and nominal.
I thought that the choosing which graph to use part of class was confusing today. I am still confused about nominal vs ordinal and numerical vs categorical.","The only part of today's class was being able to identify the type of data.
I am still a little bit unclear on how to work some of the aspects on excel including changing the axis value on a Mac.
How to know what data representation method to chose given data.
For A07, I am confused on how we customize the bin widths AND number of bins. 
I feel like the guidance on how we are supposed to complete and do assignments is minimal, and I feel like we the students don't have the ability to reach out for help from the instructor or a TA when we are in our small groups."
"I found it interesting how only 34% of source energy was delivered to customers as electricity, meaning we still have plenty of room for improvement when it comes to increasing efficiency.
The different ways energy can be generated
The different types of energy that are used.
When we looked into converters.
All the different forms to make energy","Something interesting in today's class was the information regarding to different types of power generation. 
I found it really interesting that one square meter of sunlight is equivalent to approximately 5.8 gallons of gasoline!
 This new assignment is also very interesting much like the last one I really enjoy the real life applications that the projects have been giving us
One thing that was interesting about today's class was how the location of a building has such a huge impact on the payback of solar energy. 
I thought it was interesting to see all of the tools that are online to help with energy conversions. The website I found from the US Department of Energy had a lot of resources, which I found interesting."
"I found making histograms to be most interesting.
I think the practice with histograms was really important because it cleared up a lot of my confusion and I feel like I understand it much better now.
The helpfulness of histograms and their ability to display data
Histograms and line charts can both be used to show patterns in data where the data are, for example, the total number of bikers during each hour of the day.
I really like statistics so I love learning about data distribution and skew and what changes how a group of data presents itself.","I think the review of graphs was very interesting as it helped clarify the differences between them.
Talking about how to create a histogram in excel because excel can be confusing to work with so this was really helpful.
Learning more about my breakout group
I was a little confused on assignment 7 so that was a good overview of what to do.
I enjoyed analyzing the data for the CoGo bike share users to determine periods of low usage."
"This whole assignees very interesting I greatly enjoy the using real world problems as o assignments
I found working on the assignment to be the most interesting because I was able to connect with my team members and for me I struggle with that. It felt nice to be able to work together to achieve a goal and I found it interesting how our ideas were flowing together.
I found the advice on how to do the activity incredibly helpful. My team was wrongly doing the activity, and without the clarification likely would have turned it in without meeting the requirements.
It was interesting to see how going over the pros and cons for an idea can change designs.
The french press / Keurig assignment was intriguing and I think I learned more about coffee from it.","I liked the evaluation of pros/cons of the costumer service. I think maybe you could give us questions to think about if we need to further evaluate pros/cons for any project 
I found the advice on how to do the activity incredibly helpful. My team was wrongly doing the activity, and without the clarification likely would have turned it in without meeting the requirements.
The breakout room was very help because our team was able to finalize our ideas for A17 and also get Jeff Hall's input! He was extremely helpful and now we're finished with the assignment. 
I enjoyed coming up with ideas and thought it was interesting to see how my teamates thoughts varied.
I was interested in seeing the evaluations that engineers use and how it was useful for us to make sure that the decisions made were the best one suited as the solution."
"I thought the video about the beetle research was very interesting. It was cool to see some research happening on campus.
It was interesting seeing how humans are making technology that mimics animals.
The breakout group time we had to work with out groups
The methods for generating ideas are very interesting because they are going to be useful throughout engineering.
I enjoyed learning about biomimicry.","Something I found most interesting in today's class was the usage ofnature to create solutions to design problems. It feels like a veryunique and interesting way to approach a solution to a problem.
The prompt for the quiz was interesting.
   What I found most interesting about today's class was howmuchprocessing goes into just brainstorming ideas that will then be usedtocreate a solution. 
The breakout group time we had to work with out groups 
Using Google to find patents and how it is all public information."
"I wasn't confused on any concept from today's class.
How we should go about receiving advice for future iterations.
Not much, the explanation regarding assignment 17 was straightforward, and the topic discussed of pros and cons was simple.
We needed more details on the background information for the in class activity.
There are things that need more explanation of the assignment.","the only thing I had a hard time with was thinking of pros and cons for the two coffee makers because I don't drink coffee.
I think the instructions on the  a17 assignement were not completely clear. I also had trouble understanding wether the costumer service introduction we had i  class needs to be included in our proyector not
More information about the iteration section would be helpful. 
I thought it was a bit confusing when we were told to discuss the pros and cons of a french press and I had no idea how a french press worked, but I did some research and was able to figure it out. it was just confusing at first. 
 I thought the biomimicry idea generation was difficult to apply in our assignment."
"I found the overview on how dams work to be interesting. I like learning about power and electric especially what happens behind the scenes of everyday life.
What I found most interesting was when reading about what needed to be completed for A10. When doing this I really loved talking with my team and learning about the background information and what I will need to do for this assignment.
The citation format, I felt, was important because in previous assignments the way to cite sources was not clear so it cleared up some confusion.
I think the most interesting thing was how the taum sauk reservoir worked as well as the differences btw the dam and run of water hydro power
Information about how a hydroelectric dam works","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
 all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
"dfs
adjacency list and matrix
bfs
The candy was great and very delicious
Bfs","adjacency lists
dfs
Bfs
The different types of graphs, cycles, and paths
dFS and BFS pseudo code"
"The structures of the nodes because it reminded my of linked lists.
DFS
How useful recursion is for trees
Tree implementation
best animation ppt ever","It was interesting to see how we would traverse a tree using BinaryNode.
The binary tree code walkthrough
Just learning more about the functionality of a binary tree
The usage of recursion in the BinaryNode class to simplify the code involved
Connecting the theory to code, being able to actually see what traversal would look like in code"
"Nothing was very confusing for me today. Just more practice with binary search trees may be nice
The idea behind red-black trees was confusing
Red and black BST
red black tree
how exactly does the process of deletion on a BST work?","Deleting nodes from trees was very interesting especially how we connect the other nodes together.
Removing nodes from a BST. Also removing from root.
Code Examples
Red-Black Binary Search Tree examples
The envelope class in the bst class"
"Nothing
The two ways we use to traverse trees
nothing
traversals
Different tree traversals","The non tail recursion examples were confusing
What is a strong buffer? Still also co fused about big O in backtracking
The different ways to traverse a binary tree (particularly preorder vs inorder traversal) was the most confusing
Tail recursion and its ability to be implemented as a loop. Why are 2 recursive calls allowed in tail recursion?
The mechanics of how some of the traversals would work in code"
"N/A
I found the presentation confusing
nothing
Final Design Project","Final Design Project
I found the presentation confusing
N/A
nothing"
"I had a bit of confusion about what was necessary for the ICA
Nothing was confusing
Nothing
The part about criteria vs constraints was a little confusing.
Reservoir volume","Reservoir volume
Figuring out the correct equations for volumes of irregular shapes in A09.
I had a bit of confusion about what was necessary for the ICA
The part about criteria vs constraints was a little confusing.
Least square regression was confusing"
"I enjoyed beginning the end of year project with my team
The microcontrollers.
I found the quiz problems to be interesting.
The final project was interesting
Laminar approach","I enjoyed doing the thought experiments with my team
Laminar approach
I enjoyed beginning the end of year project with my team
I found the quiz problems to be interesting.
The different bike racks were cool and it was cool to see how they used the design process to improve their products"
"Quiz
Nothing
Using microcontrollers
Converting the picture of my graph on Excel to a pdf in order to submit it in the correct format on the quiz.
The amount of possible solutions and the depth these solutions have to go into","I found the quiz moderately difficult, however after a bit of thinking I figured it out
The design project may need a bit more clarifying on the requirements.
Converting the picture of my graph on Excel to a pdf in order to submit it in the correct format on the quiz.
I was confused about a question on the quiz and when I asked about it I received different answers from different ta's.
The amount of possible solutions and the depth these solutions have to go into"
"Sse values made sense and comparing them
I found it interesting that we were not given any feedback for our M2 code. I thought there was definitely something we needed to fix, but the lack of feedback tells me that the code is fine.
it was interesting when finding the percent errors
nothing
We got the whole period to our own to work on M3 which is super nice","Trying to find ways in how to improve the algorithm.
What I found interesting was that we finished M3 and we found our first 5 v0 values to be quite off while our last 5 v0 values were precisely accurate.
it was interesting when finding the percent errors
We got the whole period to our own to work on M3 which is super nice
I found the calculating v0 for a different set of data to be interesting because it shows how code can be adapted easily to fit different needs."
"What I found confusing today was the table 4 activity in the M3 assignment as it was not very clear in the lecture today.
I was confused about how the M3 algorithm deals with data from different tests. M2 dealt with many tests, but M3 has only one. I am unsure if M3 should still retain the ability to process more than one test or not.
Whether or not we needed an individual assignment for the day can be rather confusing.
Like the feedback part from M2 was too generic and confusing
i was confused when our feedback said our code should have been in bullets not paragraphs","i was confused when our feedback said our code should have been in bullets not paragraphs
I would have loved more clarification on the concept quiz and and what content is covered
Whether or not we needed an individual assignment for the day can be rather confusing.
What I found confusing today was the table 4 activity in the M3 assignment as it was not very clear in the lecture today.
How to calculate each SSE value for the three different sections of the assignment"
"Debugging code
I found the use of other equations such as Lineweaver Burk for enzyme prediction that my peers used as interesting
The help from the undergrad TAs about M2
I really enjoyed meeting with my team to work on the updated algorithm as a group
Working on improving our algorithm for M3","I found the use of other equations such as Lineweaver Burk for enzyme prediction that my peers used as interesting
The help from the undergrad TAs about M2
I found the discussion on M3 to be interesting and I enjoyed the in-depth discussion on what we need to do moving forward.
I thought it was cool seeing the values from our algorithm compared to calculated values and seeing how close they were
I liked how our project builds on itself and that we can use our code from the last assignment and modify it to fit our needs for this one."
"I found it interesting to be able to use the plot information we learned in the videos with actual data.
I found MATLAB most interesting, because it can be very useful for other classes
Learning how to format plots
I liked that there was lots of studio time to work on assignments.
Making plots using the data.","i think just being able to work in matlab knowing the outcomes will be correct (because i have been given the answers). this way for future use i can look back on what i know was correct.
Plotting data in different ways
data interpretation for the subaru problem. it was cool to figure out why the graph spiked.
The most interesting thing in class was was finally using graphs when doing A06.
I found MATLAB most interesting, because it can be very useful for other classes"
"I found MATLAB most interesting because it can be very useful in other classes.
I liked being able to actually understand how to code a few things not looking up every step on how to do it.
I enjoyed learning about logical operators.
ICA
I found the new functions we learned in matlab interesting.","In class activity
I liked that there was lots of studio time to work on assignments. I liked working on the order of operations.
I like A06 so far a lot
The problems we had to solve with our neighbors! Discussing them with others was fun and led to better solutions
I found MATLAB most interesting because it can be very useful in other classes."
"Strong Induction is hard for me to wrap my head around.
There was only one thing that confused me from class today. If strong induction is no more powerful than mathematical/weak induction, why were they given those names?
When to use strong induction over weak induction
I thought that a bit of strong induction was confusing. Like how do we leap from making a statement to just applying the statement? It feels like a piece is missing.
None","I thought that a bit of strong induction was confusing. Like how do we leap from making a statement to just applying the statement? It feels like a piece is missing.
I'm still unsure how many base cases we'll need or when to use strong induction instead of mathematical induction
I'm still unsure how many base cases we'll need or when to use strong induction instead of mathematical induction
I still think that strong induction is pretty difficult, especially with the abstract cases and problems.
Strong induction. Specifically choosing which base case to choose and how to make a plan"
"i thought it was interesting how easily the recursive proofs could prove the combinations
The number of ways you can choose a certain number of things is the same as the number of ways you can choose everything but those things.
Binomial coefficients. Seems very interesting to use
I really like how Pascals Identity can be used to express binomial coefficients through recursive additions instead of factorials. its pretty clever.
I found the idea of symmetry in combinations to be interesting. Also the shortcut of cancelling out factorials is interesting as it seems like it would save tons of time on an exam","the concept of permutations and combinations is interesting, just difficult to fully understand
I found the idea of symmetry in combinations to be interesting. Also the shortcut of cancelling out factorials is interesting as it seems like it would save tons of time on an exam
I thought it was pretty interesting that we formalized the proof for C(n, r) = C(n, (n-r)). I also like permutations and combinations because I enjoy mathy algebra like that.
i thought it was interesting how easily the recursive proofs could prove the combinations
I really like how Pascals Identity can be used to express binomial coefficients through recursive additions instead of factorials. its pretty clever."
"None
Review session, nothing confusing
Nothing was confusing.
For me nothing was confusing in class today going over the exam was easy and understandable
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while.","I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
The pigeon hole principle
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while.
I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while."
"Proofs for some of the concepts in an intuitive way
a bit of what we covered at the end, such as Euclid's algorithm
Please exlpain the TopHat problems more please. Especially the second one
I have trouble understanding the precodure of the brute Force method for finding gcd. Surely the other method is always faster, so I don't see a point I'm the brute Force method
None","I thought that some of the theorems of how to prove certain rules was sort of confusing. Like I'm not sure how to start on things like that.
I personally found the proof for why primes are infinite really confusing. Honestly, all of the proofs were confusing, I may just need to look at it again.
I have trouble understanding the precodure of the brute Force method for finding gcd. Surely the other method is always faster, so I don't see a point I'm the brute Force method
a bit of what we covered at the end, such as Euclid's algorithm
Please exlpain the TopHat problems more please. Especially the second one"
"Being able to ask any stupid questions we want
The mathematical jargon that went into showing recursive string concatenation was pretty cool.
I thought the most interesting thing in class today was the way we can prove that certain propositional statements are well formed. This example made a lot of sense to me, particularly in contrast with the examples we did before this.
Recursion was most interesting.
String examples off applying recursive definition definitely improved my understanding","String examples off applying recursive definition definitely improved my understanding
The mathematical jargon that went into showing recursive string concatenation was pretty cool.
I found recursion very interesting. To be honest I find it a lot easier to understand than strong induction and am looking forward to learning more about recursion
I thought the most interesting thing in class today was the way we can prove that certain propositional statements are well formed. This example made a lot of sense to me, particularly in contrast with the examples we did before this.
I like when Hina asks questions because they are very interesting and challenging at times. I found her question today about uncountable alphabets very fun to think about."
"Review day, nothing confusing.
N/A
None
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
Nothing","I liked what we went over in class. The examples we did were really helpful.
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me)."
"Using recursion in the study of strings was a confusing topic. The difference between the sigma symbol and sigma * is hard to grasp.
Nothing was confusing today.
Does the idea of a set of all strings run into Russel's Paradox or is that just limited to the set of all sets?
I still feel like that the whole recursion thing with the different formulas and functions is a bit difficult.
Difference from normal induction","I still feel like that the whole recursion thing with the different formulas and functions is a bit difficult.
Does the idea of a set of all strings run into Russel's Paradox or is that just limited to the set of all sets?
Using recursion in the study of strings was a confusing topic. The difference between the sigma symbol and sigma * is hard to grasp.
Difference from normal induction
Does the idea of a set of all strings run into Russel's Paradox or is that just limited to the set of all sets?"
"I enjoy everything about sets. It reminds me of my favorite academic games game (onsets) which i competed in every year since fifth grade.
I really like the idea of power sets. I like how it shows the complete combination of possible subsets of a given set. I think it will be satisfying to go through a set and find every combination. It feels good to understand something too.
I'm interested to learn the extent of set theory's influence on mathematics as well as our world in general
I like making the Venn Diagrams.
The union/intersection operation","Learning how Cartesian Product of multiple sets could be used to model real life situations
the power set was a very interesting expression and I look forward to seeing the applications of it.
I thought that how the different set operators relate to the operators we already learned like or and and is really cool and shows how it is all connected.
The comparison of ordered sets to arrays. I like seeing how this class meshes with the programming in CS445.
The diagrams that we draw utilizing the Universe annotation and venn diagrams seem to be really interesting. Moreover they look like a helpful tool in solving problems related to sets."
"I was intrigued by the differences between true and false propositions, and the idea of the different conditionals and truth tables.
I found the concept of propositions the most interesting.
The overall concept!
Implication was the most interesting because it challenged me at first as a way of thinking I had no previous experience with.
Hearing examples of conditional and biconditional statements","The examples of real world English contexts of propositional logic used during the lecture.
Implication was the most interesting because it challenged me at first as a way of thinking I had no previous experience with.
Hearing examples of conditional and biconditional statements
I was intrigued by the differences between true and false propositions, and the idea of the different conditionals and truth tables.
The most interesting part of class was that a conditional statement (p-> q) is only false if the p statement is true but the q statement is false. The idea that a false p and a true q would still be true is interesting to think about."
