generation,oracle
"There was very little info on WHAT the laminar approach was. I wish that the instructors gave us more clear info about what the task at hand required. It took my group a long time to figure out what was going on.
at first going over the trend lines was confusing, especially with the r^2 values and the sst and sse. i still dont really understand the sst and sse, but now after working on A11 i understand trendlines better
I was a little confused about how to transfer the data table in A11, but I ended up just typing it out.
Everything is clear for me, and the explanation about correlation is understandable.
Nothing was really confusing except how we were put in breakout rooms for a bit and then taken out of them for an announcement that could have just be typed in chat so we didn't have to leave breakout rooms. It would have let us keep our train of thought","I think that the laminar approach needed some more explanation. I could relatively understand it but I could not explain what it is used for. Hopefully some confusions could be cleared next class.
The most confusing thing was calculating the regression constant value.
The explanation on how to use SSE, SST, and r to analyze data was confusing.
What was required for assignment 10 is confusing because of what was mentioned at the end. 
at first going over the trend lines was confusing, especially with the r^2 values and the sst and sse. i still dont really understand the sstand sse, but now after working on A11 i understand trendlines better"
"I found how we are all taking separate data and then combining it to create one bigger data set pretty interesting!
I found the process of using and finding z scores on the normal distribution curve to be interesting.
Z scores are interesting
I enjoyed meeting with my team and z scores were cool to imagine histograms
I liked how we were able to work in groups on our projects with in class time because it helps when I have questions","The most interesting thing was working with my team and helping each other through assignment A08
Learning how z scores and normal distribution works was interesting.
Applying what we were learning to the skittles example. 
I find the histograms really interesting because of how well they can show data numbers for a given set 
It was important when we talked about the quiz that is due tomorrow at 3:20 pm"
"The most confusing part of today's class was trying to forgive out the unit conversions for the power calculation in assignment A12.
Nothing was confusing in this class.
It was confusing that we had to know what engineering fields were needed to solve this problem when we have no finished the career exploration activity.
I found that calculating the flowrate over distinct time intervals was confusing as when I originally calculated it I thought that it was in acreft/min but it was actually in acreft/day which changed the data a lot.
I thought we would review more for the exam, but we barely went over any information.","I was confused by the instructions meant by what disciplines ofengineering would have helped improve the disaster in the future. I didnot know what the profesor was referring to.
 I was a little confused on the first assignment that we did in class.Iwas having a hard time finding very specific information on thefailureof the dam.
Some of how the exam was going to work was a little confusing.
The most confusing part was how to calculate the sections for instantaneous velocity for A12
I think the exact way to use excel to find the slopes for volumetric flow rate needed more explanation."
"I liked how we had a lot of time to work on assignment 7. Also the in class assignment was very fun to hear about everyone's different graph types.
I found learning about histograms to be most interesting.
The ability to make and format histograms in excel is a great skill to have.
The inter workings of when to use a histogram because i wondered when we should use it
When to use the different types of graphs","I liked using the histogram to measure frequency, which occurs often in data.
Excel is such a powerful tool and can evaluate data so quickly. 
 I really liked how we got to spend a lot more time in breakout rooms because we could bounce our ideas off each other!
i liked working with my group
I liked how we had a lot of time to work on assignment 7."
"I found the overview on how dams work to be interesting. I like learning about power and electric especially what happens behind the scenes of everyday life.
What I found most interesting was when reading about what needed to be completed for A10. When doing this I really loved talking with my team and learning about the background information and what I will need to do for this assignment.
The citation format, I felt, was important because in previous assignments the way to cite sources was not clear so it cleared up some confusion.
I think the most interesting thing was how the taum sauk reservoir worked as well as the differences btw the dam and run of water hydro power
Information about how a hydroelectric dam works","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
 all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
"I found the engineering failures for the Taum Sauk reservoir to be an insightful example of how engineering projects can go badly based on negligence and lack of proper ethics by engineers involved in orchestrating it.
The reservoir was super flawed and had a ton of issues with oversight and basic land surveying.
i thought constructures experts make can also be fallen
I liked that I was able to spend more time with my group mates so that i could work on A12.
I found it really interesting how most disasters in engineering are entirely presentable.","I found it interesting that such little flaws in engineering design orcommunication can lead to such drastic and catastrophic failures ofmechanisms and projects. It really shows the importance of goodcommunication, documentation, and considering all possible perspectives.
i found it interesting to work in groups and in teams
 I found it interesting the amount of power we calculated for the amount of homes in assignment A12
The failures of the Taum Sauk reservoir was interesting and the fact that cutting corners backfired
I found the discussion over real world disasters to be interestingbecause it showed how the actions of engineers could have ramificationsoutside of not getting a good grade."
"The beginning of the assignment talking about mathematical models
The Taum Sauk upper reservoir sketch for the tech brief was confusing because it did not detail  what the sketch was entailing when it came to calculations.
Everything was clear over the material that was discussed in class
I didn't really understand which sources were acceptable for this class. I know which sources are more reliable than others, but not which degree of reliability is acceptable for class assignments.
Something that needed more detail in today's class was the explanation of how hydroelectric plants create greenhouse gases.","Something that needed more detail in today's class is the specific parts of the assignment (A10).
What was a bit confusing was the source searching part of class. 
It would be helpful to have more details about the Sauk project and what we need to do for each milestone.
Explanation for what the client memo was outlining
I think that the documents for homework are some times confusing because the instructions are not the clearest"
"Today's most Interesting thing was learning more about how the different types of energy are use, how much they cost and how it all works.
I thought our time in breakout rooms working on the assignment was the most interesting. The time in class is greatly appreciated.
I doing interesting the relationship between energy purchased, consumed, and produced. This equation will definitely help my team during the project and we are able to see and understand how the factors relate.
I found it interesting that companies have a capital investment payback period for upgrades on their products.
I found the payback time interesting and working more in groups on the project","Today's most Interesting thing was learning more about how the different types of energy are use, how much they cost and how it all works.
The calculation of payback period was interesting because it's nice to see a simple formula for something that can be thought of as complex
I found the calculation for how to find how long it will take for the company to get their investments back to be the most interesting.
I learned a great deal about how to calculate both the economic and environmental impacts of the project.
Something I found most important in today's class was the description on how group work should be assigned and completed. Making sure everyone is on the same page and everything has clarity was something I found necessary to explain to the class."
"I found the overview on how dams work to be interesting. I like learning about power and electric especially what happens behind the scenes of everyday life.
What I found most interesting was when reading about what needed to be completed for A10. When doing this I really loved talking with my team and learning about the background information and what I will need to do for this assignment.
The citation format, I felt, was important because in previous assignments the way to cite sources was not clear so it cleared up some confusion.
I think the most interesting thing was how the taum sauk reservoir worked as well as the differences btw the dam and run of water hydro power
Information about how a hydroelectric dam works","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
 all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
"How do we approximate the surface area at various depths without information on the geometry of the reservoir?
I am still slightly confused on how to turn our physical models into mathematical ones in assignment 10.
Something that I personally thought needed more detail in today's class was the explantations and reasoning behind the equations that some students and the teacher came up with for the geometric shapes.
I thought that I might need alittle help with setting up the mathematic models
To get the best result, I was confused of which value I should use.","Creating models was definitely confusing and could use more explanations in the future. I felt like I need additional guidance finding the best approach when trying to create a model and how to improve models to make it the best possible.
The thing that was confusing today was trying to figure out a mathematical model that fit the slope change of the reservoir. It was confusing because it is difficult to picture a function that would map all of this information.
I would've appreciated if we went over the laminar approach in more depth. It was unclear what our excel file should look like.
I was a little confused on when Assignment 10 is due because on Brightspace it says it's due before class 5A. However, the date shows September 25th, which is the date for class 5B.
What was confusing was when we went into our breakout rooms the first time. My group was confused on how to calculate Ph and what the other variables meant in the power formula."
"It was confusing how to calculate the volume with given data.
I thought that the most difficult aspect of today's class was graphing regression, although it was not difficult. Class was supposed simple today.
I found the article explanation regarding the ""Reservoir volume to height relationship"" confusing, and  more specifically on how it was obtained or found. I also found the SSE and SST explanations a bit confusing, as to what they indicate.
More details on the quiz could have been beneficial.
Nothing was confusing today, we had a lot of good work time during class","Simple linear regression needed more details, especially as it relates to what the r squared value does.
Assignment 11 needed more explanation. Specifically, I struggled with the wording of particular questions. If the problems were more descriptive I would have understood the questions much easier.
Proper was to calculate the surface area to find volume
We could have gone over the laminar approach more because the regression line information seemed pretty easy to understand based on the module videos.
What will be covered in Exam 1"
"I found that calculating volume of complex shapes can be do e using the laminar method and a depth of 1 ft.
I really like this project idea. I've modeled a coal-fired generator as a rankine cycle before in my thermodynamics class, and this project seems to be really similar.
I really enjoy the progression to more group time
The thing I found most important in today's class is that the mathematical model doesn't have to be specific to one answer and is based on the preference of the person making it. However, such preferences can alter the accuracy of the calculations made based on the model.
What I found interesting about today's class was how there are so many different models to depict a system.","The thing I found most important in today's class is that the mathematical model doesn't have to be specific to one answer and is based on the preference of the person making it. However, such preferences can alter the accuracy of the calculations made based on the model.
I found the part where we were applying the power equation and information to the Taum Sauk project with our group interesting
The group time was plenty of time for my group to be efficient and work on assignment 10
I thought the laminar approach to modeling was interesting as I had never heard of it before and it made a lot of sense to me.
I really like this project, i find the concept of us working on a real world problem excites me because it helps give incite into what our future is going to look like"
"Assignment 5 because we did not go over it.
How to decide how similar distribution s are to the normal distribution and when to use the z-score.
The material for A08 seemed like it needed a little extra detail since the module as a whole doesn't seem to have much discription.
I wasn't really confused today
Discussing the calculus formula for finding the area was a bit confusing. I would've liked a bit more information about it, and how it works.","I have already done a good amount of assignment A08 and it's a bit confusing about what is my x, mean, and standard deviations have to use
 Something I found unclear about today's lecture was how the z number was used in the calculus equation for area under the curve.
I found some of the instructions for the histogram rule of thumb confusing
Discussing the calculus formula for finding the area was a bit confusing.
I didn't find anything too particularly confusing, however, during the skittles assignment my group struggled to understand what the objective was, so I had to explain it myself for a while"
"I found the process of making the statements interesting
In today's class, I enjoyed our discussions when we were tasked with creating an equation to compute the gravitational force. My group mates came up with interesting approaches to the problem.
I have never used excel before so it's features were new and interesting. The magnitude of the numbers in the complex calculations were surprising.
Nothing specifically, but I did have fun.
CoGo's data was very interesting. Seeing all the ID necessary to track all the bikes and locations as well as time stamps was interesting.","I like to use excel and interpreting data is always fun. You can find some really odd relationships that might be unintuitive but add a lot of insight to the problem.
I found discussing the data and the problem statement with my group to be the most interesting. It was interesting to hear my group discuss the data and what they found there.
CoGo's data was very interesting. Seeing all the ID necessary to track all the bikes and locations as well as time stamps was interesting.
Working on the Problem Statement for the project with other people.
What I found interesting was how vast of a source of data we will be working with for the bike share project"
"The beginning of the assignment talking about mathematical models
The Taum Sauk upper reservoir sketch for the tech brief was confusing because it did not detail  what the sketch was entailing when it came to calculations.
Everything was clear over the material that was discussed in class
I didn't really understand which sources were acceptable for this class. I know which sources are more reliable than others, but not which degree of reliability is acceptable for class assignments.
Something that needed more detail in today's class was the explanation of how hydroelectric plants create greenhouse gases.","Something that needed more detail in today's class is the specific parts of the assignment (A10).
What was a bit confusing was the source searching part of class. 
It would be helpful to have more details about the Sauk project and what we need to do for each milestone.
Explanation for what the client memo was outlining
I think that the documents for homework are some times confusing because the instructions are not the clearest"
"I enjoyed the teamwork aspect of class today, as well as the problem analysis with the soap dispenser. Talking about why something works poorly, how to improve it, and how that applies to the engineering thought process are fun for me.
I found using the excel sheet and making the pivot table most interesting because I was able to go through and do it myself
I really enjoyed discussing the project with my team and I'm excited to work with them soon.
Groups
Meeting the teams that we will have for the semester and looking at the different uses of the word average.","The most interesting part of class for me was getting to meet my teammates. It was interesting to get to know everyone and figure out what everyone is planning to do.
the different situations in which mean, median, and mode were applied as the average.
Learning how to apply various filters and manipulate pivot tables was very informative and will probably be useful in completing the Bikeshare assignment.
I found it interesting how to find outliers in the data.
I enjoyed the teamwork aspect of class today, as well as the problem analysis with the soap dispenser. Talking about why something works poorly, how to improve it, and how that applies to the engineering thought process are fun for me."
"Nothing
One thing that was confusing about today's class was do you account for criteria that isn't stated by the client in the problem statement or just in the table for criteria and constraints?
I was confused on the metrics section.
nothing
The executive summary part of A16","I found the difference between problem scoping and what we have been doing in each of the previous assignments confusing because the difference isn't really clear to me. As I read deeper into the assignment I hope this will be cleared up.
Something confusing was the the specific sections due in assignment A16, because the work given in the assignment is far too much to be due in one day. 
 Something that could have used more details in today's class was how to study for the in class quiz. I know we can go over past assignments and modules, but I think making a review guide with questions that are set up similarly to how they are going to be presented to us during the in class quiz would be extremely beneficial. 
 One thing that was confusing about today's class was do you account for criteria that isn't stated by the client in the problem statement or just in the table for criteria and constraints?
 I would've appreciated more time spent on how we are expected to empathize with different users. For online students like me it is unclear how we are expected to empathize with many different users when we aren't on campus and also when we don't know a large amount of people who live on or around campus."
"I liked the addition of probability, the normal curve and z scores to our class. I feel that is going to be helpful in the future.
Skittle activity was fun to do.
I really liked the breakout rooms because it felt like my group accomplished a lot and asked questions when needed. I also felt like the Z score information was helpful because it cleared up some confusion from the “complete before class” module.
z-scores can help to find probability of certain events.
The use of z-scores","Learning how to use the z score and putting it in practice 
 It was interesting how we can use the bell curve graphs to talk about probability. 
I found the skittles to be a fun and interesting example of how to use our skills to actually do something.
 It was interesting to learn more about histograms and how they can be used
 I enjoyed working with my group to complete the assignments because we got to work together and finish the work as a group"
"It was a little bit confusing figuring out how to edit the overflow data. Also, this is part of the Modules not the class but I don't understand why the center of a bin is not just the middle number of that bins range (in the module 31 was not the answer for the range 30-32).
How to make histograms was confusing. Jeff told our group in the breakout room that we have to base the histogram off of bin width, not bin number. This wasn't clear in the modules or lecture.
Determining the bin's upper limit and underflow
In today's class, it was unclear about whether the data in the in class activity was numerical or categorical or ordinal and nominal.
I thought that the choosing which graph to use part of class was confusing today. I am still confused about nominal vs ordinal and numerical vs categorical.","The only part of today's class was being able to identify the type of data.
I am still a little bit unclear on how to work some of the aspects on excel including changing the axis value on a Mac.
How to know what data representation method to chose given data.
For A07, I am confused on how we customize the bin widths AND number of bins. 
I feel like the guidance on how we are supposed to complete and do assignments is minimal, and I feel like we the students don't have the ability to reach out for help from the instructor or a TA when we are in our small groups."
"LZW
How you calculated the numbers related to the links on the forest. Like why links are either a 0 or a 1
We went through Huffman compression too fast
How the Huffman compression expanded the data in the correct order
huffman","The Huffman compression was a bit confusing I think more practice would be helpful
I'm still confused on runtimes for different data structures, particularly of bit comparisons vs key comparisons
Code words vs code blocks which each does and what they actually are
How you calculated the numbers related to the links on the forest. Like why links are either a 0 or a 1
Lossless Compression"
"huffman tree
Calculating bits of compressed vs non compressed
Adaptive Huffman Compression
run length
Huffman","diff between node and nodelets
Encoding the Huffman trie a bit string
Run time of Huffman tree
Adaptive Huffman Compression
Calculating bits of compressed vs non compressed"
"Constructor for binary tree class
The code for the different traversal methods
nothing
Is data in BinaryNode a reference?
binary tree","Deep copy vs shallow copy was confusing in the BinaryNode class.
I was not following the last example, what function was that depiction for?
BinaryTree implementation was a little confusing in how it used BinaryNode objects to execute all its functions
will we ever encounter complete and incomplete binary treees in actual programs and when?
The code for the different traversal methods"
"nothing
Clear versus setting equal to null
I missed the case for if this == a subtree
The special cases of the Binary tree class were confusing.
Nothing","Some of the tree traversal are still confusing
The special cases of the Binary tree class were confusing.
I didn't understand the difference between using null or .clear() to make trees inaccessible to users
How to label and binary search tree. And the build tree method in the binary tree code
buildingBinaryTree() function workflow and structure"
"binary trees
BSTs
I liked that traversals now make a lot more sense in the context of binary search trees!
Binary Search Trees
inorder","The in order values of binary trees were interesting.
I liked that traversals now make a lot more sense in the context of binary search trees!
The different types of traversal
Binary Search Trees and the special cases for creating BinaryTrees
Filling the Binary Search Tree example"
"flip color
bst
Special case of deleting RB BST node with 2 children methodology
bst
The different operations for BST. Like the color flip and the two rotations","Red Black BST rotateLeft and rotate Right
Correcting violations in Red-Black BSTs and the order in which we do them
How does the range query operation of red-black BSTs work?
The different operations for BST. Like the color flip and the two rotations
Definitely Red-Black tree rotation was confusing. Do not fully understand how these rotations happening and how to understand which one is left and which one is right."
"nothing in particular
ThreeSums example was kind of hard to follow.
The three sum example was a bit confusing. I understood the other examples of analysis much better.
The ThreeSum example
no today is much more clear than the former","Three Sum example was very confusing, so it would be nice to go over it again. Also just more practice problems with determining the runtime of functions. And lastly just reiterating the formal definitions of the Big O family
The triple loops example and finding the runtime I got really lost in how we determine how to segment the loops into pieces and also how to calculate each individual output. Also why O(n) is the same as O(n+1) ie why the +1 is dropped from the calculation.
I found it hard to follow some of the math done to analyze code examples, as well as towards the beginning with the formal definitions of the big o family.
More practice with determining run-times would be useful as well as more practice with the Big-O family functions
Mathematically modeling runtime was somewhat confusing as was determining the cost of executing each statement."
"I found it interesting learning how to calculate Co2 emissions
I really like the team work aspect of the class so far
I liked the battle bots video at the start of class
I enjoyed working on project 5 with my group
The quiz was interesting, it was a nice challenge in the time limit.","Usage of which units in technical brief.
The quiz problems were somewhat interesting to work on, especially the part about comparing sets of data with each other.
I enjoyed working on project 5 with my group
The thing that was most interesting was the data that was used on the quiz. I liked how it was real world data relating to the crop yields of three countries. This is something that engineers would likely do in the real world, so I like seeing that kind of application in class.
Continuing research on assignment five and taking the first in class quiz"
"I found the assignment introduced in today's class quite interesting since it was about solar panels, which is a relatively new, emerging, technology in society.
What I found to be the most interesting was the fact that we are already working in a situation that seems very realistic and plausible in the real world. Having this experience will help my professional career as a future engineer at wherever I end up. I also love watching the short videos at the beginning of class, especially the one about the ocean hoverboards.
I really liked how the activity related to a real-world issue
The design process and how problem scoping works in a team setting.
Looking at important statistics and problems was nice.","What I found to be the most interesting was the fact that we are already working in a situation that seems very realistic and plausible in the real world. Having this experience will help my professional career as a future engineer at wherever I end up. I also love watching the short videos at the beginning of class, especially the one about the ocean hoverboards.
I found the assignment introduced in today's class quite interesting since it was about solar panels, which is a relatively new, emerging, technology in society.
The design process and how problem scoping works in a team setting.
The various criteria and constraints for the project were interesting to develop.
I really enjoyed the new solar topic and that we are going to have a bigger project to work on during class"
