generation,oracle
"The different applications of FBD to solve problems like the example of the man supporting himself on the pulley system.
drawing free body diagrams to set up equations
The “recipe” for free body diagrams. It made drawing them a lot easier.
The pulley system/elevator problems because I find them very fun to do.
Top hat question where the man on the chair pulls on the rope. I thought it was an interesting real life problem to solve.","The “recipe” for free body diagrams. It made drawing them a lot easier.
Despite this being a difficult concept, i though the man pullinghimself up with a pulley was very interesting, as it shows how pulleyscan be utilized in industry
Redefining the system to make calculations faster by calling several objects the system instead of just one
I find tension interesting. The fact that two things can way down one rope and it's the same tension fascinated me.
I found the top hat questions about normal force to be most interesting"
"I need more clarification about why the acceleration vector points in toward the center.
The most confusing part of the lecture was determining the centripetal force.
Circular force was a bit confusing when dealing with acceleration.
I was a little confused by the application of acceleration at an instant when terminal velocity changes. However, your explanation cleared it up. The application of multiple g's tripped me up and I got the practice problem incorrect as I forgot a g.
Today's lesson was not unclear or confusing. The only thing that could have been explained more in depth is centripetal force.","What was confusing about this lecture was what forces can be considered a centripetal force.  I saw that soletimes it can be the normal force or some other force.
I think it was tough to conceptualize some of the drag force problems. Although it's not going to be a heavy focus for the exam, I would've liked to connect more drag force problems to conceptual ideas.
circular motion was barely even taught, especially the net force portion
the lesson moved really fast for such a complicated topic. deriving the equations was confusing and there weren't enough examples or applications to understand the formulas
I was a little confused by the application of acceleration at an instant when terminal velocity changes. However, your explanation cleared itup. The application of multiple g's tripped me up and I got the practice problem incorrect as I forgot a g."
"I was not confused about anything
The new project specifications
I think the participation work was very vague
Still confused on what needs to go into the spreadsheet for A13
The implications of carbon energy and the need to switch to new types of energy could have been covered more.","I would like more details about the A13 to be more clear so it's easier to accomplish.
The in-person activity wasn't clear on what needed to be done.
unfortunately we received our grade back for assignment A12 and we were somewhat co fused on how we did not get a higher grade.
Also, I was confused about finding the constraints for this project.
I think it would be helpful going a little more over the calculations for energy. I just need help deciding what units to put my calculations in."
"I was confused on whether we did assignment 19 correct or not
Nothing is confused in today's class
The practice exam not having a solution to it
The most confusing part of today's class was when bright space was not working, so it was hard to follow what we were supposed to work on and submit.
nothing","I just do not know what I missed at the beginning of class because my wifi was down
The practice exam not having a solution to it
I was confused on whether we did assignment 19 correct or not
I was a little confused as to what the next assignment due for class is.
I was a little bit confused by how much we are supposed to complete for preliminary presentations"
"I found the video very interesting because it stressed how important it is for engineers to do many trials on products before releasing them.
I liked meeting up with my teammates and talking about when we should meet up with each other.
What we learned in Excel was really cool when we could figure out what to do.
I found learning how to create graphs to be the most interesting part, and I think the most exciting part was meeting my team.
The excel skills","The youtube video was interesting regarding why diversity is useful when creating new products
I think the Excel stuff is pretty interesting.
I found it very interesting that all of my group members are on campus. We can all meet in person and don't have to worry about different time zones.
I think the filters and pivot tables and pivot charts seem very useful.
The diversity announcement was very intriguing. I liked how it was incorporated and how we touched upon how it relates directly to engineers."
"The new process of analyzing data.
I found it interesting that it is possible to calculate the power generated from water flow.
I liked learning more about the Taum Sauk Reservoir and how it works today
I thought the use of google earth to get measurements of the reservoir was interesting.
The breakout rooms were very interesting and fun!","I thought that the mathematical modeling with perimeters Of shapes was interesting and fun
I found that spending more time with our break out groups was helpful for working through any confusion
Finding the volume for the reservoir was interesting because we are applying our math knowledge to a real life situation
It was fun and interesting using google earth to map the surface area of the reservoir.
The time to work on A10 was helpful"
"I thought the prototyping methods were interesting. I am excited to try them for my self.
I found it interesting that purdue gives access to lots of tools to help with prototyping.
how to access the cad software
Using CAD in order to create and model prototypes
I enjoyed Jeff's costume","This is a long project, so I like how we're looking back on what we'vedone so far. This may give us a better understanding of how we'll moveforward.
I found all of the different ways to prototype fairly interesting and how many possible sources of evidence there are.
I found interesting how we have a 3D printing club where we couldusetheir resources for our project. Also the amounts of availablesoftwareprograms offered by Purdue.
The time to work with our teams in break out rooms
I liked Jeff's Robin costume."
"It was interesting to research how the Taum Sauk reservoir broke and how much was wrong with it.
I thought it was interesting learning about different engineering failures.
I thought the lecture about past engineering mistakes was really fascinating because I like to see things in real life.
The most interesting part of today's class was learning about engineering failures and looking at historical events which highlighted some of the worst mistakes that led to destruction.
How to learn from engineering mishaps I thought was very interesting. Taking engineering disasters and finding inspiration and knowledge from those I think is very interesting.","I liked seeing the different examples of engineering gone wrong
mathematical modeling is still really interesting problem solving.
The time spent in breakout rooms with my team are super helpful. We areable to get through a lot of project material in the given time.
Working with the power formula
I found it interesting that engineers careless mistakes caused the Taum Sauk failure."
"Excel practice at the end was confusing because we didn't have much time
I was a little confused today when we where downloading the file from online and making it available to use on excel.  I think we could have slowed down there a little bit to make sure all of the students are on the same page and are able to open up the spreadsheet without any errors.
The only thing I found confusing today was the formula input for the gravitational forces calculation. However, I ended up figuring it out by altering the scientific notation cells.
I was very stressed during class because Excel was not working and I felt the time in the break out rooms was too short. Also the data represents measurements was very confusing.
I found it confusing when I tried to download the data sheet to excel. I also was kicked from the zoom call and had trouble getting back in to the call.","I was confused about entering the complex calculations into excel. I haven't used excel in a long time so I think I just need practice.
The problem statement outline was not very helpful and the problem we were asked to find seem very vague.
How to access the excel file.
I was a little confused on how to properly fill out Assignment 03 as it was not discussed. I was still also confused by the end of class what exactly was due when.
The only thing I found confusing today was the formula input for the gravitational forces calculation"
"I think what we were supposed to do with the excel document was a little bit confusing.  The directions weren't super specific and I thank the assignment should have been clarified a little better.
Maybe more about the team project? And the bike project too.
The amount of time spent during class explaining the different data types could use some lengthening.
Very little. I would have likes more time spent in the groups, but I assume that we'll get more of that further into the project.
I was lost on the in class excel activity today. I could not figure out how to find the outliers for the birth year.","If you could put the slides on brightspace before the video call itwould be helpful, because then we could have it open and look at them ifwe get lost during a call
I was confused on what the task is for assignment 5 and how we need to use the bike share data to complete the assignment.
I think it was a little confusing for some people when doing theexcelassignment since some people are still getting used to it and youwent alittle fast.
The instructions for the descriptive statistics activity weren't very clear and I wasn't sure how to present what I found.
How to use pivot tables and making graphs from them."
"I thought the quiz was interesting
nothing
Designing solutions was fun.
I think that the idea generation strategies are cool and biomimicry was fascinating.
I found interesting how we use nature to come up with ideas.","I liked how we did the quiz in class rather than outside of classbecause I have a lot of other assignments to do for my other classes.
I found the multiple types of inspiration on idea generation to be the most interesting part of today's class.
I found it interesting how our group has to take pictures of our think process and use it for the end product.
I found the ironclad beetle biomimicry segment to be most interesting as I love getting ideas from nature.
the beetle video was really cool"
"I was confused on how to convert units
We have talked about the quiz and test, everything is clear.
There was no in class activity so that was confusing because no one mentioned it. The exam instructions were also a bit confusing.
I did not find anything confusing in today's class.
Nothing was confusing. We just sat in breakout rooms working on the projects.","I found that during the studio time, I was confused as to whether use a constant pressure head or using a changing one that changes based on the height of the upper reservoir.
We could have used some more information about how to prepare for the exam. In other classes I know there are previous exams that we can use to study.
This class was not confusing, but you could have gone over expectations for A12 some more
How the excel will work for the in class quiz
Basically everything made sense today, i never really had any questions but the ones i did were answered when we went into breakout rooms. It would have been nice if we could have done some review on the quiz"
"Nothing was confusing
I was confused on if we do prototypes on three seperate solutions or three prototypes on the same solution
how to use Citrix receiver, we figured it out, but it took some time
How to set up cad
How to do the testing of the prototype","How to do the testing of the prototype
The weighted design matrix was a little confusing
How to set up cad
The most confusing part was when different assignments are due
the consistency between the powerpoints and the doc is bad sometimes"
"I feel like today's class could've used a more in depth explanation of how power is produced, we discussed methods of producing power but not actually how the power was produced.
I was confused on what kind of reaserch would be required outside of the information given to us in the assignment document.
Requirements for A13 are very confusing. Do we need to even use natural gas data/will the library still be heated by natural gas while powered by solar panels? Should we assume that solar panels have 0 carbon emissions, or do we need to take into account the carbon emissions caused by the manufacturing process of those panels?
One thing that was confusing about today's class was are you able to use more than 500 solar panels for the library? Or are we just solely supposed to perform calculations based on the idea that we are using 500 solar panels?
I found nothing to be confusing or unclear in today's class. Everything was explained well and made clear prior to the given work time. Making sure to explain what was needed and expected for the project helped me gain a better understanding before going into it.","I feel like today's class could've used a more in depth explanation of how power is produced, we discussed methods of producing power but not actually how the power was produced.
I was confused on A13 even after reading the instruction on part 4, it included calculations that I didn't understand where we could get the information from.
thought it was confusing when we were trying to figure out what exact calculations we needed to do to do an environmental and economic evaluation
There's no excel file and the memo is rough with info.
I would have liked some more information on the emissions of Solar Panels and the systems currently used in powering the Indianapolis Library."
"We needed more details about what we were using the class' skittle data for. There is already a PDF of skittle data for Assignment 08 so what was our data for?
How was the data on people age gathered from Excel? I thought that many of the birth dates where redundant.
The z score was roughly explained
How probability and z score are related. Also, can we please go over some examples of how to fill in missing data. My team is struggling on question one on assignment 8. Could we go over some examples of how to fill in missing data?
I feel A08 needed more explanation. When we talk in class about assigments ensemble we do that superficially but when we need to work on them on out own or with our team I start to feel a little bit lost.","I have already done a good amount of assignment A08 and it's a bit confusing about what is my x, mean, and standard deviations have to use
Something I found unclear about today's lecture was how the z number was used in the calculus equation for area under the curve.
I found some of the instructions for the histogram rule of thumb confusing, as I couldn't figure out to what extent we need to abide by it (do we always need to have exactly the square root of the count in bins?)
Discussing the calculus formula for finding the area was a bit confusing.
I didn't find anything too particularly confusing, however, during the skittles assignment my group struggled to understand what the objective was, so I had to explain it myself for a while"
"I was confused about whether we were supposed to find the distinct time intervals using how the graph looked.
There wasn't anything confusing.
Something that was confusing was details regarding the A10 assignment, but at the end those issues were resolved.
Personally, I did not have any issues with the material in class today. There was not much new information and mostly group work.
We had a bit of trouble getting our graph of flow rate to be formatted correctly.","The turning in of assignment a10, but this was resolved by the end of class well enough
Assignment A12 was introduced during class today, and I found it a little confusing what was expected of us for the assignment.
How to find the intervals for time. Should we make a rough estimate based on the graph?
How to calculate the power generator
Finding the instantaneous flow rate is somewhat confusing on excel."
"The only confusing part about today's class was figuring out exactly why the Upper Reservoir collapsed, but after some research I figured it out.
I am not sure about if we should us the line of best fit for modeling the volume at the top of the dam. the linear model diverges from the data at the top where accuracy would be most important for calculating the safety. I was considering using a nonlinear model with the Excell regression tools.
I did not find anything confusing in today's class.
What we needed to turn in for the in class assignment.
Nothing was really confusing besides trying to get all the reasons why the dam failed.","There wasn't anything confusing in this class, I was just confused bythedate if the exam which is entirely my fault I came to class preparedtotake it today and was relieved when it on Friday
I was considering using a nonlinear model with the Excellregression tools.
What we needed to turn in for the in class assignment.
The only confusing part about today's class was figuring out exactly whythe Upper Reservoir collapsed, but after some research I figured itout.
I still struggle with determining volumetric flow rate."
"I was somewhat confused by some of the problems in assignment 10, but I worked through it with my group by the end of the class. For example, we were struggling to get the slope demonstrated in the slides.
I found the approach to modeling in A10 very confusing after class. After clearing it up with the professor and doing some experimenting on my own, I cleared it up.
The assignments are very vague. The individual assignments are pretty straightforward but the team ones are super confusing sometimes.
The overall approach to the reservoir's laminar approach was confusing, especially with the example of the graph and trendline. It was a bit vague.
I am still slightly confused on the purpose of finding the overall slope of the data. I know this can help find trends but am confused how this will help with scattered data. Overall, I get the process of it but found the purpose of it confusing.","Simple linear regression needed more details, especially as it relates to what the r squared value does.
Assignment 11 needed more explanation. Specifically, I struggled with the wording of particular questions. If the problems were more descriptive I would have understood the questions much easier.
Proper was to calculate the surface area to find volume
We could have gone over the laminar approach more because the regression line information seemed pretty easy to understand based on the module videos.
What will be covered in Exam 1"
"Today's class was little confusing and I didn't need any extra details.
The prototype section, specifically testing, is VERY confusing. My team is unsure how we are supposed to test our prototypes, especially if they are created using CAD software. Without purchasing materials, I'm unsure what could be used to create and test our solutions.
How detailed we need to be in our prototypes.
Finding ways to develop a prototype for our idea
I didn't get what materials i should use for prototype","We as a team found it difficult to find out not only how we would build a prototype, and how to test it. Unless we make them individually, physical prototypes aren't really feasible due to ourseparation.
How we should develop a testing protocol is unclear. I don't remember going over it in the video modules and it isn't explained in the technical brief or assignment 17 instructions. I think going through an example of a testing protocol for the smart recycling bins would have been beneficial to the teams' understanding of what a testing protocol is and how to develop an effective one.
The team was confused on what CAD software to use and some of the other elements of the assignment.
I am unsure of when A18 is due because bright space still has it down for next Friday. But it was said that we will work on it next Friday in class as well.
Thinking of prototypes while most of our ideas had to do with the road was confusing"
"The biotechnology was a little confusing and could be explained a little more in the context of a17.
I was confused about how to apply bio mimicry to this project.
Nothing. The assignment made sense and what the goals of different perspectives and ideas play into finding a solution
What parts of the technical brief that our group specifically needed to complete by next friday.
I did not find much confusing in class today. Most of the time was spent working in breakout rooms or on the quiz.","I thought that the emphasis on biomimicry was interesting, but I did not understand how it can be applied to our project. We are dealing with roads and traffic, so there is little I can see that the natural world can offer.
Something confusing in today's class was the instructions for the newA17 assignment, because we were unsure of what to work on.
I think we should have spent more time on how to create a functional decomposition chart
More information about the brainstorming process would be helpful to aid our team
Figuring out which parts of the overarching design project are due when was disorienting as it was not ever explained and only obscurely mentioned once on Brightspace."
"We needed more details about what we were using the class' skittle data for. There is already a PDF of skittle data for Assignment 08 so what was our data for?
How was the data on people age gathered from Excel? I thought that many of the birth dates where redundant.
The z score was roughly explained
How probability and z score are related. Also, can we please go over some examples of how to fill in missing data. My team is struggling on question one on assignment 8. Could we go over some examples of how to fill in missing data?
I feel A08 needed more explanation. When we talk in class about assigments ensemble we do that superficially but when we need to work on them on out own or with our team I start to feel a little bit lost.","I have already done a good amount of assignment A08 and it's a bit confusing about what is my x, mean, and standard deviations have to use
Something I found unclear about today's lecture was how the z number was used in the calculus equation for area under the curve.
I found some of the instructions for the histogram rule of thumb confusing
Discussing the calculus formula for finding the area was a bit confusing.
I didn't find anything too particularly confusing, however, during the skittles assignment my group struggled to understand what the objective was, so I had to explain it myself for a while"
"Lzw compression
Performance of graphs
I don't understand Weissman scores or how we should evaluate compression algorithms
Entropy and calculating it
The minimum and maximum number of edges and how that is determined","lzw
Entropy and calculating it
Types of graphs and the main differences between them
I don't understand Weissman scores or how we should evaluate compression algorithms
The minimum and maximum number of edges and how that is determined"
"How compression can make such a big impact
Huffman Compression
huffman
how jpeg and mp3 files compress data!
The creation of a forest and how it is all connected","Lossless compression in general
lossy examples
building the huffman compression tree (and that a collection of trees is called a forest)
how jpeg and mp3 files compress data!
The creation of a forest and how it is all connected"
"wrapper function for DFS/BFS
The purpose of articulation and will it be essential for the project 3?
How to calculate the weight of the edges
I think I need to review DFS & BFS
prim's algorithms. wrapper function and connected components","dfs bfs
wrapper function for DFS/BFS
prim's algorithms. wrapper function and connected components
The purpose of articulation and will it be essential for the project 3?
prim's algorithms. wrapper function and connected components"
"It was interesting to consider the many kinds of resource usage (time, space, bandwidth, etc.).  The tent talk was also interesting!
The big O concept because I havnt ever heard of it before
Big O
It was really interesting to see the various graphs demonstrating the variety of runtime complexities. It helped to visualize how some of them are faster and slower than others.
The comparisons of the functions.","Candies
It was interesting to consider the many kinds of resource usage (time, space, bandwidth, etc.). The tent talk was also interesting!
The most interesting part of this lecture was discussing the different methods of comparing algorithm performance. I have learned about this in past courses, but I felt the discussion in class was very comprehensive and well-explained.
It was really interesting to see the various graphs demonstrating the variety of runtime complexities. It helped to visualize how some of them are faster and slower than others.
The existence of various members of the big o family."
"three order
the iterative versions of the traversals
Converting reclusive functions to iterative functions and the introduction of a new ADT
The difference between recursion and iteration on the same method was interesting to see
traversing a bst iteratively","Pseudo code run through of all traversal
The difference between recursion and iteration on the same method was interesting to see
The use of a stack for the iterative traversals was cool. It makes sense why they can be done this way, because it is imitating a callstack.
The algorithms and how they work with pushing and popping
Iteration and recursion have same asymptotic runtime"
"Learning about Binary search Trees
adding and deleting Red-Black BSTs
Total number of black edges to any leaf node is the same
Theta(log n) for the RB BST operations
The fact that red-black BSTs have a worst case runtime of theta(log(n)) for all it's operations!","Learning about Binary search Trees
Rotate left and rotate right code
Theta(log n) for the RB BST operations
How the operations on BST work and look like before and after
How the 3 RB BST insertion states transition between each other until we have corrected the tree"
"Exact aspects of information literacy.
I may need clarification on how hydroelectric power plants function.
The data table from which we had to find a calculation error was a bit confusing.
Determining the bins of histograms (number of bins and bin width)
Nothing","Exact aspects of information literacy.
I may need clarification on how hydroelectric power plants function.
The difference between constraints and criteria.
The data table from which we had to find a calculation error was a bit confusing.
Determining the bins of histograms (number of bins and bin width)"
"I was slightly confused about why the example problem in class today was a scatter plot, not a line graph. However, after speaking with my peers, the confusion was cleared up.
Some of the questions regarding numerical or categorical were sort of confusing; for example, if zip codes are categorical or numerical data. I searched it up online and understood it a bit more, but it would be nice if you could explain it in class.
These first two lectures were pretty solid. Most of the information needed for the assignment was to be learned out of the class, but for the most part it was a smooth beginning to the class.
Maybe some more specifics into the uses of excel for assignment 3 or general engineering, but in general the lecture was quite robust and the slides were very informative.
Occasionally, especially at the end, the presentation moved too quickly and became confusing.  I found myself having to re read large portions of it afterwards because it was too fast paced and difficult to follow.","Everything was pretty clear. But, I would like to review more on the different types of charts.
One thing that was a little confusing was the typing of certain symbols and formulas into Excel. For example, it was difficult for me to remember how to lock certain numbers as absolute values. Once I refreshed my memory I was able to get it because I did have experience with it while watching the pre-class videos, but it was a lot for me to remember. Also, I never figured out how to type the symbol for degrees with my keyboard into Excel. It was not a big deal, but I am guessing that learning that information will save me some time and energy in the future.
I was slightly confused about why the example problem in class today was a scatter plot, not a line graph. However, after speaking with my peers, the confusion was cleared up.
Some of the questions regarding numerical or categorical were sort of confusing; for example, if zip codes are categorical or numerical data. I searched it up online and understood it a bit more, but it would be nice if you could explain it in class.
Maybe some more specifics into the uses of excel for assignment 3 or general engineering, but in general the lecture was quite robust and the slides were very informative."
"I found some of the instructions on the next assignment a bit confusing
Whether or not I needed to use upper and/or lower bounds on the quiz.
I was confused where to find the information to study for the quiz
The procedure for managing outliers
Some part of quiz was confusing, specifically on choosing two bin-width values.","I found some of the instructions on the next assignment a bit confusing
Whether or not I needed to use upper and/or lower bounds on the quiz.
I was confused where to find the information to study for the quiz
The procedure for managing outliers
Some part of quiz was confusing, specifically on choosing two bin-width values."
"Final Design Project
I found it in class activity interesting
Working with my team
nothing","Final Design Project
I found it in class activity interesting
Working with my team
nothing"
"I found the wdm confusing for the Monday class
The quiz was difficult
Nothing
Successfully demonstrating use of microcontrollers
I was confused what we should study for the quiz","I found the wdm confusing for the Monday class
The quiz was difficult
Successfully demonstrating use of microcontrollers
Using the 3D printing software
The questions about idea generation on the quiz seemed redundant."
"I did not find anything confusing
Final Design Project
The 15A in class activity
Some questions on quiz 6 were unclear
I was confused about how to weight the second category in the wdm.","Final Design Project
The 15A in class activity
Quiz
Some questions on quiz 6 were unclear
I was confused about how to weight the second category in the wdm."
"The only confusing part about this class was that we were getting mixed feedback from different TAs. We had some questions about M2 and got some confusing answers but we figured it out in the end.
It was confusing to see how to linearize the data in a simple way. Velocity max and Km can be retrieved in unique ways.
Nothing was confusing. We discussed linearization and different models. I was able to understand what we needed to do and finish the in class video assignment easily.
Enzyme linear approximation
The most confusing part of todays lecture was knowing the next steps after M2. I wish it was more clear what we are going to do in the next steps so that we can work ahead during class time.","What was somewhat confusing was the difference between the linearization approaches taught
I was confused on how to manipulate the data we are given to be able to calculate the initial velocity.
The only confusing part about this class was that we were getting mixed feedback from different TAs.
I think topics that will be covered in Concept Quiz 3 needed more details, as well as going over practice problems related to CQ3.
I thought the way that M2 is set up is a little vague but I was able to figure it out"
"Nothing was confusing. We discussed concept quiz 3 and explained what we needed to do for the in class video assignment (individual).
The thing that was confusing in todays class was what matlab functions we can use to complete m2. Are we able to use new matlab functions we have not discussed in class?
nothing
A little more information on the concept quiz would be nice along with some clarification on the next milestone project.
Using pseudocode to outline coding plans","I would have loved a more in-depth description of what is expected of us for milestone 2. I asked questions during class time, but I am still a bit confused on how much coding we need to complete for M2
I was a little confused on how to ensure that the noise is taken care of for the graphs of data we will create.
How to actually go about writing the seudo code for the in class activity as in how close to actually code it should be
A little more information on the concept quiz would be nice
It was confusing when linear regression was asked to find initial velocity. The project makes more sense now, though."
"Different approaches in milestone 1
I found confusing the approaches to find v max and km
how to rewrite the approaches
Details on what the team project entails
Coming up with a new method for reaching the final value for V max","The most confusing part was finding a way to calculate the v max and v0 from the milestone assignment
Coming up with a new method for reaching the final value for V max
It was slightly confusing knowing which CATME characteristic was sought after during our class today.
One thing that was confusing was some of the answers for the teamwork modeling and measurement quiz.
I would have loved more clarification regarding the third concept quiz and the topics it will be covering"
