generation,oracle
"working on A13 for the majority of class and working on the in class assignment.
I found the most interesting part to be the actual calculations behind the economic impacts of certain plans.
I liked all the time we got to work on A13 and that we went through a class example. I think it helped me understand how to do packback calculations better.
It was interesting how we can calculate the payback time to compare things economically!
I liked the pay off period, I like to see the cost of things over time so I found this interesting.","I found the ability to find the payback time really interesting becauseit is a very useful thing to know when you are talking about budgeting.
Learning about how long a captial investment will payoff was interesting , because we might use it later on.
I found the most interesting part to be the actual calculations behind the economic impacts of certain plans.
I really enjoyed the amount of time we had for working with our teams on A13.
I enjoyed all the time we had to work with our group."
"I found it interesting how we working on the practice exam for our i class activity
What I found most interesting in today's class was that we get to make a video on our design project! It is cool to actually be able to design something together and then get to show other people.
I found working with my team and preparing for Exam 2 interesting today.
Learning about how we are going to present our project was most interesting.
I found assignment 20 very interesting","Learning about how we are going to present our project was most interesting.
working in breakout rooms with my team
I liked how you guys explained why we didn't get an answer key to the Practice Exam 2.
I found it interesting that we are still able to complete projects while being socially distant.
I found that the CAD design of our final solution was interesting as it was cool to see a 3d model of it."
"The class wasn't confusing today. The class was straightforward and the examples that were provided about the problems and questions asked in the class were especially helpful.
I didn't find anything confusing.
Nothing was really confusing for me today.
I was confused on A11 problem 1 part 2 it asks for the coefficient of friction of each material but I was lost because it doesn't say whether to make a chart and solve for each normal force or use regression on the chart we made in problem 1 part 1 to solve for the coefficient of friction of each material.
There was very little info on WHAT the laminar approach was. I wish that the instructors gave us more clear info about what the task at hand required. It took my group a long time to figure out what was going on.","I think that the laminar approach needed some more explanation. I could relatively understand it but I could not explain what it is used for. Hopefully some confusions could be cleared next class.
The most confusing thing was calculating the regression constant value.
The explanation on how to use SSE, SST, and r to analyze data was confusing.
What was required for assignment 10 is confusing because of what was mentioned at the end.
at first going over the trend lines was confusing, especially with the r^2 values and the sst and sse. i still dont really understand the sstand sse, but now after working on A11 i understand trendlines better"
"I liked that we had a lot of time to work on assignment 8.
I enjoyed meeting with my team and z scores were cool to imagine histograms
I found the skittle activity to be interesting in today's class. It was a fun way to invite ya into the world of histograms and z chart.
I like social interaction, which is what the breakout rooms are.
Being able to find the z-score and calculate it was the most interesting thing in today's class to me. It is interesting how you can use that to solve problems.","The most interesting thing was working with my team and helping each other through assignment A08
Learning how z scores and normal distribution works was interesting.
Applying what we were learning to the skittles example.
I find the histograms really interesting because of how well they can show data numbers for a given set
It was important when we talked about the quiz that is due tomorrow at 3:20 pm"
"I think I would like more information on the exam but it may be that I am nervous about it.
It was confusing that we had to know what engineering fields were needed to solve this problem when we have no finished the career exploration activity.
I was having trouble understanding exactly how the test will be taken in class. Will it be taken during class or at 3:20?
I felt like the class was straightforward and there wasn't much confusing today. The In Class Activity directions were slightly confusing to me but other than that it was a non confusing class.
The most confusing part of today's class was trying to forgive out the unit conversions for the power calculation in assignment A12.","I was confused by the instructions meant by what disciplines ofengineering would have helped improve the disaster in the future. I didnot know what the profesor was referring to.
I was a little confused on the first assignment that we did in class.Iwas having a hard time finding very specific information on thefailureof the dam.
Some of how the exam was going to work was a little confusing.
The most confusing part was how to calculate the sections for instantaneous velocity for A12
I think the exact way to use excel to find the slopes for volumetric flow rate needed more explanation."
"The thing I found most interesting is how and when to use histograms.
What was interesting in class today was being able to do a individual thoughts session with a whole class discussion as well having a break out room discussion.
I enjoyed learning excel. It's a great tool and has a high learning curve which I'm excited to get better at it.
The ability to make and format histograms in excel is a great skill to have.
I thought the different kinds of charts and learning how to edit them was very interesting to me.","I liked using the histogram to measure frequency, which occurs often in data.
Excel is such a powerful tool and can evaluate data so quickly.
I really liked how we got to spend a lot more time in breakout rooms because we could bounce our ideas off each other!
i liked working with my group
I liked how we had a lot of time to work on assignment 7."
"I found the informatjon about the Taum Sauk Reservoir most interesting. I think this will be a very enjoyable project, as the topic is very intriguing.
Learning about the reservoir and the Sauk project.
Hydroelectric power generation was cool to get to understand.
I think it's interesting how we are going to be using mathematical and geometric models in order to get the proper data about the dam.
What I found most interesting was when reading about what needed to be completed for A10. When doing this I really loved talking with my team and learning about the background information and what I will need to do for this assignment.","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
"I enjoyed the discussion about engineering failures. I wish we had spent more time on discussing what choices resulted in the failures.
The most interesting part about todays class was working on Assignment 12 and making the different tables for each analysis of data that we needed to do.
The reservoir was super flawed and had a ton of issues with oversight and basic land surveying.
I found A12 to be most interesting today because I started to understand what some of the calculations were asking. I also found the engineering failures to be interesting.
Working on the in class activity was interesting because I got to research the TAUM Sauk failure.","I found it interesting that such little flaws in engineering design orcommunication can lead to such drastic and catastrophic failures ofmechanisms and projects. It really shows the importance of goodcommunication, documentation, and considering all possible perspectives.
i found it interesting to work in groups and in teams
I found it interesting the amount of power we calculated for the amount of homes in assignment A12
The failures of the Taum Sauk reservoir was interesting and the fact that cutting corners backfired
I found the discussion over real world disasters to be interestingbecause it showed how the actions of engineers could have ramificationsoutside of not getting a good grade."
"What was confusing about this class, was how are we supposed to know if to include something we think is a  constraint is one for the company too?
The expectations for Assignment 10 were very unclear. During our studio time it took us a very long time to understand what exactly was ""due"" on the technical brief.
Today, I thought that the instructions for assignment 10 were confusing, especially involving the mathematical modeling for the project.
I was confused around the in class activity. How do you find peer reviewed or reliable sources on more general information. All papers seem to be on specific topics.
Parts 4 and 5 of assignment A10 are very confusing. My team and I have all read the “background/technical content” several times. We are still unclear on how to draw the visual models using the Laminar Approach. I believe that going over the Laminar Approach and doing an example would be extremely beneficial to all teams.","Something that needed more detail in today's class is the specific parts of the assignment (A10).
What was a bit confusing was the source searching part of class.
It would be helpful to have more details about the Sauk project and what we need to do for each milestone.
Explanation for what the client memo was outlining
I think that the documents for homework are some times confusing because the instructions are not the clearest"
"I actually found the capital investment formula to be very interesting in today's class.
Learning the specifics of how energy expenses are economically impactful was interesting.
I doing interesting the relationship between energy purchased, consumed, and produced. This equation will definitely help my team during the project and we are able to see and understand how the factors relate.
I found it interesting that companies have a capital investment payback period for upgrades on their products.
What I found most interesting about today's class was how much work can be performed on an excel and how useful of a tool this is in terms of optimization for businesses.","Today's most Interesting thing was learning more about how the different types of energy are use, how much they cost and how it all works.
The calculation of payback period was interesting because it's nice to see a simple formula for something that can be thought of as complex
I found the calculation for how to find how long it will take for the company to get their investments back to be the most interesting.
I learned a great deal about how to calculate both the economic and environmental impacts of the project.
Something I found most important in today's class was the description on how group work should be assigned and completed. Making sure everyone is on the same page and everything has clarity was something I found necessary to explain to the class."
"I found the informatjon about the Taum Sauk Reservoir most interesting. I think this will be a very enjoyable project, as the topic is very intriguing.
Learning about the reservoir and the Sauk project.
Hydroelectric power generation was cool to get to understand.
I think it's interesting how we are going to be using mathematical and geometric models in order to get the proper data about the dam.
What I found most interesting was when reading about what needed to be completed for A10. When doing this I really loved talking with my team and learning about the background information and what I will need to do for this assignment.","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
"Something that I personally thought needed more detail in today's class was the explantations and reasoning behind the equations that some students and the teacher came up with for the geometric shapes.
How do we approximate the surface area at various depths without information on the geometry of the reservoir?
I thought that the instructions for the mathematical models were misleading. The slides and our TA cleared that up and clarified to just use 2D shapes.
The power equation was kind of confusing. I was mostly confused on how to find each variable, however, I am not sure if this equation will be utilized later in the course.
I may have just missed it, however, I did find it confusing how to use the percent grade to calculate the height of the pipe in the in class activity. Nevertheless, one of the PT guys was able to clear this up and help me with the issue. I was just making it too complicated.","Creating models was definitely confusing and could use more explanations in the future. I felt like I need additional guidance finding the best approach when trying to create a model and how to improve models to make it the best possible.
The thing that was confusing today was trying to figure out a mathematical model that fit the slope change of the reservoir. It was confusing because it is difficult to picture a function that would map all of this information.
I would've appreciated if we went over the laminar approach in more depth. It was unclear what our excel file should look like.
I was a little confused on when Assignment 10 is due because on Brightspace it says it's due before class 5A. However, the date shows September 25th, which is the date for class 5B.
What was confusing was when we went into our breakout rooms the first time. My group was confused on how to calculate Ph and what the other variables meant in the power formula."
"I was somewhat confused by some of the problems in assignment 10, but I worked through it with my group by the end of the class. For example, we were struggling to get the slope demonstrated in the slides.
I found the approach to modeling in A10 very confusing after class. After clearing it up with the professor and doing some experimenting on my own, I cleared it up.
The assignments are very vague. The individual assignments are pretty straightforward but the team ones are super confusing sometimes.
The overall approach to the reservoir's laminar approach was confusing, especially with the example of the graph and trendline. It was a bit vague.
I am still slightly confused on the purpose of finding the overall slope of the data. I know this can help find trends but am confused how this will help with scattered data. Overall, I get the process of it but found the purpose of it confusing.","Simple linear regression needed more details, especially as it relates to what the r squared value does.
Assignment 11 needed more explanation. Specifically, I struggled with the wording of particular questions. If the problems were more descriptive I would have understood the questions much easier.
Proper was to calculate the surface area to find volume
We could have gone over the laminar approach more because the regression line information seemed pretty easy to understand based on the module videos.
What will be covered in Exam 1"
"It was interesting that I can get estimate value of a stuff in real life with mathematical way.
leaning how to model the perimeter of geometric shapes.
I thought that coming up with a model for the reservoir was interesting and provided an enjoyable challenge, because it requires some creative thinking.
I found interesting the layering methods we are using because level curves seems to be more accurate.
The taum sauk reservoir calculations were interesting because seeing how simple the calculation for power is is very cool.","The thing I found most important in today's class is that the mathematical model doesn't have to be specific to one answer and is based on the preference of the person making it. However, such preferences can alter the accuracy of the calculations made based on the model.
I found the part where we were applying the power equation and information to the Taum Sauk project with our group interesting
The group time was plenty of time for my group to be efficient and work on assignment 10
I thought the laminar approach to modeling was interesting as I had never heard of it before and it made a lot of sense to me.
I really like this project, i find the concept of us working on a real world problem excites me because it helps give incite into what our future is going to look like"
"We needed more details about what we were using the class' skittle data for. There is already a PDF of skittle data for Assignment 08 so what was our data for?
How was the data on people age gathered from Excel? I thought that many of the birth dates where redundant.
The z score was roughly explained
How probability and z score are related. Also, can we please go over some examples of how to fill in missing data. My team is struggling on question one on assignment 8. Could we go over some examples of how to fill in missing data?
I feel A08 needed more explanation. When we talk in class about assigments ensemble we do that superficially but when we need to work on them on out own or with our team I start to feel a little bit lost.","I have already done a good amount of assignment A08 and it's a bit confusing about what is my x, mean, and standard deviations have to use
Something I found unclear about today's lecture was how the z number was used in the calculus equation for area under the curve.
I found some of the instructions for the histogram rule of thumb confusing
Discussing the calculus formula for finding the area was a bit confusing.
I didn't find anything too particularly confusing, however, during the skittles assignment my group struggled to understand what the objective was, so I had to explain it myself for a while"
"Working on the Problem Statement for the project with other people.
I have never used excel before so it's features were new and interesting. The magnitude of the numbers in the complex calculations were surprising.
I really enjoyed looking at the data in class today!
what was most interesting today during class to me was the excel data from GoCo bike share.
I found discussing the data and the problem statement with my group to be the most interesting. It was interesting to hear my group discuss the data and what they found there.","I like to use excel and interpreting data is always fun. You can find some really odd relationships that might be unintuitive but add a lot of insight to the problem.
I found discussing the data and the problem statement with my group to be the most interesting. It was interesting to hear my group discuss the data and what they found there.
CoGo's data was very interesting. Seeing all the ID necessary to track all the bikes and locations as well as time stamps was interesting.
Working on the Problem Statement for the project with other people.
What I found interesting was how vast of a source of data we will be working with for the bike share project"
"What was confusing about this class, was how are we supposed to know if to include something we think is a  constraint is one for the company too?
The expectations for Assignment 10 were very unclear. During our studio time it took us a very long time to understand what exactly was ""due"" on the technical brief.
Today, I thought that the instructions for assignment 10 were confusing, especially involving the mathematical modeling for the project.
I was confused around the in class activity. How do you find peer reviewed or reliable sources on more general information. All papers seem to be on specific topics.
Parts 4 and 5 of assignment A10 are very confusing. My team and I have all read the “background/technical content” several times. We are still unclear on how to draw the visual models using the Laminar Approach. I believe that going over the Laminar Approach and doing an example would be extremely beneficial to all teams.","Something that needed more detail in today's class is the specific parts of the assignment (A10).
What was a bit confusing was the source searching part of class.
It would be helpful to have more details about the Sauk project and what we need to do for each milestone.
Explanation for what the client memo was outlining
I think that the documents for homework are some times confusing because the instructions are not the clearest"
"Learning how to apply various filters and manipulate pivot tables was very informative and will probably be useful in completing the Bikeshare assignment.
I liked to finally get to know my team. Its easier to develop a relationship with a dew people than bounce back and forth between people on different classes.
how useful excell can be
It was interesting to see how average has very different meanings depending on context.
I found it interesting to finally meet the members of my group.","The most interesting part of class for me was getting to meet my teammates. It was interesting to get to know everyone and figure out what everyone is planning to do.
the different situations in which mean, median, and mode were applied as the average.
Learning how to apply various filters and manipulate pivot tables was very informative and will probably be useful in completing the Bikeshare assignment.
I found it interesting how to find outliers in the data.
I enjoyed the teamwork aspect of class today, as well as the problem analysis with the soap dispenser. Talking about why something works poorly, how to improve it, and how that applies to the engineering thought process are fun for me."
"unclear how much needs to be done for background information because it seems like it could be an extremely large and time-consuming section.
How to incorperate stakeholders into the project.
We were confused about finding certain documents for the assignments but we eventually found them.
The only confusing part about todays class was determining the criteria and constraints for the problem statement in the in class activity
Nothing was confusing or hard in today's class. It was pretty straightforward and smooth. No technological errors or other difficulties. It was somewhat hard","I found the difference between problem scoping and what we have been doing in each of the previous assignments confusing because the difference isn't really clear to me. As I read deeper into the assignment I hope this will be cleared up.
Something confusing was the the specific sections due in assignment A16, because the work given in the assignment is far too much to be due in one day.
Something that could have used more details in today's class was how to study for the in class quiz. I know we can go over past assignments and modules, but I think making a review guide with questions that are set up similarly to how they are going to be presented to us during the in class quiz would be extremely beneficial.
One thing that was confusing about today's class was do you account for criteria that isn't stated by the client in the problem statement or just in the table for criteria and constraints?
I would've appreciated more time spent on how we are expected to empathize with different users. For online students like me it is unclear how we are expected to empathize with many different users when we aren't on campus and also when we don't know a large amount of people who live on or around campus."
"I enjoyed discussing z scores and how they can be used to calculate probability. This is a very useful and practical skill that can be applied in many ways. It is nice to have a class which goes over how to use them and apply them.
I found that being able to convert any sort of distribution to a normal distribution was interesting.
Calculating z values
z-scores can help to find probability of certain events.
Skittle activity was fun to do.","Learning how to use the z score and putting it in practice
It was interesting how we can use the bell curve graphs to talk about probability.
I found the skittles to be a fun and interesting example of how to use our skills to actually do something.
It was interesting to learn more about histograms and how they can be used
I enjoyed working with my group to complete the assignments because we got to work together and finish the work as a group"
"A few answers to questions, particularly about discrete vs continuous and numerical vs categorical data types, were difficult to understand. It wouldv'e been nice to hear another perspective or source about these, maybe a GTA or PT's opinion as well.
I didn't understand how to format the histogram axis in excel. Excel automatically adjusts bin width and bin numbers
The part of class that was confusing was how to find bin width. Or more of once you find it do you need to round it up or to the nearest whole number?
It is difficult for mac users to submit assignments and edit in excel so more information on how to do assignments would be helpful.
I did not understand how exactly to set the correct bi  width and number in excel for mac. Everytime I place the calculated values, the ranges do not equal whole numbers.","The only part of today's class was being able to identify the type of data.
I am still a little bit unclear on how to work some of the aspects on excel including changing the axis value on a Mac.
How to know what data representation method to chose given data.
For A07, I am confused on how we customize the bin widths AND number of bins.
I feel like the guidance on how we are supposed to complete and do assignments is minimal, and I feel like we the students don't have the ability to reach out for help from the instructor or a TA when we are in our small groups."
"Code words vs code blocks which each does and what they actually are
The Huffman compression was a bit confusing I think more practice would be helpful
what is the difference between variable code block and variable code word encoding?
We went through Huffman compression too fast
How the Huffman compression expanded the data in the correct order","The Huffman compression was a bit confusing I think more practice would be helpful
I'm still confused on runtimes for different data structures, particularly of bit comparisons vs key comparisons
Code words vs code blocks which each does and what they actually are
How you calculated the numbers related to the links on the forest. Like why links are either a 0 or a 1
Lossless Compression"
"huffman tree
Calculating bits of compressed vs non compressed
Encoding the Huffman trie a bit string
Adaptive Huffman Compression
store the time, buffer ,adaptive Huffman compression","diff between node and nodelets
Encoding the Huffman trie a bit string
Run time of Huffman tree
Adaptive Huffman Compression
Calculating bits of compressed vs non compressed"
"Deep copy vs shallow copy was confusing in the BinaryNode class.
Binary Tree build tree method
Binary Tree methods
I was not following the last example, what function was that depiction for?
Nothing","Deep copy vs shallow copy was confusing in the BinaryNode class.
I was not following the last example, what function was that depiction for?
BinaryTree implementation was a little confusing in how it used BinaryNode objects to execute all its functions
will we ever encounter complete and incomplete binary treees in actual programs and when?
The code for the different traversal methods"
"Some of the tree traversal are still confusing
Algorithm for finding predecessors and successors for BSTs
The special cases of the Binary tree class were confusing.
Clear versus setting equal to null
How to label and binary search tree. And the build tree method in the binary tree code","Some of the tree traversal are still confusing
The special cases of the Binary tree class were confusing.
I didn't understand the difference between using null or .clear() to make trees inaccessible to users
How to label and binary search tree. And the build tree method in the binary tree code
buildingBinaryTree() function workflow and structure"
"The in order values of binary trees were interesting.
Binary Search Trees
Binary Search Trees
The binary tree demo
Filling the Binary Search Tree example","The in order values of binary trees were interesting.
I liked that traversals now make a lot more sense in the context of binary search trees!
The different types of traversal
Binary Search Trees and the special cases for creating BinaryTrees
Filling the Binary Search Tree example"
"how do you delete a black node vs. a red node from a red-black bst?
Rotations for Red black tree
Red Black BST rotateLeft and rotate Right
roatateLeft() and rotateRight()
Correcting violations in Red-Black BSTs and the order in which we do them","Red Black BST rotateLeft and rotate Right
Correcting violations in Red-Black BSTs and the order in which we do them
How does the range query operation of red-black BSTs work?
The different operations for BST. Like the color flip and the two rotations
Definitely Red-Black tree rotation was confusing. Do not fully understand how these rotations happening and how to understand which one is left and which one is right."
"nlogn time calculation
3 sum example was confusing
Three Sum example was very confusing, so it would be nice to go over it again. Also just more practice problems with determining the runtime of functions. And lastly just reiterating the formal definitions of the Big O family
ThreeSums example was kind of hard to follow.
nothing in particular","Three Sum example was very confusing, so it would be nice to go over it again. Also just more practice problems with determining the runtime of functions. And lastly just reiterating the formal definitions of the Big O family
The triple loops example and finding the runtime I got really lost in how we determine how to segment the loops into pieces and also how to calculate each individual output. Also why O(n) is the same as O(n+1) ie why the +1 is dropped from the calculation.
I found it hard to follow some of the math done to analyze code examples, as well as towards the beginning with the formal definitions of the big o family.
More practice with determining run-times would be useful as well as more practice with the Big-O family functions
Mathematically modeling runtime was somewhat confusing as was determining the cost of executing each statement."
