generation,oracle
"I found it interesting how we went thought assignment 17 before we left class.
I liked the amount of time we had to work on A17
nothing
It was interesting how pro and con lists work and how to use them in engineering design.
The most interest part was researching biomimicry for the design project.  I was looking into what animals and insects build bridges and how they are attracted to light.","It was interesting to me how we listed out all these different prosandcons for each solution to figure out what would work best for us! 
learning about the specific types of design prototyping strategies 
I found it interesting how we went thought assignment 17 before we left class.
I liked working on the project with my group, i liked brainstorming ideas for examples in nature
The most interesting part today was looking into different biomimicry strategies we can use to solve the mobility issue"
"I thought learning about the hydroelectric power was interesting
I've never had to use APA before this class, so that will be interesting
Seeing the mechanics of how reservoirs work
I enjoyed looking at the statistics and working with my group in class 4a.
I found the google scholar activity interesting. I enjoy doing research and liked getting the practice finding and citing different articles.","I thought learning about the hydroelectric power was interesting
 Seeing the mechanics of how reservoirs work 
Also, I feel like the time spent in breakout rooms during this lecture was much better than previous calls.
I found the introduction of our next project very interesting today
I also found the intro into how to cite and reference your sources to be very informative."
"It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
Learning the co2 emissions of our vehicles.
global warming website to show the changes over time
The criteria and constraints were very useful to think about what my group needs to consider still.
The interaction was interesting","I knew about calculating my own carbon footprint but it never occurred to me to calculate something like my cars carbon footprint. 
  What I found most interesting in class was the amount of everyday life that contributes to your personal carbon footprint. I took the survey from the link shown in class to determine my own. 
It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
  The discussion of design trade offs was very interesting tome.Providing examples as well as the importance of them was a topic that very much appealed to me.
I found the in class activity very interesting as well as the breakout rooms today! My team and I had a great conversation with our PT, Adam, and we also got a lot of work done for our project."
"Test
It was interesting in today's class to learn about how to create histograms in excel and how to format them properly.
I found it interesting that time can be both continuous or discrete data depending on the context it is used in. For example, in the bike problem, the time is seen as discrete, as bike usage is recorded at certain hours of the day and cannot be determined for any times in between these.
Difference between the graphs
I found making histograms to be most interesting.","I think the review of graphs was very interesting as it helped clarify the differences between them.
Talking about how to create a histogram in excel because excel can be confusing to work with so this was really helpful.
Learning more about my breakout group
I was a little confused on assignment 7 so that was a good overview of what to do.
I enjoyed analyzing the data for the CoGo bike share users to determine periods of low usage."
"I enjoyed discussing z scores and how they can be used to calculate probability. This is a very useful and practical skill that can be applied in many ways. It is nice to have a class which goes over how to use them and apply them.
skittles
Skittle activity was fun to do.

I found the time spent working with my group and getting to know them better was most interesting.","Learning how to use the z score and putting it in practice 
 It was interesting how we can use the bell curve graphs to talk about probability. 
I found the skittles to be a fun and interesting example of how to use our skills to actually do something.
 It was interesting to learn more about histograms and how they can be used
 I enjoyed working with my group to complete the assignments because we got to work together and finish the work as a group"
"The thing that I struggled with the most was just navigating Excel. I don't have a whole lot of experience with it, so it is going to take some practice to get the hang of it.
I am still unclear about where we can find further information for the problem statement in our final project.
Nothing. Everything was clear. The directions for the breakout groups was not rushed and I was able to discuss the data from the graph with my group mates
The time for the in class activity is very short. I would like the assignments due dates to be more easily accessible as this information is confusing.
I think where to find our assignments, when they are due, what we have to do when is confusing.","I think where to find our assignments, when they are due, what we have to do when is confusing.
The in-class activity was slightly confusing as to what the instructions were and what was wanted in the assignment.
The thing that I struggled with the most was just navigating Excel. I don't have a whole lot of experience with it, so it is going to take some practice to get the hang of it.
I thought some of the break rooms were a bit short especially the one where we first got assigned to our teams and had the excel project to work on. Everything else moved nicely
I was confused on how to make a pivot table and then convert it into a graph."
"It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
Learning the co2 emissions of our vehicles.
global warming website to show the changes over time
The criteria and constraints were very useful to think about what my group needs to consider still.
The interaction was interesting","I knew about calculating my own carbon footprint but it never occurred to me to calculate something like my cars carbon footprint. 
  What I found most interesting in class was the amount of everyday life that contributes to your personal carbon footprint. I took the survey from the link shown in class to determine my own. 
It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
  The discussion of design trade offs was very interesting tome.Providing examples as well as the importance of them was a topic that very much appealed to me.
I found the in class activity very interesting as well as the breakout rooms today! My team and I had a great conversation with our PT, Adam, and we also got a lot of work done for our project."
"Talking about the different materials we can use to make prototypes. I thought it was interesting that we can use anything from something as simple as cardboard and duct tape to CAD. I also liked Jeff's costume.
The discussion about next steps and designing prototypes
The thing that was the most interesting was working with my peers to generate ideas and solutions
The act of prototyping is interesting because we can test our ideas.
What was due for assignment 17","I found it interesting how effective CAD modeling can be for startingthe prototyping phase, I also found it awesome how many services Purduehas to offer to aid in the prototyping process.
The act of prototyping is interesting because we can test our ideas.
I found the wholistic approach of the design project very interesting and am very excited to move forward with it 
I loved the breakout rooms today and our team got a lot of workdone,especially narrowing down our six ideas to the top three. Also,weclarified our questions with Jeff Hall, who was extremely helpful!!Weare excited to begin the next milestone. 
The thing that was the most interesting was working with my peers to generate ideas and solutions"
"starting our own design project
I think the idea behind the design project is interesting because it gives us important experience problem scoping as opposed to looking at specific data and saying “this needs to change”.
I found the research during problem scoping interesting.
I liked working on problem scoping and developing ways to measure constraints and criteria
Design issues as a whole","I liked the discussion on the importance of problem scoping and the differences between novice and professional engineers. Particularly asking questions and research.
The breakout room was very fun and informative! We met Jeff Hall today, and he was extremely helpful. We love working in a team and we're excited for the upcoming project. 
What I found most interesting in today's class was how a client or end user was a stakeholder always but a stakeholder could be a client or end user, but is not necessarily always one. 
 The start of a new projects is always interesting I feel that seeing how a project could be integrated so close to me is one of the most exciting things about being an engineer 
What I found most interesting about today's class was the analytical skills that are required to design your own solution to aproblem."
"I enjoyed the studio time working with my group on our assignments. We got a lot done.
I found making histograms to be most interesting.
I think the practice with histograms was really important because it cleared up a lot of my confusion and I feel like I understand it much better now.
What i found most interesting in todays class was picking the chart types. I found myself struggling with that in the activities so practicing with graph types and data was helpful and interesting to me.
The helpfulness of histograms and their ability to display data","I think the review of graphs was very interesting as it helped clarify the differences between them.
Talking about how to create a histogram in excel because excel can be confusing to work with so this was really helpful.
Learning more about my breakout group
I was a little confused on assignment 7 so that was a good overview of what to do.
I enjoyed analyzing the data for the CoGo bike share users to determine periods of low usage."
"lzw
Representing graphs as a matrix!
LZW
Compression vs. Expanding
Entropy","LZW
Entropy
Graphs
Compression vs. Expanding
Representing graphs as a matrix!"
"compress
Huffman example
Huffman compression and pre-order traversal
How Huffman Compression generates prefix free code words
Huffman","How Huffman Compression generates prefix free code words
DLB
binary i/o
How compression can be very helpful in the real world
Huffman compression and pre-order traversal"
"binary tree
Different methods to traverse trees
The different ways you can traverse a binary trees
Trees' overview and ways to go over them
Trees","Binary tree terminology. child, node, full, complete
The in order and pre order traversal was interesting.
Recursion is difficult but the distinction between tail recursive and non tail recursive functions was interesting to think about!
Seeing the types of traversals as diagrams, and then as a block of code was really cool and helpful
The different ways you can traverse a binary trees"
"binary search trees
binary search tree remove add
Sabit is an amazing TA
Red Black Bst runtime
rb bst","The in order review of the binary tree
Filling in the Binary Search Tree
finding the largest left item or smallest right item and using it to replace the node after ndoe deletion
binary search tree remove add
Tree traversals seem neat"
"3^n complexity always > n^k (with k - constant).
The ThreeSum example was neat
I thought it was interesting to go through the code examples and figure out how to analyze the runtime.
I like the application of the big O family on the for loops
The method used to analyze code, which seems very widely applicable.","The runtime analysis equation and being able to actually see some of the math behind it
The thing that I found most interesting was breaking apart the various loops and analyzing each component of it to calculate the overall runtime.
I really found the analysis examples we went through to be interesting. I have learned about it much before, but your examples were super effective!
The mathematical definitions of the Big-O Big-Theta and Big-Omega functions was really cool.
I thought it was interesting to go through the code examples and figure out how to analyze the runtime."
"I really like excel and the teaming process. I really like my team
I liked doing the calculations and the kahoot
I found it interesting to play the kahoot about excel
The most interesting part of class was getting to meet my team and develop a plan to work on future assignments. It was fun to finally have a group that i can work together with.
I liked the kahoot, it helped do team building. I liked learning that equation about payback and using excel to do different things with that equation. Also applying the equation to something realistic was cool","I really like excel and the teaming process. I really like my team
The most interesting part of class was getting to meet my team and develop a plan to work on future assignments. It was fun to finally have a group that i can work together with.
I liked doing the calculations and the kahoot
I found the payback equation to be quite interesting, since we are combining a bit of both engineering and economics together.
I liked the kahoot, it helped do team building. I liked learning that equation about payback and using excel to do different things with that equation. Also applying the equation to something realistic was cool"
"Nothing was confusing to me in today's class.
I was slightly confused about how to find the carbon emission data reliably.
Specific pets of assignment to go into more detail
Nothing - the quiz was easy!
Everything was clear today in class","Estimated time on each quiz question.
Specific pets of assignment to go into more detail
Specific pets of assignment to go into more detail
I felt like the quiz was a lot for a hour because you had to rush though some parts of the assignment.
I was slightly confused about how to find the carbon emission data reliably."
"I liked the work time that was provided for our project
Previous design projects
The quiz problems were interesting.
The extra credit opportunities that are available this semester.
I was interested by learning more about idea generation.","I liked the work time that was provided for our project
I found the class improvement extra credit activity interesting
looking at the different types of inputs and outputs for the arduninos. I did not know they could measure moisture and other things like that
I was interested by learning more about idea generation.
The extra credit opportunities that are available this semester."
"Some of the information regarding economics was confusing. There was a lot of formulas, numbers, equations and other things mentioned in a very short time period.
Initially learning the payback formula could have been better with a couple more examples.
The class slides were not posted on Brightspace so it was sometimes difficult to follow along.
Nothing was confusing
The unit conversions were a bit confusing to keep track of.","The intended structure of team meetings could have been a welcome addition.
Some of the information regarding economics was confusing. There was a lot of formulas, numbers, equations and other things mentioned in a very short time period.
At first, the in class excel activity was somewhat confusing, but as I thought more about the problem, I was able to figure it out.
The class slides were not posted on Brightspace so it was sometimes difficult to follow along.
One thing that was confusing in class today was that I had a hard time calculating certain values on the in-class excel spreadsheet. This was especially the case for the 3-month payback period section. However, once the profesor went over the answers I was able to understand the content better. I tend to have a hard time doing the problems by myself, but once the professor goes over them I have a better understanding of the material."
"The questions were kind of ambiguous
In the 2B in class activity, it was a little confusing to describe the criteria and the constraints. This is because I had a hard time figuring out what the difference between these two things is, but I believe that I understand it now. It was also difficult that they are not completely set in stone yet, but I think it will be easier when we have more information next week.
I don't think any of today's material was necessarily confusing. I believe I was able to understand the content in today's class well enough.
Nothing, everything was informative and answered my questions.
I think that the part that was most confusing today was what we were supposed to do for the in class assignment in class 2b","In the 2B in class activity, it was a little confusing to describe the criteria and the constraints. This is because I had a hard time figuring out what the difference between these two things is, but I believe that I understand it now. It was also difficult that they are not completely set in stone yet, but I think it will be easier when we have more information next week.
I was confused about the source requirements for the problem statement
The exact purpose and requirements of the ICA felt a little unclear.
I am still slightly confused on the difference between constraints and criteria, I would like to go deeper into this area.
The people who are classified as stakeholders could be clarified a bit more."
"I thought the data analysis as a whole was cool and it is interesting seeing the different ways to get the values we needed
Working on M1 with our teams
I really enjoyed working with my team on milestone 1. I enjoyed being able to actually start evaluating formulas for our project
I found it interesting that we treat the noisy graph and the smooth graphs differently
Noise in graphs","I found it interesting that we treat the noisy graph and the smooth graphs differently
I really enjoyed working with my team on milestone 1. I enjoyed being able to actually start evaluating formulas for our project
I thought it was very interesting how there are so many different approaches someone can take to get to the correct solution for any of the parameters we must find.
It was very interesting to make evidence based decisions. It was challenging to select certain methods, but I felt it was fun!
I found the equation created was interesting in how it related V0, Vmax, and Km"
"Details about concept quiz three
I would have loved more clarification regarding altering the M2 algorithm to not include duplicate data for m3
The coding part of the project was a little difficult/confusing. We asked a TA for help and we were able to figure it out.
The most confusing thing was the logistics of M3.
One thing I found confusing is how to perform M3. Some of the instructions are still confusing in the file.","The coding part of the project was a little difficult/confusing. We asked a TA for help and we were able to figure it out.
Something that was confusing were the directions of M3. I think the professor sped through the instructions. If more detail what the assignment is, would be very helpful.
Details about concept quiz three
would have loved more clarification regarding altering the M2 algorithm to not include duplicate data for m3
What was confusing was why we are being given a whole new data set because it seems like everything we did in M2 was kinda pointless"
"M4 reflections
What was expected for the header of the resume was a little unclear. The video did not go into as much detail as I would have liked, but for the most part, the resume insert felt a little out of place.
Needed details on if graphs were needed for M4
We were a little confused on how to improve our algorithms for M4, compared to what we had for M3, because every time we tried to improve one aspect, the other numbers would become less accurate.
Details on the technical brief for M4","What was expected for the header of the resume was a little unclear. The video did not go into as much detail as I would have liked, but for the most part, the resume insert felt a little out of place.
Details on the technical brief for M4
M4 reflections
I was confused today about the extra credit opportunity that was brought up at the end of class, and what the requirements to take it were. I was confused if we had to do all of the post lecture surveys in order to do this one.
We were a little confused on how to improve our algorithms for M4, compared to what we had for M3, because every time we tried to improve one aspect, the other numbers would become less accurate."
"I found interesting that we need to submit another CATME because we recently filled one out and we get to do that again.
Modifying our algorithm
The in class activity was actually really interesting and I thought I learned a lot about resume building.
How similar our M3 and M4 Algorithms were
it was interesting that this was our last class and that the semester is basically over","I found it interesting how for M4 we were to fill out a resume and write a technical brief. It makes sense though as we were compiling data for our client thoguh
Studio time to work with group
How similar our M3 and M4 Algorithms were
I found interesting that we need to submit another CATME because we recently filled one out and we get to do that again.
it was interesting that this was our last class and that the semester is basically over"
"A09 problems
Working on A09 was nice that we were able to get hands on advice
Learning how to use the help
Hearing about the exam content
i enjoyed creating user defined functions","In class activity
It was interesting to learn about user defined functions
I found learning about the practice questions very interesting. Im very happy that it exists
It was good to know what the material / questions may be like for Concept Quiz #1
UDF in MATLAB"
"Concatenation was covered in the videos, but I could have used a quick review as it is a new way of manipulation of matrix for me.
Putting Q1 on A05 into a script
I was confused about the difference between writing things in the script and writing things in the command section
Assignment 5
Functions","Array indexing
Functions
Concatenation was covered in the videos, but I could have used a quick review as it is a new way of manipulation of matrix for me.
Assignment 5
I was confused about the difference between writing things in the script and writing things in the command section"
"For loops
For loops
The way that while and for loops are calculated
Everything was pretty straightforward
I would like to know more about what the exam will look like (format and # of questions).","A better overview of the upcoming assignments (through A10)
Maybe some extra review about the upcoming test would be nice and helpful. Everything else was clear and understandable
Is the Concept quiz one large question or multiple smaller questions?
i am still a bit confused on the indexing with for loops in matlab
The way that while and for loops are calculated"
"Grouping with team members was long awaited and useful for the class.
If statements
Getting our teams
I liked meeting my teammates!
In class activity, and new team","I liked meeting my teammates!
I like of statements and logical reasoning
Finally using selection structures to solve problems
MATLAB was really interesting because it can very useful for other classes
I found the matlab code when where we calculated the metal phase was interesting use of elseif."
"I needed more details on the different situations plotting will be necessary.
Combining plots
Plotting in matlab
the syntax of plotting is still a little confusing.
A06","How to format some of the graphing stuff could have used more detailed information, as the homework was a long video and how all of that information will be used by this class might have been helpful.
how to use readmatrix to truncate data. array indexing does not work
The only thing that was confusing was the use of the readmatrix command in the first question of our class activity.
I was confused on problem 2 for A06. I am not sure how to see which values in a matrix are greater than a certain number.
the syntax of plotting is still a little confusing. I am confused with the A06 instructions"
"The applications of the recursive method
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
the test results! omg!
Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"The applications of the recursive method
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
the test results! omg!
Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"The applications of the recursive method
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
the test results! omg!
Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"The applications of the recursive method
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
the test results! omg!
Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
"None
The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought.
I think that structural induction with the different trees is still a bit confusing to me and I haven't fully gotten it yet.
Height of a tree
The proofs involving binary trees and height using induction were confusing for me having a hard time grasping the overall concept","The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought.
I still don't understand the process of structural induction. the induction step is more difficult which I struggle with
The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought.
Height of a tree
The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought."
"Seeing how easy it was to do string permutations when the characters repeat(e.g. RADAR is 5!/2!2!) was interesting to me.
N/A
Different permutations
Getting a more intuitive understanding of how to approach certain problems like the dividers of boxes instead of the boxes
I thought that the different ways to solve the different combinations and permutations with formulas was interesting.","I thought that the different ways to solve the different combinations and permutations with formulas was interesting.
i thought the end of class when we looked at examples of cases with indistinguishable and distinguishable objects and boxes and their differences was interesting
Getting a more intuitive understanding of how to approach certain problems like the dividers of boxes instead of the boxes
I found the closed form formulas for the first two classes of problems to be very interesting how a complex problem can be summed up using a simple closed form summation
I found the closed form formulas for the first two classes of problems to be very interesting how a complex problem can be summed up using a simple closed form summation"
"I think strong induction is very interesting since its like a modified mathematical induction, donuts quite easy to understand since we already know the structure of what to do
The concept of using multiple base cases to make the inductive steps easier
Strong induction was most interesting
Strong induction and normal induction are proven to be equivalent even though they are different concepts.
Honestly, strong induction does seem very interesting as a means of proving things, but it is hard to understand at least for me.","I thought the most interesting thing was the problem that showed that 12+ cents of postage could be paid using 4 cent and 5 cent stamps. It really made me understand how strong induction is different from mathematical induction.
I now think that regular induction is pretty easy to grasp. I have gotten fairly good at most of them.
The concept of using multiple base cases to make the inductive steps easier
I thought the most interesting thing was the problem that showed that 12+ cents of postage could be paid using 4 cent and 5 cent stamps. It really made me understand how strong induction is different from mathematical induction.
I think strong induction is very interesting since its like a modified mathematical induction, donuts quite easy to understand since we already know the structure of what to do"
"Bernoulli's now is interesting since its so simple. Also for evaluating spam, I thought the formula was interesting and wondered how complex the formula can get for more advanced levels of spam filtering
Spam filter
I found the applications incredibly interesting, especially about the spam filters
Seeing the graphs before you started explaining the concept of variance enhanced my appreciation for the purpose of variance.
Learning how Bayes' Theorem can be used in real life applications given statistics, especially the spam example was interesting","Seeing the graphs before you started explaining the concept of variance enhanced my appreciation for the purpose of variance.
Bernoulli's now is interesting since its so simple. Also for evaluating spam, I thought the formula was interesting and wondered how complex the formula can get for more advanced levels of spam filtering
Learning how Bayes' Theorem can be used in real life applications given statistics, especially the spam example was interesting
Seeing the graphs before you started explaining the concept of variance enhanced my appreciation for the purpose of variance.
I thought that the applications of the bayes' theorem with spam values and vaccines was really cool."
"I thought that everything was really cool and unique, but the best was seeing that if you're able to, you can prove by just doing some simple arithmetic if it is just asking for one case.
Seeing the intricate errors that may occur with proof by cases is fascinating to me.
Proofs have no single strategy for solving them and even the best mathematicians get stuck sometimes.
How the process of proving something in mathematics is like examples of how to do something
Sets are interesting","Seeing the intricate errors that may occur with proof by cases is fascinating to me.
Sets are interesting
Proofs have no single strategy for solving them and even the best mathematicians get stuck sometimes.
I thought that everything was really cool and unique, but the best was seeing that if you're able to, you can prove by just doing some simple arithmetic if it is just asking for one case.
While it was confusing, it genuinely was interesting to see how different proofs can be used"
