generation,oracle
"There are things that need more explanation of the assignment.
I didn't think anything was confusing for today's class. I thought it all made sense and was very clear. One thing that I think could significantly improve our class is making the class slides available in Brightspace once the class begins. This would be very helpful to the teams, because often what we are working on in the assignment during team class time is related to what was in the slides and what we went over in the class. Having the slides as a reference would be extremely helpful to the teams in using their time most efficiently.
I think that the example for pros and cons could have been better. I don't drink coffee, so I didn't really have much perspective for the problem.
Nothing was super confusing. At first I was worried because A17 is a lot, but once it was clarified that we didn't need to do all of them it made a bit more sense.
I was confused as to how to use/create the chart under functional decomposition but my team helped me out.","the only thing I had a hard time with was thinking of pros and cons for the two coffee makers because I don't drink coffee.
I think the instructions on the  a17 assignement were not completely clear. I also had trouble understanding wether the costumer service introduction we had i  class needs to be included in our proyector not
More information about the iteration section would be helpful. 
I thought it was a bit confusing when we were told to discuss the pros and cons of a french press and I had no idea how a french press worked, but I did some research and was able to figure it out. it was just confusing at first. 
 I thought the biomimicry idea generation was difficult to apply in our assignment."
"The overall clarification for the data types was still somewhat confusing. The person who asked about time brought up a good point.
A few answers to questions, particularly about discrete vs continuous and numerical vs categorical data types, were difficult to understand. It wouldv'e been nice to hear another perspective or source about these, maybe a GTA or PT's opinion as well.
The part of class that was confusing was how to find bin width. Or more of once you find it do you need to round it up or to the nearest whole number?
I feel like i have more questions regarding histograms but since I didnt have enough time to tinker with them in excel i couldnt get to ask them. Should I over prepare for classes?
It was a little bit confusing figuring out how to edit the overflow data. Also, this is part of the Modules not the class but I don't understand why the center of a bin is not just the middle number of that bins range (in the module 31 was not the answer for the range 30-32).","The only part of today's class was being able to identify the type of data.
I am still a little bit unclear on how to work some of the aspects on excel including changing the axis value on a Mac.
How to know what data representation method to chose given data.
For A07, I am confused on how we customize the bin widths AND number of bins. 
I feel like the guidance on how we are supposed to complete and do assignments is minimal, and I feel like we the students don't have the ability to reach out for help from the instructor or a TA when we are in our small groups."
"I found it really interesting that one square meter of sunlight is equivalent to approximately 5.8 gallons of gasoline!
It was interesting that we can do something with the solar panel which is considered as future energy
When we looked into converters.
Something I found most important in today's class was the focus on units and their overall impact on calculations and results. Making sure to outline their importance prior to giving us the project helped us understand what to expect and what is being asked of us.
I really like the idea of exploring the benefits of different energy sources. As a ChemE major it is really important to consider these.","Something interesting in today's class was the information regarding to different types of power generation. 
I found it really interesting that one square meter of sunlight is equivalent to approximately 5.8 gallons of gasoline!
 This new assignment is also very interesting much like the last one I really enjoy the real life applications that the projects have been giving us
One thing that was interesting about today's class was how the location of a building has such a huge impact on the payback of solar energy. 
I thought it was interesting to see all of the tools that are online to help with energy conversions. The website I found from the US Department of Energy had a lot of resources, which I found interesting."
"Histograms and line charts can both be used to show patterns in data where the data are, for example, the total number of bikers during each hour of the day.
I enjoyed the studio time working with my group on our assignments. We got a lot done.
I found making histograms to be most interesting.
What i found most interesting in todays class was picking the chart types. I found myself struggling with that in the activities so practicing with graph types and data was helpful and interesting to me.
I think the practice with histograms was really important because it cleared up a lot of my confusion and I feel like I understand it much better now.","I think the review of graphs was very interesting as it helped clarify the differences between them.
Talking about how to create a histogram in excel because excel can be confusing to work with so this was really helpful.
Learning more about my breakout group
I was a little confused on assignment 7 so that was a good overview of what to do.
I enjoyed analyzing the data for the CoGo bike share users to determine periods of low usage."
"This whole assignees very interesting I greatly enjoy the using real world problems as o assignments
I enjoyed the idea of the in class activity despite the poor topic. It was good practice in determining pros and cons.
I enjoyed coming up with ideas and thought it was interesting to see how my teamates thoughts varied.
I liked the evaluation of pros/cons of the costumer service. I think maybe you could give us questions to think about if we need to further evaluate pros/cons for any project
I found working on the assignment to be the most interesting because I was able to connect with my team members and for me I struggle with that. It felt nice to be able to work together to achieve a goal and I found it interesting how our ideas were flowing together.","I liked the evaluation of pros/cons of the costumer service. I think maybe you could give us questions to think about if we need to further evaluate pros/cons for any project 
I found the advice on how to do the activity incredibly helpful. My team was wrongly doing the activity, and without the clarification likely would have turned it in without meeting the requirements.
The breakout room was very help because our team was able to finalize our ideas for A17 and also get Jeff Hall's input! He was extremely helpful and now we're finished with the assignment. 
I enjoyed coming up with ideas and thought it was interesting to see how my teamates thoughts varied.
I was interested in seeing the evaluations that engineers use and how it was useful for us to make sure that the decisions made were the best one suited as the solution."
"I enjoyed learning about the biomimicry of beetle shells used to make very strong force resistant shells.
Even though the use of biomimicry was a little confusing, I did find how it was used in the video to be incredibly interesting!
Using Google to find patents and how it is all public information.
The methods for generating ideas are very interesting because they are going to be useful throughout engineering.
I thought the video about the beetle research was very interesting. It was cool to see some research happening on campus.","Something I found most interesting in today's class was the usage ofnature to create solutions to design problems. It feels like a veryunique and interesting way to approach a solution to a problem.
The prompt for the quiz was interesting.
   What I found most interesting about today's class was howmuchprocessing goes into just brainstorming ideas that will then be usedtocreate a solution. 
The breakout group time we had to work with out groups 
Using Google to find patents and how it is all public information."
"There are things that need more explanation of the assignment.
I didn't think anything was confusing for today's class. I thought it all made sense and was very clear. One thing that I think could significantly improve our class is making the class slides available in Brightspace once the class begins. This would be very helpful to the teams, because often what we are working on in the assignment during team class time is related to what was in the slides and what we went over in the class. Having the slides as a reference would be extremely helpful to the teams in using their time most efficiently.
I think that the example for pros and cons could have been better. I don't drink coffee, so I didn't really have much perspective for the problem.
Nothing was super confusing. At first I was worried because A17 is a lot, but once it was clarified that we didn't need to do all of them it made a bit more sense.
I was confused as to how to use/create the chart under functional decomposition but my team helped me out.","the only thing I had a hard time with was thinking of pros and cons for the two coffee makers because I don't drink coffee.
I think the instructions on the  a17 assignement were not completely clear. I also had trouble understanding wether the costumer service introduction we had i  class needs to be included in our proyector not
More information about the iteration section would be helpful. 
I thought it was a bit confusing when we were told to discuss the pros and cons of a french press and I had no idea how a french press worked, but I did some research and was able to figure it out. it was just confusing at first. 
 I thought the biomimicry idea generation was difficult to apply in our assignment."
"I found the informatjon about the Taum Sauk Reservoir most interesting. I think this will be a very enjoyable project, as the topic is very intriguing.
Our in-class activity was interesting because we were able to do some research that conincides with our next assignment.
Learning about the reservoir and the Sauk project.
The citation format, I felt, was important because in previous assignments the way to cite sources was not clear so it cleared up some confusion.
I find hydropower very interesting and getting to explore that process more is great.","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
 all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
"adjacency lists
The different types of graphs, cycles, and paths
Finding articulation points kind of reminds me of learning about DFAs in 1502
bfs
graph traversal,DFS coding, adjacent list, adjacent matrix,","adjacency lists
dfs
Bfs
The different types of graphs, cycles, and paths
dFS and BFS pseudo code"
"I liked BinaryNode() class discussion
Binary Search Trees
I liked going over the code handouts.
best animation ppt ever
DFS","It was interesting to see how we would traverse a tree using BinaryNode.
The binary tree code walkthrough
Just learning more about the functionality of a binary tree
The usage of recursion in the BinaryNode class to simplify the code involved
Connecting the theory to code, being able to actually see what traversal would look like in code"
"Red-Black Binary Search Tree examples
Nothing was very confusing for me today. Just more practice with binary search trees may be nice
red black bst
Deleting nodes with 2 children specifically substituting
Red Back tree","Deleting nodes from trees was very interesting especially how we connect the other nodes together.
Removing nodes from a BST. Also removing from root.
Code Examples
Red-Black Binary Search Tree examples
The envelope class in the bst class"
"Different tree traversals
traversals
Tail vs non tail recursion.
tree
The non tail recursion examples were confusing","The non tail recursion examples were confusing
What is a strong buffer? Still also co fused about big O in backtracking
The different ways to traverse a binary tree (particularly preorder vs inorder traversal) was the most confusing
Tail recursion and its ability to be implemented as a loop. Why are 2 recursive calls allowed in tail recursion?
The mechanics of how some of the traversals would work in code"
"Final Design Project
nothing
N/A
I found the presentation confusing","Final Design Project
I found the presentation confusing
N/A
nothing"
"Nothing was confusing
Reservoir volume
Nothing
Least square regression was confusing
The part about criteria vs constraints was a little confusing.","Reservoir volume
Figuring out the correct equations for volumes of irregular shapes in A09.
I had a bit of confusion about what was necessary for the ICA
The part about criteria vs constraints was a little confusing.
Least square regression was confusing"
"The final project was interesting
I enjoyed doing the thought experiments with my team
The examples of the bike racks to save space in apartments and garages
The microcontrollers.
I found it interesting to learn about the next steps in our project","I enjoyed doing the thought experiments with my team
Laminar approach
I enjoyed beginning the end of year project with my team
I found the quiz problems to be interesting.
The different bike racks were cool and it was cool to see how they used the design process to improve their products"
"Using microcontrollers
Nothing
I was confused about a question on the quiz and when I asked about it I received different answers from different ta's.
Converting the picture of my graph on Excel to a pdf in order to submit it in the correct format on the quiz.
How the microcontrollers relate to the project.","I found the quiz moderately difficult, however after a bit of thinking I figured it out
The design project may need a bit more clarifying on the requirements.
Converting the picture of my graph on Excel to a pdf in order to submit it in the correct format on the quiz.
I was confused about a question on the quiz and when I asked about it I received different answers from different ta's.
The amount of possible solutions and the depth these solutions have to go into"
"it was interesting when finding the percent errors
Sse values made sense and comparing them
Seeing our values vs those of the function was interesting
I found the calculating v0 for a different set of data to be interesting because it shows how code can be adapted easily to fit different needs.
nothing","Trying to find ways in how to improve the algorithm.
What I found interesting was that we finished M3 and we found our first 5 v0 values to be quite off while our last 5 v0 values were precisely accurate.
it was interesting when finding the percent errors
We got the whole period to our own to work on M3 which is super nice
I found the calculating v0 for a different set of data to be interesting because it shows how code can be adapted easily to fit different needs."
"Whether or not we needed an individual assignment for the day can be rather confusing.
i was confused when our feedback said our code should have been in bullets not paragraphs
I was confused about how the M3 algorithm deals with data from different tests. M2 dealt with many tests, but M3 has only one. I am unsure if M3 should still retain the ability to process more than one test or not.
Like the feedback part from M2 was too generic and confusing
nothing","i was confused when our feedback said our code should have been in bullets not paragraphs
I would have loved more clarification on the concept quiz and and what content is covered
Whether or not we needed an individual assignment for the day can be rather confusing.
What I found confusing today was the table 4 activity in the M3 assignment as it was not very clear in the lecture today.
How to calculate each SSE value for the three different sections of the assignment"
"I found the fact we are testing our code on a different structure of data interesting.
Working on improving our algorithm for M3
I thought it was cool seeing the values from our algorithm compared to calculated values and seeing how close they were
I thought making the michaelis menten plot for the new data was interesting
I liked how our project builds on itself and that we can use our code from the last assignment and modify it to fit our needs for this one.","I found the use of other equations such as Lineweaver Burk for enzyme prediction that my peers used as interesting
The help from the undergrad TAs about M2
I found the discussion on M3 to be interesting and I enjoyed the in-depth discussion on what we need to do moving forward.
I thought it was cool seeing the values from our algorithm compared to calculated values and seeing how close they were
I liked how our project builds on itself and that we can use our code from the last assignment and modify it to fit our needs for this one."
"The most interesting thing in class was was finally using graphs when doing A06.
I found working with readmatrix to be interesting
The Subaru discussion with our peers caused interesting conversations.
I found most interesting learning about the different ways people represent data with the subaru scenario.
Learning how to format plots","i think just being able to work in matlab knowing the outcomes will be correct (because i have been given the answers). this way for future use i can look back on what i know was correct.
Plotting data in different ways
data interpretation for the subaru problem. it was cool to figure out why the graph spiked.
The most interesting thing in class was was finally using graphs when doing A06.
I found MATLAB most interesting, because it can be very useful for other classes"
"A06 was the most interesting part.
I found the new functions we learned in matlab interesting.
studio time
The problems we had to solve with our neighbors! Discussing them with others was fun and led to better solutions
find functions!","In class activity
I liked that there was lots of studio time to work on assignments. I liked working on the order of operations.
I like A06 so far a lot
The problems we had to solve with our neighbors! Discussing them with others was fun and led to better solutions
I found MATLAB most interesting because it can be very useful in other classes."
"Strong induction was confusing
None
When to use strong induction over weak induction
I thought that a bit of strong induction was confusing. Like how do we leap from making a statement to just applying the statement? It feels like a piece is missing.
Strong Induction is hard for me to wrap my head around.","I thought that a bit of strong induction was confusing. Like how do we leap from making a statement to just applying the statement? It feels like a piece is missing.
I'm still unsure how many base cases we'll need or when to use strong induction instead of mathematical induction
I'm still unsure how many base cases we'll need or when to use strong induction instead of mathematical induction
I still think that strong induction is pretty difficult, especially with the abstract cases and problems.
Strong induction. Specifically choosing which base case to choose and how to make a plan"
"I thought that the Binomial Theorem was really cool and an interesting way to solve those kinds of problems.
i thought it was interesting how easily the recursive proofs could prove the combinations
The number of ways you can choose a certain number of things is the same as the number of ways you can choose everything but those things.
the concept of permutations and combinations is interesting, just difficult to fully understand
Combinations was most interesting.","the concept of permutations and combinations is interesting, just difficult to fully understand
I found the idea of symmetry in combinations to be interesting. Also the shortcut of cancelling out factorials is interesting as it seems like it would save tons of time on an exam
I thought it was pretty interesting that we formalized the proof for C(n, r) = C(n, (n-r)). I also like permutations and combinations because I enjoy mathy algebra like that.
i thought it was interesting how easily the recursive proofs could prove the combinations
I really like how Pascals Identity can be used to express binomial coefficients through recursive additions instead of factorials. its pretty clever."
"I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while.
For me nothing was confusing in class today going over the exam was easy and understandable
Nothing was confusing.
Review session, nothing confusing","I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
The pigeon hole principle
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while.
I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while."
"I personally found the proof for why primes are infinite really confusing. Honestly, all of the proofs were confusing, I may just need to look at it again.
Nothing was confusing today.
Proofs for some of the concepts in an intuitive way
a bit of what we covered at the end, such as Euclid's algorithm
Please exlpain the TopHat problems more please. Especially the second one","I thought that some of the theorems of how to prove certain rules was sort of confusing. Like I'm not sure how to start on things like that.
I personally found the proof for why primes are infinite really confusing. Honestly, all of the proofs were confusing, I may just need to look at it again.
I have trouble understanding the precodure of the brute Force method for finding gcd. Surely the other method is always faster, so I don't see a point I'm the brute Force method
a bit of what we covered at the end, such as Euclid's algorithm
Please exlpain the TopHat problems more please. Especially the second one"
"I thought the idea of proving a propositional statement through induction was pretty interesting.
The mathematical jargon that went into showing recursive string concatenation was pretty cool.
The string recursion proofs
The idea of using recursion to define functions, sequences, etc. is a topic I enjoy a lot. Personally I want to major in CS and I am already familiar with recursion in the context of a coding class.
Being able to ask any stupid questions we want","String examples off applying recursive definition definitely improved my understanding
The mathematical jargon that went into showing recursive string concatenation was pretty cool.
I found recursion very interesting. To be honest I find it a lot easier to understand than strong induction and am looking forward to learning more about recursion
I thought the most interesting thing in class today was the way we can prove that certain propositional statements are well formed. This example made a lot of sense to me, particularly in contrast with the examples we did before this.
I like when Hina asks questions because they are very interesting and challenging at times. I found her question today about uncountable alphabets very fun to think about."
"None
I liked what we went over in class. The examples we did were really helpful.
Nothing
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
N/A","I liked what we went over in class. The examples we did were really helpful.
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me)."
"I still feel like that the whole recursion thing with the different formulas and functions is a bit difficult.
Nothing was confusing today.
I was a bit confused with the concatenation example problem.
Difference from normal induction
N/A","I still feel like that the whole recursion thing with the different formulas and functions is a bit difficult.
Does the idea of a set of all strings run into Russel's Paradox or is that just limited to the set of all sets?
Using recursion in the study of strings was a confusing topic. The difference between the sigma symbol and sigma * is hard to grasp.
Difference from normal induction
Does the idea of a set of all strings run into Russel's Paradox or is that just limited to the set of all sets?"
