generation,oracle
"I did not find anything in class today to be confusing, I thought everything was explained well and in detail.
The instructions for the skittle counting activity were confusing because the data we were supposed to use was found on a different place than all the rest of the data and instructions for the activity.
I found z-scores and talking about standard deviation and area under the curve confusing. I'm not sure what it all represents and how to use those numbers to interpret data
The deadlines for all the assignments were confusing, and the probability was a little confusing at first
Using excel is still very confusing.","The directions for the skittles activity in class were sort of confusing at first, but our team figured out what needed to be done
Assignment 08 was confusing because the directions were not clear. I had my hand raised in the breakout room and no one came.
I didn't quite fully grasp what z tables were and how do we figure out what values to use for funding the numbers
The formulas that we went over today are somewhat confusing to me. Other than that I thought class was very good!
I am still confused about how to create and use histograms and the shortcuts for using excel. The normal distribution questions are also confusing."
"I was confused on the feedback part of assignment 17. I was not really sure where the feedback was coming from. After my team and I talked to my TA it was a lot clearer!
The most confusing part of today was figuring out where and who we would be getting feedback from.  Since we didn't have feedback yet we were confused what we should use for part 5.
It was confusing what part V was supposed to resemble and what iteration #1 meant. It was confusing that there was no explanation for this assignment.
I was a little confused on how to make a pros and cons list at first.
You mentioned m31 being due next friday, I thought we were closer to m40. but I will check the due dates and make sure I get the right modules complete.","How much of The iteration we are supposed to do for A17
Hearing about the first iteration feedback left us without a real answer.
It is confusing on what we are supposed to build for our prototypes.
I was confused on which assignment we were supposed to be doing because online it said 5,6 but it was fixed.
I was confused at what parts of the project we actually need to complete."
"i understood everything that the professor spoke about today.
Due dates for assignment 10
for a10 how do we get measurements for the model. I have my shape overlayed on the model, but do I just go ahead and use the google maps scale to gather the information and call it an assumption or this more of a give piece of data.
This class was sort of smooth sailing. I was able to have enough time doing everything so I do not believe that it was too confusing.
More feedback on our submitted work.","My team was confused when looking at the assignment 10. We didn't know how we should make the mathematical/physical models. I think we should go over that next class.
More feedback on our submitted work.
I did not understand the APA style of notation. In this class, I have gotten points taken off for having the assignment in APA. I cannot find a resource to how to make these references correctly.
 The date which assignment A10 is due was the most confusing part about the lecture today.
How to perform some of the calculations on the assignment given."
"I thought the project we are working on is interesting
I found the equation for payback periods very useful and very applicable.
Learning about pay back time was interesting to me
There wasn't much to be interested in or uninterested in, since most of the class was working on the project. I suppose seeing the equations relating to investments was moderately enticing.
learning about how to calculate a cost recovery for a big purchase","I found the ability to find the payback time really interesting becauseit is a very useful thing to know when you are talking about budgeting.
 Learning about how long a captial investment will payoff was interesting , because we might use it later on.
I found the most interesting part to be the actual calculations behind the economic impacts of certain plans. 
I really enjoyed the amount of time we had for working with our teams on A13.
I enjoyed all the time we had to work with our group."
"I liked the practice for the exam
nothing
Assignment 20 video assignment

I thought it was interesting how we get to create a video to communicate out solutions for this unit project.","Learning about how we are going to present our project was most interesting. 
working in breakout rooms with my team
I liked how you guys explained why we didn't get an answer key to the Practice Exam 2.
I found it interesting that we are still able to complete projects while being socially distant.
 I found that the CAD design of our final solution was interesting as it was cool to see a 3d model of it."
"What is required for assignment A10
Nothing was really confusing except how we were put in breakout rooms for a bit and then taken out of them for an announcement that could have just be typed in chat so we didn't have to leave breakout rooms. It would have let us keep our train of thought
There was nothing confusing in today's class.
The most confusing part of todays class was figuring out part 5 for assignment A10.  Learning about the laminar approach and trying to describe was confusing.
I was a little confused about how to transfer the data table in A11, but I ended up just typing it out.","I think that the laminar approach needed some more explanation. I could relatively understand it but I could not explain what it is used for. Hopefully some confusions could be cleared next class.
The most confusing thing was calculating the regression constant value.
The explanation on how to use SSE, SST, and r to analyze data was confusing.
What was required for assignment 10 is confusing because of what was mentioned at the end. 
at first going over the trend lines was confusing, especially with the r^2 values and the sst and sse. i still dont really understand the sstand sse, but now after working on A11 i understand trendlines better"
"Being able to find the z-score and calculate it was the most interesting thing in today's class to me. It is interesting how you can use that to solve problems.
I thought the skittles activity was interesting
I found the z score stuff to be quite interesting. I think that it is cool that there is a score that tells you how many standard deviations you are away from the mean.
I liked that we had a lot of time to work on assignment 8.
I found how we are all taking separate data and then combining it to create one bigger data set pretty interesting!","The most interesting thing was working with my team and helping each other through assignment A08
Learning how z scores and normal distribution works was interesting.
Applying what we were learning to the skittles example. 
I find the histograms really interesting because of how well they can show data numbers for a given set 
It was important when we talked about the quiz that is due tomorrow at 3:20 pm"
"I thought that a little more instruction for the in class activity would have been helpful, like if we had to give references or not (I just assumed that we did). But in the end this wasn't a big worry.
I was a little confused on the first assignment that we did in class. I was having a hard time finding very specific information on the failure of the dam.
Nothing was confusing in today's class
Everything was explained clearly in today's class! I enjoyed it
I felt like the class was straightforward and there wasn't much confusing today. The In Class Activity directions were slightly confusing to me but other than that it was a non confusing class.","I was confused by the instructions meant by what disciplines ofengineering would have helped improve the disaster in the future. I didnot know what the profesor was referring to.
 I was a little confused on the first assignment that we did in class.Iwas having a hard time finding very specific information on thefailureof the dam.
Some of how the exam was going to work was a little confusing.
The most confusing part was how to calculate the sections for instantaneous velocity for A12
I think the exact way to use excel to find the slopes for volumetric flow rate needed more explanation."
"I have been getting more and more familiar with excel but the lace is still fast enough that I'm falling behind. But with each class including this one I feel better and better using excel.
I liked how we had a lot of time to work on assignment 7. Also the in class assignment was very fun to hear about everyone's different graph types.
I found that spider chart that describes what chart we are supposed to use with what data very helpful and interesting
I enjoyed learning excel. It's a great tool and has a high learning curve which I'm excited to get better at it.
The thing I found most interesting is how and when to use histograms.","I liked using the histogram to measure frequency, which occurs often in data.
Excel is such a powerful tool and can evaluate data so quickly. 
 I really liked how we got to spend a lot more time in breakout rooms because we could bounce our ideas off each other!
i liked working with my group
I liked how we had a lot of time to work on assignment 7."
"Information about how a hydroelectric dam works
What I found most interesting in today's class was how hydroelectric plants work, especially how they manage to store water for a later time where power is most needed.
I found the complexity of the reservoir very interesting and fascinating.
the new project assigned was interesting to see our new responsibilities for this project.
The citation format, I felt, was important because in previous assignments the way to cite sources was not clear so it cleared up some confusion.","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
 all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
"How oversights in the engineering of structures can lead to massive failures
Working on the in class activity was interesting because I got to research the TAUM Sauk failure.
I found the engineering failures for the Taum Sauk reservoir to be an insightful example of how engineering projects can go badly based on negligence and lack of proper ethics by engineers involved in orchestrating it.
I enjoyed the discussion about engineering failures. I wish we had spent more time on discussing what choices resulted in the failures.
It was a straightforward and informational lesson with work time, and thus did not have much interesting or now knowledge.","I found it interesting that such little flaws in engineering design orcommunication can lead to such drastic and catastrophic failures ofmechanisms and projects. It really shows the importance of goodcommunication, documentation, and considering all possible perspectives.
i found it interesting to work in groups and in teams
 I found it interesting the amount of power we calculated for the amount of homes in assignment A12
The failures of the Taum Sauk reservoir was interesting and the fact that cutting corners backfired
I found the discussion over real world disasters to be interestingbecause it showed how the actions of engineers could have ramificationsoutside of not getting a good grade."
"Parts 4 and 5 of assignment A10 are very confusing. My team and I have all read the “background/technical content” several times. We are still unclear on how to draw the visual models using the Laminar Approach. I believe that going over the Laminar Approach and doing an example would be extremely beneficial to all teams.
Everything explained was clear.
Explanation for what the client memo was outlining
Today, I thought that the instructions for assignment 10 were confusing, especially involving the mathematical modeling for the project.
It was all pretty clear, there wasn't much that I was confused about in this lecture","Something that needed more detail in today's class is the specific parts of the assignment (A10).
What was a bit confusing was the source searching part of class. 
It would be helpful to have more details about the Sauk project and what we need to do for each milestone.
Explanation for what the client memo was outlining
I think that the documents for homework are some times confusing because the instructions are not the clearest"
"Nothing really stuck out in today's class. It was just the usual with a new formula to calculate with.
The number of projects coming up and the amount of time for this one we are working in right now.
Discussion with my peers
I found the in class activity very interesting and it helped us to understand what we need to do for Assignment 13. Also, the breakout rooms are extremely helpful and my team and I get a good amount of work finished.
The different types of energy usage","Today's most Interesting thing was learning more about how the different types of energy are use, how much they cost and how it all works.
The calculation of payback period was interesting because it's nice to see a simple formula for something that can be thought of as complex
I found the calculation for how to find how long it will take for the company to get their investments back to be the most interesting.
I learned a great deal about how to calculate both the economic and environmental impacts of the project.
Something I found most important in today's class was the description on how group work should be assigned and completed. Making sure everyone is on the same page and everything has clarity was something I found necessary to explain to the class."
"Information about how a hydroelectric dam works
What I found most interesting in today's class was how hydroelectric plants work, especially how they manage to store water for a later time where power is most needed.
I found the complexity of the reservoir very interesting and fascinating.
the new project assigned was interesting to see our new responsibilities for this project.
The citation format, I felt, was important because in previous assignments the way to cite sources was not clear so it cleared up some confusion.","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
 all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
"What was confusing was when we went into our breakout rooms the first time. My group was confused on how to calculate Ph and what the other variables meant in the power formula.
How do we approximate the surface area at various depths without information on the geometry of the reservoir?
I found some of the concepts slightly underdeveloped with regards the the complications involved in our calculations for this project
I thought that I might need alittle help with setting up the mathematic models
I may have just missed it, however, I did find it confusing how to use the percent grade to calculate the height of the pipe in the in class activity. Nevertheless, one of the PT guys was able to clear this up and help me with the issue. I was just making it too complicated.","Creating models was definitely confusing and could use more explanations in the future. I felt like I need additional guidance finding the best approach when trying to create a model and how to improve models to make it the best possible.
The thing that was confusing today was trying to figure out a mathematical model that fit the slope change of the reservoir. It was confusing because it is difficult to picture a function that would map all of this information.
I would've appreciated if we went over the laminar approach in more depth. It was unclear what our excel file should look like.
I was a little confused on when Assignment 10 is due because on Brightspace it says it's due before class 5A. However, the date shows September 25th, which is the date for class 5B.
What was confusing was when we went into our breakout rooms the first time. My group was confused on how to calculate Ph and what the other variables meant in the power formula."
"The overall approach to the reservoir's laminar approach was confusing, especially with the example of the graph and trendline. It was a bit vague.
I was somewhat confused by some of the problems in assignment 10, but I worked through it with my group by the end of the class. For example, we were struggling to get the slope demonstrated in the slides.
I was not confused today.
I found the article explanation regarding the ""Reservoir volume to height relationship"" confusing, and  more specifically on how it was obtained or found. I also found the SSE and SST explanations a bit confusing, as to what they indicate.
The linear regression slides were very confusing to me however after doing the excel activity it is straightforward and i understand the concepts taught","Simple linear regression needed more details, especially as it relates to what the r squared value does.
Assignment 11 needed more explanation. Specifically, I struggled with the wording of particular questions. If the problems were more descriptive I would have understood the questions much easier.
Proper was to calculate the surface area to find volume
We could have gone over the laminar approach more because the regression line information seemed pretty easy to understand based on the module videos.
What will be covered in Exam 1"
"The thing I found most important in today's class is that the mathematical model doesn't have to be specific to one answer and is based on the preference of the person making it. However, such preferences can alter the accuracy of the calculations made based on the model.
What I found interesting about today's class was how there are so many different models to depict a system.
I really like this project idea. I've modeled a coal-fired generator as a rankine cycle before in my thermodynamics class, and this project seems to be really similar.
When we learned about the laminar approach, that was the most interesting to me.
The taum sauk reservoir calculations were interesting because seeing how simple the calculation for power is is very cool.","The thing I found most important in today's class is that the mathematical model doesn't have to be specific to one answer and is based on the preference of the person making it. However, such preferences can alter the accuracy of the calculations made based on the model.
I found the part where we were applying the power equation and information to the Taum Sauk project with our group interesting
The group time was plenty of time for my group to be efficient and work on assignment 10
I thought the laminar approach to modeling was interesting as I had never heard of it before and it made a lot of sense to me.
I really like this project, i find the concept of us working on a real world problem excites me because it helps give incite into what our future is going to look like"
"I felt all the details were clear during this class
Discussing the calculus formula for finding the area was a bit confusing. I would've liked a bit more information about it, and how it works.
I didn't understand where the .06 value for the standard deviation came from
Assignment 5 because we did not go over it.
The material for A08 seemed like it needed a little extra detail since the module as a whole doesn't seem to have much discription.","I have already done a good amount of assignment A08 and it's a bit confusing about what is my x, mean, and standard deviations have to use
 Something I found unclear about today's lecture was how the z number was used in the calculus equation for area under the curve.
I found some of the instructions for the histogram rule of thumb confusing
Discussing the calculus formula for finding the area was a bit confusing.
I didn't find anything too particularly confusing, however, during the skittles assignment my group struggled to understand what the objective was, so I had to explain it myself for a while"
"I found the development of the problem statement very interesting as well as the way in which we analyzed the data we were given. I am looking forward to continuing the bike share project!
I liked the discussion groups we were broken up into. They were really helpful in getting to know other classmates and to collaborate with them
I really enjoyed looking at the data in class today!
I like the dynamics of the class. The breakout rooms are great and the assignments engaging.
How useful the Excel is. I used the different way to get the same answer for the practice question. And I love to chat with peer and solve problems together.","I like to use excel and interpreting data is always fun. You can find some really odd relationships that might be unintuitive but add a lot of insight to the problem.
I found discussing the data and the problem statement with my group to be the most interesting. It was interesting to hear my group discuss the data and what they found there.
CoGo's data was very interesting. Seeing all the ID necessary to track all the bikes and locations as well as time stamps was interesting.
Working on the Problem Statement for the project with other people.
What I found interesting was how vast of a source of data we will be working with for the bike share project"
"Parts 4 and 5 of assignment A10 are very confusing. My team and I have all read the “background/technical content” several times. We are still unclear on how to draw the visual models using the Laminar Approach. I believe that going over the Laminar Approach and doing an example would be extremely beneficial to all teams.
Everything explained was clear.
Explanation for what the client memo was outlining
Today, I thought that the instructions for assignment 10 were confusing, especially involving the mathematical modeling for the project.
It was all pretty clear, there wasn't much that I was confused about in this lecture","Something that needed more detail in today's class is the specific parts of the assignment (A10).
What was a bit confusing was the source searching part of class. 
It would be helpful to have more details about the Sauk project and what we need to do for each milestone.
Explanation for what the client memo was outlining
I think that the documents for homework are some times confusing because the instructions are not the clearest"
"I found it interesting to finally meet the members of my group.
Learning how to apply various filters and manipulate pivot tables was very informative and will probably be useful in completing the Bikeshare assignment.
I really enjoyed discussing the project with my team and I'm excited to work with them soon.
The most interesting part of class for me was getting to meet my teammates. It was interesting to get to know everyone and figure out what everyone is planning to do.
Meet the people in my group, and finding out about them","The most interesting part of class for me was getting to meet my teammates. It was interesting to get to know everyone and figure out what everyone is planning to do.
the different situations in which mean, median, and mode were applied as the average.
Learning how to apply various filters and manipulate pivot tables was very informative and will probably be useful in completing the Bikeshare assignment.
I found it interesting how to find outliers in the data.
I enjoyed the teamwork aspect of class today, as well as the problem analysis with the soap dispenser. Talking about why something works poorly, how to improve it, and how that applies to the engineering thought process are fun for me."
"I was wondering why the quiz got moved to in class
Nothing was confusing as the project was well-flushed out and explored
The brightspace said to do sections 1,2,3,4 but another page said only needfinding and problem scoping
One thing that was confusing about today's class was do you account for criteria that isn't stated by the client in the problem statement or just in the table for criteria and constraints?
I thought it was confusing when we were going over the details of the design project as far as the problem we are trying to solve. If we're supposed to improve safety how should we go about objectively seeing safety information","I found the difference between problem scoping and what we have been doing in each of the previous assignments confusing because the difference isn't really clear to me. As I read deeper into the assignment I hope this will be cleared up.
Something confusing was the the specific sections due in assignment A16, because the work given in the assignment is far too much to be due in one day. 
 Something that could have used more details in today's class was how to study for the in class quiz. I know we can go over past assignments and modules, but I think making a review guide with questions that are set up similarly to how they are going to be presented to us during the in class quiz would be extremely beneficial. 
 One thing that was confusing about today's class was do you account for criteria that isn't stated by the client in the problem statement or just in the table for criteria and constraints?
 I would've appreciated more time spent on how we are expected to empathize with different users. For online students like me it is unclear how we are expected to empathize with many different users when we aren't on campus and also when we don't know a large amount of people who live on or around campus."
"I enjoyed discussing z scores and how they can be used to calculate probability. This is a very useful and practical skill that can be applied in many ways. It is nice to have a class which goes over how to use them and apply them.
I found interesting the application of real life products like skittles to probability and standard distribution.
The fact that our data is used for next class is pretty interesting because we the students are part of the data we work with.
skittles
","Learning how to use the z score and putting it in practice 
 It was interesting how we can use the bell curve graphs to talk about probability. 
I found the skittles to be a fun and interesting example of how to use our skills to actually do something.
 It was interesting to learn more about histograms and how they can be used
 I enjoyed working with my group to complete the assignments because we got to work together and finish the work as a group"
"A few answers to questions, particularly about discrete vs continuous and numerical vs categorical data types, were difficult to understand. It wouldv'e been nice to hear another perspective or source about these, maybe a GTA or PT's opinion as well.
The overall clarification for the data types was still somewhat confusing. The person who asked about time brought up a good point.
The pdf that says what to do for A07 has confusing instructions for what to do with the histograms
I feel like i have more questions regarding histograms but since I didnt have enough time to tinker with them in excel i couldnt get to ask them. Should I over prepare for classes?
Determining the bin's upper limit and underflow","The only part of today's class was being able to identify the type of data.
I am still a little bit unclear on how to work some of the aspects on excel including changing the axis value on a Mac.
How to know what data representation method to chose given data.
For A07, I am confused on how we customize the bin widths AND number of bins. 
I feel like the guidance on how we are supposed to complete and do assignments is minimal, and I feel like we the students don't have the ability to reach out for help from the instructor or a TA when we are in our small groups."
"LZW
Can we get more time on Assignment 2? Most of our time last week was used to study for the midterm and other midterms
How the Huffman compression expanded the data in the correct order
what is the difference between variable code block and variable code word encoding?
Code words vs code blocks which each does and what they actually are","The Huffman compression was a bit confusing I think more practice would be helpful
I'm still confused on runtimes for different data structures, particularly of bit comparisons vs key comparisons
Code words vs code blocks which each does and what they actually are
How you calculated the numbers related to the links on the forest. Like why links are either a 0 or a 1
Lossless Compression"
"Huffman
huffman tree
Adaptive Huffman Compression
store the time, buffer ,adaptive Huffman compression
run length","diff between node and nodelets
Encoding the Huffman trie a bit string
Run time of Huffman tree
Adaptive Huffman Compression
Calculating bits of compressed vs non compressed"
"BinaryTree implementation was a little confusing in how it used BinaryNode objects to execute all its functions
Is data in BinaryNode a reference?
nothing
Binary Tree methods
Nothing","Deep copy vs shallow copy was confusing in the BinaryNode class.
I was not following the last example, what function was that depiction for?
BinaryTree implementation was a little confusing in how it used BinaryNode objects to execute all its functions
will we ever encounter complete and incomplete binary treees in actual programs and when?
The code for the different traversal methods"
"Nothing specifically
inorder precessor
Nothing
binary search tree
I missed the case for if this == a subtree","Some of the tree traversal are still confusing
The special cases of the Binary tree class were confusing.
I didn't understand the difference between using null or .clear() to make trees inaccessible to users
How to label and binary search tree. And the build tree method in the binary tree code
buildingBinaryTree() function workflow and structure"
"I liked that traversals now make a lot more sense in the context of binary search trees!
inorder
Binary search tree
How you label a binary search tree, it just confused me a bit
inorder","The in order values of binary trees were interesting.
I liked that traversals now make a lot more sense in the context of binary search trees!
The different types of traversal
Binary Search Trees and the special cases for creating BinaryTrees
Filling the Binary Search Tree example"
"bst
Deleting a node
Definitely Red-Black tree rotation was confusing. Do not fully understand how these rotations happening and how to understand which one is left and which one is right.
Special case of deleting RB BST node with 2 children methodology
bst","Red Black BST rotateLeft and rotate Right
Correcting violations in Red-Black BSTs and the order in which we do them
How does the range query operation of red-black BSTs work?
The different operations for BST. Like the color flip and the two rotations
Definitely Red-Black tree rotation was confusing. Do not fully understand how these rotations happening and how to understand which one is left and which one is right."
"ThreeSums example was kind of hard to follow.
I found it hard to follow some of the math done to analyze code examples, as well as towards the beginning with the formal definitions of the big o family.
Mathematically modeling runtime was somewhat confusing as was determining the cost of executing each statement.
no today is much more clear than the former
The ThreeSum example","Three Sum example was very confusing, so it would be nice to go over it again. Also just more practice problems with determining the runtime of functions. And lastly just reiterating the formal definitions of the Big O family
The triple loops example and finding the runtime I got really lost in how we determine how to segment the loops into pieces and also how to calculate each individual output. Also why O(n) is the same as O(n+1) ie why the +1 is dropped from the calculation.
I found it hard to follow some of the math done to analyze code examples, as well as towards the beginning with the formal definitions of the big o family.
More practice with determining run-times would be useful as well as more practice with the Big-O family functions
Mathematically modeling runtime was somewhat confusing as was determining the cost of executing each statement."
"I really like the team work aspect of the class so far
We corrected our 3 month payback period calculation.
I found it interesting learning how to calculate Co2 emissions
Usage of which units in technical brief.
The quiz problems were somewhat interesting to work on, especially the part about comparing sets of data with each other.","Usage of which units in technical brief.
The quiz problems were somewhat interesting to work on, especially the part about comparing sets of data with each other.
I enjoyed working on project 5 with my group
The thing that was most interesting was the data that was used on the quiz. I liked how it was real world data relating to the crop yields of three countries. This is something that engineers would likely do in the real world, so I like seeing that kind of application in class.
Continuing research on assignment five and taking the first in class quiz"
