generation,oracle
" I thought it was straightforward and I was not confused. 
 The assignment we are working on right now is confusing because we dont know how many idea generation techniques we have to use 
 I thought that the expectations for assignment 17 should have been talked about before work time not afterwards. 
 Im super confused on the project we are doing. My group and kept asking questions. I think everything else was straight forward. 
 I was a little confused on how to make a pros and cons list at first. ","How much of The iteration we are supposed to do for A17
Hearing about the first iteration feedback left us without a real answer.
It is confusing on what we are supposed to build for our prototypes.
I was confused on which assignment we were supposed to be doing because online it said 5,6 but it was fixed.
I was confused at what parts of the project we actually need to complete."
" I'm not sure if this is in the plan for Friday, but if we could go through some of the math methods for A10 that would be great. There was nothing terribly confusing in the lecture, but it didn't really cover the thing that I am confused by. 
 I did not understand the APA style of notation. In this class, I have gotten points taken off for having the assignment in APA. I cannot find a resource to how to make these references correctly. 
 i understood everything that the professor spoke about today. 
 It would be nice to have a platform to ask questions durong the presentation 
 the new project ","My team was confused when looking at the assignment 10. We didn't know how we should make the mathematical/physical models. I think we should go over that next class.
More feedback on our submitted work.
I did not understand the APA style of notation. In this class, I have gotten points taken off for having the assignment in APA. I cannot find a resource to how to make these references correctly.
 The date which assignment A10 is due was the most confusing part about the lecture today.
How to perform some of the calculations on the assignment given."
" Learning about how long a captial investment will payoff was interesting , because we might use it later on. 
 I like how we completed a practice problem today during class. It really helped me to understand the concept of what we are learning about. 
 I found it interesting how easy it is to calculate the payback period. 
 Learning about pay back time was interesting to me 
 I thought that calculating payback period was interesting and the in class activity was beneficial. ","I found the ability to find the payback time really interesting becauseit is a very useful thing to know when you are talking about budgeting.
 Learning about how long a captial investment will payoff was interesting , because we might use it later on.
I found the most interesting part to be the actual calculations behind the economic impacts of certain plans. 
I really enjoyed the amount of time we had for working with our teams on A13.
I enjoyed all the time we had to work with our group."
" The most interesting thing was beginning our presentation. 
 I found it interesting how we working on the practice exam for our i class activity 
 What I found most interesting in today's class was that we get to make a video on our design project! It is cool to actually be able to design something together and then get to show other people. 
 There was nothing today that I found interesting. 
 team discussion ","Learning about how we are going to present our project was most interesting. 
working in breakout rooms with my team
I liked how you guys explained why we didn't get an answer key to the Practice Exam 2.
I found it interesting that we are still able to complete projects while being socially distant.
 I found that the CAD design of our final solution was interesting as it was cool to see a 3d model of it."
" the laminar approach 
 The explanation on how to use SSE, SST, and r to analyze data was confusing. 
 I thought today's lecture was very clear, I would have maybe went over expectations for A11 such as if the linear regression is calculated with a set y intercept at 0 and how that regression works. 
 Nothing was really confusing except how we were put in breakout rooms for a bit and then taken out of them for an announcement that could have just be typed in chat so we didn't have to leave breakout rooms. It would have let us keep our train of thought 
 What is required for assignment A10 ","I think that the laminar approach needed some more explanation. I could relatively understand it but I could not explain what it is used for. Hopefully some confusions could be cleared next class.
The most confusing thing was calculating the regression constant value.
The explanation on how to use SSE, SST, and r to analyze data was confusing.
What was required for assignment 10 is confusing because of what was mentioned at the end. 
at first going over the trend lines was confusing, especially with the r^2 values and the sst and sse. i still dont really understand the sstand sse, but now after working on A11 i understand trendlines better"
" learning about z-score was interesting 
 I liked that we had a lot of time to work on assignment 8. 
 I like social interaction, which is what the breakout rooms are. 
 learning around z scores 
 A purdue alumni works for Wrigley and uses this class to collect data. ","The most interesting thing was working with my team and helping each other through assignment A08
Learning how z scores and normal distribution works was interesting.
Applying what we were learning to the skittles example. 
I find the histograms really interesting because of how well they can show data numbers for a given set 
It was important when we talked about the quiz that is due tomorrow at 3:20 pm"
" I was a little confused on the first assignment that we did in class. I was having a hard time finding very specific information on the failure of the dam. 
 I did not feel that anything discussed in today's class was confusing or needed more details. 
 It was confusing that we had to know what engineering fields were needed to solve this problem when we have no finished the career exploration activity. 
 I thought we would review more for the exam, but we barely went over any information. 
 this class wasnt very confusing, however it would have been nice if we could have done more review for the exam ","I was confused by the instructions meant by what disciplines ofengineering would have helped improve the disaster in the future. I didnot know what the profesor was referring to.
 I was a little confused on the first assignment that we did in class.Iwas having a hard time finding very specific information on thefailureof the dam.
Some of how the exam was going to work was a little confusing.
The most confusing part was how to calculate the sections for instantaneous velocity for A12
I think the exact way to use excel to find the slopes for volumetric flow rate needed more explanation."
" i liked working with my group 
 The inter workings of when to use a histogram because i wondered when we should use it 
 I found learning about histograms to be most interesting. 
 We get to learn about the true meaning behind a histogram 
 I liked using the histogram to measure frequency, which occurs often in data. ","I liked using the histogram to measure frequency, which occurs often in data.
Excel is such a powerful tool and can evaluate data so quickly. 
 I really liked how we got to spend a lot more time in breakout rooms because we could bounce our ideas off each other!
i liked working with my group
I liked how we had a lot of time to work on assignment 7."
" I found the informatjon about the Taum Sauk Reservoir most interesting. I think this will be a very enjoyable project, as the topic is very intriguing. 
 Information about how a hydroelectric dam works 
 The different ways to find helpful research articles and reliable sources 
 I think the most interesting thing was how the taum sauk reservoir worked as well as the differences btw the dam and run of water hydro power 
 What I found most interesting in today's class was how hydroelectric plants work, especially how they manage to store water for a later time where power is most needed. ","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
 all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
" The changes made to correct engineering failures 
 Talking about catastrophic engineering failures. 
 I found the different engineering failures interesting to learn about so that we know were to improve 
 i found it interesting to work in groups and in teams 
 The many failures that the designers and operators allowed to happen compounding in the overall failure of Taum Sauk. ","I found it interesting that such little flaws in engineering design orcommunication can lead to such drastic and catastrophic failures ofmechanisms and projects. It really shows the importance of goodcommunication, documentation, and considering all possible perspectives.
i found it interesting to work in groups and in teams
 I found it interesting the amount of power we calculated for the amount of homes in assignment A12
The failures of the Taum Sauk reservoir was interesting and the fact that cutting corners backfired
I found the discussion over real world disasters to be interestingbecause it showed how the actions of engineers could have ramificationsoutside of not getting a good grade."
" I didn't really understand which sources were acceptable for this class. I know which sources are more reliable than others, but not which degree of reliability is acceptable for class assignments. 
 Everything explained was clear. 
 I was confused because on A10 we have to split up the work but you can't do parts 5-7 until 4 is done. 
 Everything was clear over the material that was discussed in class 
 i was having wifi problems at the beginning of the class so the discussion at the beginning was confusing. ","Something that needed more detail in today's class is the specific parts of the assignment (A10).
What was a bit confusing was the source searching part of class. 
It would be helpful to have more details about the Sauk project and what we need to do for each milestone.
Explanation for what the client memo was outlining
I think that the documents for homework are some times confusing because the instructions are not the clearest"
" I found the calculation for how to find how long it will take for the company to get their investments back to be the most interesting. 
 What I found most interesting about today's class was how much work can be performed on an excel and how useful of a tool this is in terms of optimization for businesses. 
 Learning the specifics of how energy expenses are economically impactful was interesting. 
 Discussion with my peers 
 capital investments and determining whether investment is good or bad ","Today's most Interesting thing was learning more about how the different types of energy are use, how much they cost and how it all works.
The calculation of payback period was interesting because it's nice to see a simple formula for something that can be thought of as complex
I found the calculation for how to find how long it will take for the company to get their investments back to be the most interesting.
I learned a great deal about how to calculate both the economic and environmental impacts of the project.
Something I found most important in today's class was the description on how group work should be assigned and completed. Making sure everyone is on the same page and everything has clarity was something I found necessary to explain to the class."
" I found the informatjon about the Taum Sauk Reservoir most interesting. I think this will be a very enjoyable project, as the topic is very intriguing. 
 Information about how a hydroelectric dam works 
 The different ways to find helpful research articles and reliable sources 
 I think the most interesting thing was how the taum sauk reservoir worked as well as the differences btw the dam and run of water hydro power 
 What I found most interesting in today's class was how hydroelectric plants work, especially how they manage to store water for a later time where power is most needed. ","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
 all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
" I didn't know if we were supposed to include the depth of the upper reservoir in our total Ph. I did anyway, and the people in my group did as well. Besides that everything was pretty straightforward. 
 You could've talked more more about different ways to find mathamatical models other than imputing into excel graph. 
 The definition of the laminar approach, and explanation assignment 10 
 The Taum Sauk project 
 The discussion on modeling was a bit confusing, as we discussed what models were and did a few examples, but we didn't really talk about their importance. ","Creating models was definitely confusing and could use more explanations in the future. I felt like I need additional guidance finding the best approach when trying to create a model and how to improve models to make it the best possible.
The thing that was confusing today was trying to figure out a mathematical model that fit the slope change of the reservoir. It was confusing because it is difficult to picture a function that would map all of this information.
I would've appreciated if we went over the laminar approach in more depth. It was unclear what our excel file should look like.
I was a little confused on when Assignment 10 is due because on Brightspace it says it's due before class 5A. However, the date shows September 25th, which is the date for class 5B.
What was confusing was when we went into our breakout rooms the first time. My group was confused on how to calculate Ph and what the other variables meant in the power formula."
" I am confused about the r value and the r^2 value. I watched the modules and after class I am still confused. What does r represent? How do you find it? 
 What we were supposed to do in the first time slot was confusing because we didn't know if there was more for us to do because we had so much time. 
 The linear regression slides were very confusing to me however after doing the excel activity it is straightforward and i understand the concepts taught 
 I did not understand exactly what concepts the second quiz would cover. 
 I felt that everything in today's class was explained in detail so I had no trouble ","Simple linear regression needed more details, especially as it relates to what the r squared value does.
Assignment 11 needed more explanation. Specifically, I struggled with the wording of particular questions. If the problems were more descriptive I would have understood the questions much easier.
Proper was to calculate the surface area to find volume
We could have gone over the laminar approach more because the regression line information seemed pretty easy to understand based on the module videos.
What will be covered in Exam 1"
" I thought the laminar approach to modeling was interesting as I had never heard of it before and it made a lot of sense to me. 
 The in-class activity was really important I thought because it was a good “stepping stone” into project 2 and assignment a10. 
 I found it very interesting that you are able to find an equation for perimeter that applies for both shapes without having to adjust for each. 
 Once I can fully understand the concept of outlet models I will find it more interesting 
 I enjoyed working with my team in studio time today to work on assignment 10. ","The thing I found most important in today's class is that the mathematical model doesn't have to be specific to one answer and is based on the preference of the person making it. However, such preferences can alter the accuracy of the calculations made based on the model.
I found the part where we were applying the power equation and information to the Taum Sauk project with our group interesting
The group time was plenty of time for my group to be efficient and work on assignment 10
I thought the laminar approach to modeling was interesting as I had never heard of it before and it made a lot of sense to me.
I really like this project, i find the concept of us working on a real world problem excites me because it helps give incite into what our future is going to look like"
" How probability and z score are related. Also, can we please go over some examples of how to fill in missing data. My team is struggling on question one on assignment 8. Could we go over some examples of how to fill in missing data? 
 I feel A08 needed more explanation. When we talk in class about assigments ensemble we do that superficially but when we need to work on them on out own or with our team I start to feel a little bit lost. 
 Discussing the calculus formula for finding the area was a bit confusing. I would've liked a bit more information about it, and how it works. 
 What we were supposed to be doing in the first breakout room was confusing because we were just sitting around for most of it and we didn't know what to do. 
 I think I need more practice with the concepts of probability and standard distribution of data. ","I have already done a good amount of assignment A08 and it's a bit confusing about what is my x, mean, and standard deviations have to use
 Something I found unclear about today's lecture was how the z number was used in the calculus equation for area under the curve.
I found some of the instructions for the histogram rule of thumb confusing
Discussing the calculus formula for finding the area was a bit confusing.
I didn't find anything too particularly confusing, however, during the skittles assignment my group struggled to understand what the objective was, so I had to explain it myself for a while"
" What I found interesting was how vast of a source of data we will be working with for the bike share project 
 Working on the Problem Statement for the project with other people. 
 I found writing the problem statement to be most interesting. 
 Learning to use basic functions in Excel was interesting, but I was confused if there was a certain approach we were supposed to take. 
 How to use Excel. ","I like to use excel and interpreting data is always fun. You can find some really odd relationships that might be unintuitive but add a lot of insight to the problem.
I found discussing the data and the problem statement with my group to be the most interesting. It was interesting to hear my group discuss the data and what they found there.
CoGo's data was very interesting. Seeing all the ID necessary to track all the bikes and locations as well as time stamps was interesting.
Working on the Problem Statement for the project with other people.
What I found interesting was how vast of a source of data we will be working with for the bike share project"
" I didn't really understand which sources were acceptable for this class. I know which sources are more reliable than others, but not which degree of reliability is acceptable for class assignments. 
 Everything explained was clear. 
 I was confused because on A10 we have to split up the work but you can't do parts 5-7 until 4 is done. 
 Everything was clear over the material that was discussed in class 
 i was having wifi problems at the beginning of the class so the discussion at the beginning was confusing. ","Something that needed more detail in today's class is the specific parts of the assignment (A10).
What was a bit confusing was the source searching part of class. 
It would be helpful to have more details about the Sauk project and what we need to do for each milestone.
Explanation for what the client memo was outlining
I think that the documents for homework are some times confusing because the instructions are not the clearest"
" Groups 
 I found it interesting to finally meet the members of my group. 
 I really enjoyed discussing the project with my team and I'm excited to work with them soon.  
 Meeting with our new breakout groups who we will he meeting with the rest of the semester 
 It was good that the importance of diversity and acceptance was stressed in this class. ","The most interesting part of class for me was getting to meet my teammates. It was interesting to get to know everyone and figure out what everyone is planning to do.
the different situations in which mean, median, and mode were applied as the average.
Learning how to apply various filters and manipulate pivot tables was very informative and will probably be useful in completing the Bikeshare assignment.
I found it interesting how to find outliers in the data.
I enjoyed the teamwork aspect of class today, as well as the problem analysis with the soap dispenser. Talking about why something works poorly, how to improve it, and how that applies to the engineering thought process are fun for me."
" The brightspace said to do sections 1,2,3,4 but another page said only needfinding and problem scoping 
 We were confused about finding certain documents for the assignments but we eventually found them. 
 I was confused on where to find the documents for this assignment 
 One thing that was confusing about today's class was do you account for criteria that isn't stated by the client in the problem statement or just in the table for criteria and constraints? 
 nothing ","I found the difference between problem scoping and what we have been doing in each of the previous assignments confusing because the difference isn't really clear to me. As I read deeper into the assignment I hope this will be cleared up.
Something confusing was the the specific sections due in assignment A16, because the work given in the assignment is far too much to be due in one day. 
 Something that could have used more details in today's class was how to study for the in class quiz. I know we can go over past assignments and modules, but I think making a review guide with questions that are set up similarly to how they are going to be presented to us during the in class quiz would be extremely beneficial. 
 One thing that was confusing about today's class was do you account for criteria that isn't stated by the client in the problem statement or just in the table for criteria and constraints?
 I would've appreciated more time spent on how we are expected to empathize with different users. For online students like me it is unclear how we are expected to empathize with many different users when we aren't on campus and also when we don't know a large amount of people who live on or around campus."
" What I found interesting about today's class was how easy probability can be calculated when looking at a normal histogram. 
 Going over the due dates for the upcoming assignments 
 Learning about z scores and how mean and standard deviation relate 
 The different data that we were using to do the skittles project 
 I really like the Skittles assignment. ","Learning how to use the z score and putting it in practice 
 It was interesting how we can use the bell curve graphs to talk about probability. 
I found the skittles to be a fun and interesting example of how to use our skills to actually do something.
 It was interesting to learn more about histograms and how they can be used
 I enjoyed working with my group to complete the assignments because we got to work together and finish the work as a group"
" A few answers to questions, particularly about discrete vs continuous and numerical vs categorical data types, were difficult to understand. It wouldv'e been nice to hear another perspective or source about these, maybe a GTA or PT's opinion as well. 
 The different types of data keep confusing me, especially the difference between the numerical data. 
 It was a little bit confusing figuring out how to edit the overflow data. Also, this is part of the Modules not the class but I don't understand why the center of a bin is not just the middle number of that bins range (in the module 31 was not the answer for the range 30-32). 
 I feel like i have more questions regarding histograms but since I didnt have enough time to tinker with them in excel i couldnt get to ask them. Should I over prepare for classes? 
 I didn't understand how to format the histogram axis in excel. Excel automatically adjusts bin width and bin numbers ","The only part of today's class was being able to identify the type of data.
I am still a little bit unclear on how to work some of the aspects on excel including changing the axis value on a Mac.
How to know what data representation method to chose given data.
For A07, I am confused on how we customize the bin widths AND number of bins. 
I feel like the guidance on how we are supposed to complete and do assignments is minimal, and I feel like we the students don't have the ability to reach out for help from the instructor or a TA when we are in our small groups."
" The Huffman compression was a bit confusing I think more practice would be helpful 
 Lossless Compression 
 Code words vs code blocks which each does and what they actually are 
 what is the difference between variable code block and variable code word encoding? 
 I'm still confused on runtimes for different data structures, particularly of bit comparisons vs key comparisons ","The Huffman compression was a bit confusing I think more practice would be helpful
I'm still confused on runtimes for different data structures, particularly of bit comparisons vs key comparisons
Code words vs code blocks which each does and what they actually are
How you calculated the numbers related to the links on the forest. Like why links are either a 0 or a 1
Lossless Compression"
"
 Calculating bits of compressed vs non compressed 
 huffman tree 
 Adaptive Huffman Compression 
 Encoding the Huffman trie a bit string ","diff between node and nodelets
Encoding the Huffman trie a bit string
Run time of Huffman tree
Adaptive Huffman Compression
Calculating bits of compressed vs non compressed"
" Deep copy vs shallow copy was confusing in the BinaryNode 
 BinaryTree implementation was a little confusing in how it used BinaryNode objects to execute all its functions 
 Right tree, left tree, A B C variables 
 Nothing 
 tree diagram ","Deep copy vs shallow copy was confusing in the BinaryNode class.
I was not following the last example, what function was that depiction for?
BinaryTree implementation was a little confusing in how it used BinaryNode objects to execute all its functions
will we ever encounter complete and incomplete binary treees in actual programs and when?
The code for the different traversal methods"
" The special cases of the Binary tree class were confusing. 
 I didn't understand the difference between using null or .clear() to make trees inaccessible to users 
 buildingBinaryTree() function workflow and structure 
 I missed the case for if this == a subtree 
","Some of the tree traversal are still confusing
The special cases of the Binary tree class were confusing.
I didn't understand the difference between using null or .clear() to make trees inaccessible to users
How to label and binary search tree. And the build tree method in the binary tree code
buildingBinaryTree() function workflow and structure"
" How you label a binary search tree, it just confused me a bit 
 Binary Search Trees and the special cases for creating BinaryTrees 
 inorder 
 Binary search trees 
 Filling the Binary Search Tree example ","The in order values of binary trees were interesting.
I liked that traversals now make a lot more sense in the context of binary search trees!
The different types of traversal
Binary Search Trees and the special cases for creating BinaryTrees
Filling the Binary Search Tree example"
" Rotations for Red black tree 
 The different operations for BST. Like the color flip and the two rotations 
 Definitely Red-Black tree rotation was confusing. Do not fully understand how these rotations happening and how to understand which one is left and which one is right. 

 roatateLeft() and rotateRight() ","Red Black BST rotateLeft and rotate Right
Correcting violations in Red-Black BSTs and the order in which we do them
How does the range query operation of red-black BSTs work?
The different operations for BST. Like the color flip and the two rotations
Definitely Red-Black tree rotation was confusing. Do not fully understand how these rotations happening and how to understand which one is left and which one is right."
" nothing in particular 
 Three Sum example was very confusing, so it would be nice to go over it again. Also just more practice problems with determining the runtime of functions. And lastly just reiterating the formal definitions of the Big O family  
 ThreeSums example was kind of hard to follow.  
 I was a bit confused about determining the frequency of the inner loops in the ThreeSum method 
 Formal definitions ","Three Sum example was very confusing, so it would be nice to go over it again. Also just more practice problems with determining the runtime of functions. And lastly just reiterating the formal definitions of the Big O family
The triple loops example and finding the runtime I got really lost in how we determine how to segment the loops into pieces and also how to calculate each individual output. Also why O(n) is the same as O(n+1) ie why the +1 is dropped from the calculation.
I found it hard to follow some of the math done to analyze code examples, as well as towards the beginning with the formal definitions of the big o family.
More practice with determining run-times would be useful as well as more practice with the Big-O family functions
Mathematically modeling runtime was somewhat confusing as was determining the cost of executing each statement."
" I found it interesting learning how to calculate Co2 emissions 
 The thing that was most interesting was the data that was used on the quiz. I liked how it was real world data relating to the crop yields of three countries. This is something that engineers would likely do in the real world, so I like seeing that kind of application in class. 
 Continuing research on assignment five and taking the first in class quiz 
 Usage of which units in technical brief. 
","Usage of which units in technical brief.
The quiz problems were somewhat interesting to work on, especially the part about comparing sets of data with each other.
I enjoyed working on project 5 with my group
The thing that was most interesting was the data that was used on the quiz. I liked how it was real world data relating to the crop yields of three countries. This is something that engineers would likely do in the real world, so I like seeing that kind of application in class.
Continuing research on assignment five and taking the first in class quiz"
