generation,oracle
" I found the brainstorming process very fun and challenging. 
 nothing 
 Finding pros and cons is interesting because each product or service you can think of always has a way to do it better 
 I found it interesting how we went thought assignment 17 before we left class. 
 learning about the specific types of design prototyping strategies ","It was interesting to me how we listed out all these different prosandcons for each solution to figure out what would work best for us! 
learning about the specific types of design prototyping strategies 
I found it interesting how we went thought assignment 17 before we left class.
I liked working on the project with my group, i liked brainstorming ideas for examples in nature
The most interesting part today was looking into different biomimicry strategies we can use to solve the mobility issue"
" I found the modeling aspect of the new assignment interesting. I'm excited to learn more about that and figure the project out. 
 I think learning about the reservoir, and doing some research on the history of the resource and about hydropower generators.  I think the introduction of a new project was very infesting. I also found the intro into how to cite and reference your sources to be very informative. 
 Working on real projects that are also interesting 
 I liked how we had group discussions I also liked how we got ahead on an assignment due next week and that we were given more time to work on projects so that we aren't cramming many at once. 
 I've never had to use APA before this class, so that will be interesting ","I thought learning about the hydroelectric power was interesting
 Seeing the mechanics of how reservoirs work 
Also, I feel like the time spent in breakout rooms during this lecture was much better than previous calls.
I found the introduction of our next project very interesting today
I also found the intro into how to cite and reference your sources to be very informative."
" The in class activity was an interesting way to practice unit conversions 
 What I found most interesting about today's class was how engineers have to take into account everything that is going on into the world around them and apply that to the job they are doing. 
 I found it interesting how you can estimate your own carbon footprint. 
 Project 3 is really interesting and is reminding me how much I enjoy industrial engineering and mathematical calculations and analyses. 
 Learning the co2 emissions of our vehicles. ","I knew about calculating my own carbon footprint but it never occurred to me to calculate something like my cars carbon footprint. 
  What I found most interesting in class was the amount of everyday life that contributes to your personal carbon footprint. I took the survey from the link shown in class to determine my own. 
It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
  The discussion of design trade offs was very interesting tome.Providing examples as well as the importance of them was a topic that very much appealed to me.
I found the in class activity very interesting as well as the breakout rooms today! My team and I had a great conversation with our PT, Adam, and we also got a lot of work done for our project."
" I found it interesting to see how many different graphs would work for a set of data 
 The flow chart showing which chart to use depending on the type of data being presented. 
 I enjoyed the studio time working with my group on our assignments. We got a lot done. 
 Difference between the graphs 
 The histogram calculations were the most interesting. ","I think the review of graphs was very interesting as it helped clarify the differences between them.
Talking about how to create a histogram in excel because excel can be confusing to work with so this was really helpful.
Learning more about my breakout group
I was a little confused on assignment 7 so that was a good overview of what to do.
I enjoyed analyzing the data for the CoGo bike share users to determine periods of low usage."
" Going over the due dates for the upcoming assignments 
 Calculating z values 
 I enjoyed discussing z scores and how they can be used to calculate probability. This is a very useful and practical skill that can be applied in many ways. It is nice to have a class which goes over how to use them and apply them. 
 I really like the Skittles assignment. 
 z-scores can help to find probability of certain events. ","Learning how to use the z score and putting it in practice 
 It was interesting how we can use the bell curve graphs to talk about probability. 
I found the skittles to be a fun and interesting example of how to use our skills to actually do something.
 It was interesting to learn more about histograms and how they can be used
 I enjoyed working with my group to complete the assignments because we got to work together and finish the work as a group"
" At this point, the things I have the most issue with are basic technical things. I never did much with Excel or computers in high school, so saving and submitting is challenging occasionally. 
  There are many numbers relating to different assignments that sometimes it is hard to keep straight about which ones are due. 
 For the most part I understood a lot of the information in todays class, especially with the excel stuff. The only main confusing part was when we were discussing the different versions of average, but I was able to figure out why some of my answers in the poll were wrong during our class discussion. Also for the in person assignment I was confused as to what data we were using for the birthyear outlier activity, but my team helped me figure that out too. Other than that everything else went pretty well. I am excited to learn more during the next class. 
 What exactly the perimeters are for in class assignments 
 I didn't understand what people were saying about the tech brief assignment. I saw someone in the chat saying the due date was pushed back, however, I didnt receive any announcement of that. ","I think where to find our assignments, when they are due, what we have to do when is confusing.
The in-class activity was slightly confusing as to what the instructions were and what was wanted in the assignment.
The thing that I struggled with the most was just navigating Excel. I don't have a whole lot of experience with it, so it is going to take some practice to get the hang of it.
I thought some of the break rooms were a bit short especially the one where we first got assigned to our teams and had the excel project to work on. Everything else moved nicely
I was confused on how to make a pivot table and then convert it into a graph."
" The in class activity was an interesting way to practice unit conversions 
 What I found most interesting about today's class was how engineers have to take into account everything that is going on into the world around them and apply that to the job they are doing. 
 I found it interesting how you can estimate your own carbon footprint. 
 Project 3 is really interesting and is reminding me how much I enjoy industrial engineering and mathematical calculations and analyses. 
 Learning the co2 emissions of our vehicles. ","I knew about calculating my own carbon footprint but it never occurred to me to calculate something like my cars carbon footprint. 
  What I found most interesting in class was the amount of everyday life that contributes to your personal carbon footprint. I took the survey from the link shown in class to determine my own. 
It was interesting to see the different pictures of the arctic, based on the effect climate change has had over the past few decades.
  The discussion of design trade offs was very interesting tome.Providing examples as well as the importance of them was a topic that very much appealed to me.
I found the in class activity very interesting as well as the breakout rooms today! My team and I had a great conversation with our PT, Adam, and we also got a lot of work done for our project."
" The thing that was the most interesting was working with my peers to generate ideas and solutions 
 Something I found most interesting in today's class was how many clients we have available to use to do prototyping. 
 it was exciting that i can make something 
 I found the group time very helpful for assignment 18 
 Design process ","I found it interesting how effective CAD modeling can be for startingthe prototyping phase, I also found it awesome how many services Purduehas to offer to aid in the prototyping process.
The act of prototyping is interesting because we can test our ideas.
I found the wholistic approach of the design project very interesting and am very excited to move forward with it 
I loved the breakout rooms today and our team got a lot of workdone,especially narrowing down our six ideas to the top three. Also,weclarified our questions with Jeff Hall, who was extremely helpful!!Weare excited to begin the next milestone. 
The thing that was the most interesting was working with my peers to generate ideas and solutions"
" What I found most interesting about today's class was the analytical skills that are required to design your own solution to a problem. 
 The project objective is arguably better than the other class's. 
 Learning about problem scoping and the upcoming design project 
 starting our own design project 
 I found working on the in class assignment to be most interesting. ","I liked the discussion on the importance of problem scoping and the differences between novice and professional engineers. Particularly asking questions and research.
The breakout room was very fun and informative! We met Jeff Hall today, and he was extremely helpful. We love working in a team and we're excited for the upcoming project. 
What I found most interesting in today's class was how a client or end user was a stakeholder always but a stakeholder could be a client or end user, but is not necessarily always one. 
 The start of a new projects is always interesting I feel that seeing how a project could be integrated so close to me is one of the most exciting things about being an engineer 
What I found most interesting about today's class was the analytical skills that are required to design your own solution to aproblem."
" I found it interesting to see how many different graphs would work for a set of data 
 The flow chart showing which chart to use depending on the type of data being presented. 
 I enjoyed the studio time working with my group on our assignments. We got a lot done. 
 Difference between the graphs 
 The histogram calculations were the most interesting. ","I think the review of graphs was very interesting as it helped clarify the differences between them.
Talking about how to create a histogram in excel because excel can be confusing to work with so this was really helpful.
Learning more about my breakout group
I was a little confused on assignment 7 so that was a good overview of what to do.
I enjoyed analyzing the data for the CoGo bike share users to determine periods of low usage."
" Compression vs. Expanding 
 Graphs 
 Entropy 
 lzw 
","LZW
Entropy
Graphs
Compression vs. Expanding
Representing graphs as a matrix!"
" Encoding a file using Huffman compression 
 DLB 
 Huffman example 
 binary i/o 
 compress ","How Huffman Compression generates prefix free code words
DLB
binary i/o
How compression can be very helpful in the real world
Huffman compression and pre-order traversal"
" tree terminology  
 Traversal  
 trees 
 The binary trees seemed pretty neat 
 Trees' overview and ways to go over them  ","Binary tree terminology. child, node, full, complete
The in order and pre order traversal was interesting.
Recursion is difficult but the distinction between tail recursive and non tail recursive functions was interesting to think about!
Seeing the types of traversals as diagrams, and then as a block of code was really cool and helpful
The different ways you can traverse a binary trees"
" Removing nodes from a BST 
 N/a 
 The in order review of the binary tree 
 binary search tree remove add 
 Filling in the Binary Search Tree ","The in order review of the binary tree
Filling in the Binary Search Tree
finding the largest left item or smallest right item and using it to replace the node after ndoe deletion
binary search tree remove add
Tree traversals seem neat"
" The mathematical definitions of the Big-O Big-Theta and Big-Omega functions was really cool. 
 Difference between Big O and tilda 
 I thought it was interesting to go through the code examples and figure out how to analyze the runtime. 
 Determining the runtime of a function 
 runtime analysis and calculation ","The runtime analysis equation and being able to actually see some of the math behind it
The thing that I found most interesting was breaking apart the various loops and analyzing each component of it to calculate the overall runtime.
I really found the analysis examples we went through to be interesting. I have learned about it much before, but your examples were super effective!
The mathematical definitions of the Big-O Big-Theta and Big-Omega functions was really cool.
I thought it was interesting to go through the code examples and figure out how to analyze the runtime."
" What I found most interesting was that we were calculating payback times and capital investment. I liked this because even though this is an engineering class, it is good to broaden my horizons and experiences problems that other types of people might encounter in their lives. In this case, we experienced a good taste of the world of business. 

 I thought that meeting my new team was really interesting. 
 I liked doing the calculations and the kahoot 
 Finding out my teams and playing Kahoot with them ","I really like excel and the teaming process. I really like my team
The most interesting part of class was getting to meet my team and develop a plan to work on future assignments. It was fun to finally have a group that i can work together with.
I liked doing the calculations and the kahoot
I found the payback equation to be quite interesting, since we are combining a bit of both engineering and economics together.
I liked the kahoot, it helped do team building. I liked learning that equation about payback and using excel to do different things with that equation. Also applying the equation to something realistic was cool"
" Specific pets of assignment to go into more detail 
 Nothing - the quiz was easy! 
 Estimated time on each quiz question. 

 The part about the monthly solar electricity production for assignment #5 was confusing at first, but one of the teaching assistants helped clarify the problem for me. ","Estimated time on each quiz question.
Specific pets of assignment to go into more detail
Specific pets of assignment to go into more detail
I felt like the quiz was a lot for a hour because you had to rush though some parts of the assignment.
I was slightly confused about how to find the carbon emission data reliably."
" I liked the work time that was provided for our project 
 Previous design projects 
 Final design project 
 The extra credit opportunities that are available this semester. 
 I found the class improvement extra credit activity interesting ","I liked the work time that was provided for our project
I found the class improvement extra credit activity interesting
looking at the different types of inputs and outputs for the arduninos. I did not know they could measure moisture and other things like that
I was interested by learning more about idea generation.
The extra credit opportunities that are available this semester."
" Initially learning the payback formula could have been better with a couple more examples. 
 Some of the excel work was mildly confusing but after some things were clarified it became easy. 
 Everything made sense today in class. 
 The unit conversions were a bit confusing to keep track of. 
 The class slides were not posted on Brightspace so it was sometimes difficult to follow along. ","The intended structure of team meetings could have been a welcome addition.
Some of the information regarding economics was confusing. There was a lot of formulas, numbers, equations and other things mentioned in a very short time period.
At first, the in class excel activity was somewhat confusing, but as I thought more about the problem, I was able to figure it out.
The class slides were not posted on Brightspace so it was sometimes difficult to follow along.
One thing that was confusing in class today was that I had a hard time calculating certain values on the in-class excel spreadsheet. This was especially the case for the 3-month payback period section. However, once the profesor went over the answers I was able to understand the content better. I tend to have a hard time doing the problems by myself, but once the professor goes over them I have a better understanding of the material."
" The people who are classified as stakeholders could be clarified a bit more. 
 I think that the part that was most confusing today was what we were supposed to do for the in class assignment in class 2b 
 Nothing, everything was informative and answered my questions. 
 I don't think any of today's material was necessarily confusing. I believe I was able to understand the content in today's class well enough. 
 I was confused about the source requirements for the problem statement ","In the 2B in class activity, it was a little confusing to describe the criteria and the constraints. This is because I had a hard time figuring out what the difference between these two things is, but I believe that I understand it now. It was also difficult that they are not completely set in stone yet, but I think it will be easier when we have more information next week.
I was confused about the source requirements for the problem statement
The exact purpose and requirements of the ICA felt a little unclear.
I am still slightly confused on the difference between constraints and criteria, I would like to go deeper into this area.
The people who are classified as stakeholders could be clarified a bit more."
" I found the equation created was interesting in how it related V0, Vmax, and Km 
 I thought it was interesting how we need to devise multiple ways to solve the problem before we can actually start the coding process.  
 The free ability to do what we as a team feel needed to be done was really nice. I enjoyed it quite a bit. 
 I like graphing on matlab 
 How the noise in our original data effects our variables of analysis  ","I found it interesting that we treat the noisy graph and the smooth graphs differently
I really enjoyed working with my team on milestone 1. I enjoyed being able to actually start evaluating formulas for our project
I thought it was very interesting how there are so many different approaches someone can take to get to the correct solution for any of the parameters we must find.
It was very interesting to make evidence based decisions. It was challenging to select certain methods, but I felt it was fun!
I found the equation created was interesting in how it related V0, Vmax, and Km"
"
 Details about concept quiz three 
 I thought m3 layout was a little confusing but I got the hang of it as class went on 
 Which SSE value we had to calculate for which part of the milestone for the project  
 I found the instructions for milestone 3 a little confusing. ","The coding part of the project was a little difficult/confusing. We asked a TA for help and we were able to figure it out.
Something that was confusing were the directions of M3. I think the professor sped through the instructions. If more detail what the assignment is, would be very helpful.
Details about concept quiz three
would have loved more clarification regarding altering the M2 algorithm to not include duplicate data for m3
What was confusing was why we are being given a whole new data set because it seems like everything we did in M2 was kinda pointless"
" Class was pretty straight forward  

 Needed details on if graphs were needed for M4 
 We were a little confused on how to improve our algorithms for M4, compared to what we had for M3, because every time we tried to improve one aspect, the other numbers would become less accurate. 
 I was confused today about the extra credit opportunity that was brought up at the end of class, and what the requirements to take it were. I was confused if we had to do all of the post lecture surveys in order to do this one. ","What was expected for the header of the resume was a little unclear. The video did not go into as much detail as I would have liked, but for the most part, the resume insert felt a little out of place.
Details on the technical brief for M4
M4 reflections
I was confused today about the extra credit opportunity that was brought up at the end of class, and what the requirements to take it were. I was confused if we had to do all of the post lecture surveys in order to do this one.
We were a little confused on how to improve our algorithms for M4, compared to what we had for M3, because every time we tried to improve one aspect, the other numbers would become less accurate."
"
 it was interesting that this was our last class and that the semester is basically over 
 The in class activity was actually really interesting and I thought I learned a lot about resume building. 
 The fact that we get the entire of next week off is something I found most interesting In today's class  
 Modifying our algorithm  ","I found it interesting how for M4 we were to fill out a resume and write a technical brief. It makes sense though as we were compiling data for our client thoguh
Studio time to work with group
How similar our M3 and M4 Algorithms were
I found interesting that we need to submit another CATME because we recently filled one out and we get to do that again.
it was interesting that this was our last class and that the semester is basically over"
" It was good to know what the material / questions may be like for Concept Quiz #1 
 In class activity 
 I thought the function command was really useful 
 ICA 
 For loops ","In class activity
It was interesting to learn about user defined functions
I found learning about the practice questions very interesting. Im very happy that it exists
It was good to know what the material / questions may be like for Concept Quiz #1
UDF in MATLAB"
" Assignment 5 
 Concatenation was covered in the videos, but I could have used a quick review as it is a new way of manipulation of matrix for me. 
 Understanding how to use script 
 Nothing. Very detailed and helpful instructions 
 Everything was explained thoroughly. ","Array indexing
Functions
Concatenation was covered in the videos, but I could have used a quick review as it is a new way of manipulation of matrix for me.
Assignment 5
I was confused about the difference between writing things in the script and writing things in the command section"
" I was confused about while loop because my program was not running properly 

 Nothing was confusing. 
 while loops and how to use x(k) and k(x) fucntions 
 i am still a bit confused on the indexing with for loops in matlab ","A better overview of the upcoming assignments (through A10)
Maybe some extra review about the upcoming test would be nice and helpful. Everything else was clear and understandable
Is the Concept quiz one large question or multiple smaller questions?
i am still a bit confused on the indexing with for loops in matlab
The way that while and for loops are calculated"
" I enjoyed talking to my teammates and getting started on planning team work times etc 
 Teaming 
 MATLAB was really interesting because it can very useful for other classes 
 I liked meeting my teammates! 
 new team ","I liked meeting my teammates!
I like of statements and logical reasoning
Finally using selection structures to solve problems
MATLAB was really interesting because it can very useful for other classes
I found the matlab code when where we calculated the metal phase was interesting use of elseif."
" I was confused on problem 2 for A06. I am not sure how to see which values in a matrix are greater than a certain number. 
 Matlab logic 
 how to distinguish between the different figures in matlab and putting clc, clear, and clf in the code 
 Plotting 
 Subplots ","How to format some of the graphing stuff could have used more detailed information, as the homework was a long video and how all of that information will be used by this class might have been helpful.
how to use readmatrix to truncate data. array indexing does not work
The only thing that was confusing was the use of the readmatrix command in the first question of our class activity.
I was confused on problem 2 for A06. I am not sure how to see which values in a matrix are greater than a certain number.
the syntax of plotting is still a little confusing. I am confused with the A06 instructions"
" Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting 
 the test results! omg!  
 Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.  
 I like the idea of induction over strings. 
 Learning how changing the base cases between full and extended binary trees produces largely different results ","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
" Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting 
 the test results! omg!  
 Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.  
 I like the idea of induction over strings. 
 Learning how changing the base cases between full and extended binary trees produces largely different results ","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
" Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting 
 the test results! omg!  
 Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.  
 I like the idea of induction over strings. 
 Learning how changing the base cases between full and extended binary trees produces largely different results ","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
" Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting 
 the test results! omg!  
 Like last class, I still think recursion is something that I can grasp due to me being familiar with it already in a sense.  
 I like the idea of induction over strings. 
 Learning how changing the base cases between full and extended binary trees produces largely different results ","the test results! omg!
Learning how changing the base cases between full and extended binary trees produces largely different results
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting
I like the idea of induction over strings.
Recursion is interesting especially with the example about length of swapping characters. The logic in such an easy process for us to compute is interesting"
" I was a little confused at the structural induction proof we did for trees 

 I think that structural induction with the different trees is still a bit confusing to me and I haven't fully gotten it yet. 
 The proofs involving binary trees and height using induction were confusing for me having a hard time grasping the overall concept  
 None ","The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought.
I still don't understand the process of structural induction. the induction step is more difficult which I struggle with
The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought.
Height of a tree
The inductive step in the structural induction proof where a binary search tree at involves at most h(T) + 1 comparison operators was slightly hard to grasp, even after much thought."
" Seeing how easy it was to do string permutations when the characters repeat(e.g. RADAR is 5!/2!2!) was interesting to me. 
 Repetition is really interesting to have to accommodate for 
 Being able to ask stupid questions 
 I thought that the different ways to solve the different combinations and permutations with formulas was interesting. 
","I thought that the different ways to solve the different combinations and permutations with formulas was interesting.
i thought the end of class when we looked at examples of cases with indistinguishable and distinguishable objects and boxes and their differences was interesting
Getting a more intuitive understanding of how to approach certain problems like the dividers of boxes instead of the boxes
I found the closed form formulas for the first two classes of problems to be very interesting how a complex problem can be summed up using a simple closed form summation
I found the closed form formulas for the first two classes of problems to be very interesting how a complex problem can be summed up using a simple closed form summation"
" The concept of using multiple base cases to make the inductive steps easier 
 Honestly, strong induction does seem very interesting as a means of proving things, but it is hard to understand at least for me.  
 I think strong induction is very interesting since its like a modified mathematical induction, donuts quite easy to understand since we already know the structure of what to do 

 Strong induction was most interesting ","I thought the most interesting thing was the problem that showed that 12+ cents of postage could be paid using 4 cent and 5 cent stamps. It really made me understand how strong induction is different from mathematical induction.
I now think that regular induction is pretty easy to grasp. I have gotten fairly good at most of them.
The concept of using multiple base cases to make the inductive steps easier
I thought the most interesting thing was the problem that showed that 12+ cents of postage could be paid using 4 cent and 5 cent stamps. It really made me understand how strong induction is different from mathematical induction.
I think strong induction is very interesting since its like a modified mathematical induction, donuts quite easy to understand since we already know the structure of what to do"
" Seeing the graphs before you started explaining the concept of variance enhanced my appreciation for the purpose of variance. 
 Learning how Bayes' Theorem can be used in real life applications given statistics, especially the spam example was interesting 

 I found the applications incredibly interesting, especially about the spam filters 
 I thought that the applications of the bayes' theorem with spam values and vaccines was really cool. ","Seeing the graphs before you started explaining the concept of variance enhanced my appreciation for the purpose of variance.
Bernoulli's now is interesting since its so simple. Also for evaluating spam, I thought the formula was interesting and wondered how complex the formula can get for more advanced levels of spam filtering
Learning how Bayes' Theorem can be used in real life applications given statistics, especially the spam example was interesting
Seeing the graphs before you started explaining the concept of variance enhanced my appreciation for the purpose of variance.
I thought that the applications of the bayes' theorem with spam values and vaccines was really cool."
" While it was confusing, it genuinely was interesting to see how different proofs can be used 
 Proofs have no single strategy for solving them and even the best mathematicians get stuck sometimes. 
 How the process of proving something in mathematics is like examples of how to do something  
 I thought that everything was really cool and unique, but the best was seeing that if you're able to, you can prove by just doing some simple arithmetic if it is just asking for one case. 
 Seeing the intricate errors that may occur with proof by cases is fascinating to me. ","Seeing the intricate errors that may occur with proof by cases is fascinating to me.
Sets are interesting
Proofs have no single strategy for solving them and even the best mathematicians get stuck sometimes.
I thought that everything was really cool and unique, but the best was seeing that if you're able to, you can prove by just doing some simple arithmetic if it is just asking for one case.
While it was confusing, it genuinely was interesting to see how different proofs can be used"
