generation,oracle
" I like this project more than the other two because it combines analysis of data and formulas with actual engineering problem solving in a very practical stance with regards to today's changing economy. 
 It was interesting looking at the conversion website, this project seems interesting, and it was nice getting a headstart in the breakout rooms. 
 working with my group 
 i found the discussion of different ways to produce electricity most interesting 
 I think the historical facts brought were interesting, and the conclusion taken based on the graph ( on the consumption of non-renewable source) . ","The different forms of energy and how they are generated was really interesting and hopefully we go more in depth with this topic.
 I was interested at starting a new project that has real world applications!
I like how we spend almost an hour working with our groups on the the next assignment.
I found the structure of solar cells to be the most interesting thing. The internal design is complex and the materials used and their purposeare very intriguing.
 I liked that we got so much time to work on A13, when we get time to work on assignments it minimizes the amount of meetings we need tosetup outside of class time."
" The most interesting thing I found was the logistics of the class and how we are supposed to complete projects 
 I found the class to be interesting and interactive. I enjoyed meeting fellow students as this helped me to feel more comfortable and overall welcome in the class. 
 I enjoyed the breakout sessions. They really allowed me to talk more in-depth with specific people, rather than just watching the instructor. It made the whole experience a lot more initiating and interactive. 
 I thought that the layout of the course was interesting and the activity of drawing our view of an engineer was very interesting. The layout is 4 main projects and I thought that it was cool to be in that format rather than many smaller projects. The drawing was interesting because it made you look to the future. 
 I liked how we went over what the course would look like and who we could contact for help. ","I loved the breakout rooms and the chance to meet new people.
The people that I met seemed very kind and made me feel more comfortable in the class.
The activity where we drew the future engineer I found it cool how everyone had different opinions and views. 
I found it interesting that we have several different types of advisors with different skills sets and experience to assist us in the course. Other courses usually have only one TA but it nice to have several people to ask for help
 I found the projects and specifically the design project most interesting in class."
" I found the modeling aspect of the new assignment interesting. I'm excited to learn more about that and figure the project out. 
 The reservoir 
 I thought the way that HEP works was very interesting 
 I liked how we had group discussions I also liked how we got ahead on an assignment due next week and that we were given more time to work on projects so that we aren't cramming many at once. 
 A10 about the Taum Sauk Reservoir seems like it will be more intense than the Bike Share assignments. I believe that as a group, we will improve on the new set of assignments ","I thought learning about the hydroelectric power was interesting
 Seeing the mechanics of how reservoirs work 
 I found the introduction of our next project very interesting today. Also, I feel like the time spent in breakout rooms during this lecture was much better than previous calls.
I found the introduction of our next project very interesting today
I also found the intro into how to cite and reference your sources to be very informative."
" I found the carbon footprint information confusing because I was not sure how to take the environmental data from A13 and reflect a carbon footprint. 
 The only thing I was confused about was why density was included in the in class activity. 
 I didn't find much to be confusing, it was mainly an explanation of trade offs and climate change, along with work time. 
 I did not think anything was too confusing, but one thing that was difficult to understand was the criteria vs constraints 
 There wasn't really anything in today's lecture that I found to be confusing or unclear. Everything stated was easily understood and tied in directly to being an engineer and our current project. Explanation of environmental impacts and the inclusion of what is the priority of being an engineer helped emphasize the point that we need to always be thinking of how our developments effect others in society. ","The carbon emissions calculation was a little confusing because I didn't understand where the numbers were coming from at first. The example after the in class activity cleared things up.
I was confused about the in class activity at first but when I discussed it with my group we figured it out. 
There wasn't much confusing work to do the only thing I can think of to be confusing was why we were giving the density of gasoline in our in class activity.
More details about how to calculate the 3 year payback period
I found the portion of the lecture on assumptions to be a little confusing, as it isn't made too clear the difference between anassumption and data that just isn't reliable."
" I think we should have spent more time on how to create a functional decomposition chart 
 Nothing was confusing in today's class. Everything made sense that he was talking about in terms of idea generation and what was expected for the project. 
 What parts of the technical brief that our group specifically needed to complete by next friday. 
 We went over each type of physical idea that could be made like bio mimicry. The concepts were a little confusing. 
 It was a very good class pretty productive got a lot of stuff done. ","I thought that the emphasis on biomimicry was interesting, but I did not understand how it can be applied to our project. We are dealing with roads and traffic, so there is little I can see that the natural world can offer.
Something confusing in today's class was the instructions for the newA17 assignment, because we were unsure of what to work on. 
 I think we should have spent more time on how to create a functional decomposition chart
More information about the brainstorming process would be helpful to aid our team
 Figuring out which parts of the overarching design project are due when was disorienting as it was not ever explained and only obscurely mentioned once on Brightspace."
" What I found most interesting about today's class was the analytical skills that are required to design your own solution to a problem. 
 The project objective is arguably better than the other class's. 
 starting our own design project 
 I did not realize that we had been slowly incorporating different aspects of design into our assignments 
 Before today's class I was really confused on who a stakeholder was. Today's class really clarified that for me. It was interesting to have it clarified bc I'd been confused on it for so long. ","I liked the discussion on the importance of problem scoping and the differences between novice and professional engineers. Particularly asking questions and research.
The breakout room was very fun and informative! We met Jeff Hall today, and he was extremely helpful. We love working in a team and we're excited for the upcoming project. 
What I found most interesting in today's class was how a client or end user was a stakeholder always but a stakeholder could be a client or end user, but is not necessarily always one. 
 The start of a new projects is always interesting I feel that seeing how a project could be integrated so close to me is one of the most exciting things about being an engineer 
What I found most interesting about today's class was the analytical skills that are required to design your own solution to aproblem."
" Talking about the different materials we can use to make prototypes. I thought it was interesting that we can use anything from something as simple as cardboard and duct tape to CAD. I also liked Jeff's costume. 
 I found the brainstorming aspect of the class the most interesting because my team was flowing and the ideas were getting somewhere. The talk about prototyping was interesting and got me excited to work on the assignment. 
 Something interesting was learning about prototypes and how to make them, including the 3D printing lab that Purdue has. 
 The discussion about next steps and designing prototypes 
 I found learning about CAD softwares and 3D printing at Purdue most interesting. ","I found it interesting how effective CAD modeling can be for startingthe prototyping phase, I also found it awesome how many services Purduehas to offer to aid in the prototyping process.
The act of prototyping is interesting because we can test our ideas.
I found the wholistic approach of the design project very interesting and am very excited to move forward with it 
I loved the breakout rooms today and our team got a lot of workdone,especially narrowing down our six ideas to the top three. Also,weclarified our questions with Jeff Hall, who was extremely helpful!!Weare excited to begin the next milestone. 
The thing that was the most interesting was working with my peers to generate ideas and solutions"
" I think that the example for pros and cons could have been better. I don't drink coffee, so I didn't really have much perspective for the problem. 
 Nothing was super confusing. At first I was worried because A17 is a lot, but once it was clarified that we didn't need to do all of them it made a bit more sense. 
 I thought the biomimicry idea generation was difficult to apply in our assignment. 
 I was confused as to how to use/create the chart under functional decomposition but my team helped me out. 
 I didn't think anything was confusing for today's class. I thought it all made sense and was very clear. One thing that I think could significantly improve our class is making the class slides available in Brightspace once the class begins. This would be very helpful to the teams, because often what we are working on in the assignment during team class time is related to what was in the slides and what we went over in the class. Having the slides as a reference would be extremely helpful to the teams in using their time most efficiently. ","the only thing I had a hard time with was thinking of pros and cons for the two coffee makers because I don't drink coffee.
I think the instructions on the  a17 assignement were not completely clear. I also had trouble understanding wether the costumer service introduction we had i  class needs to be included in our proyector not
More information about the iteration section would be helpful. 
I thought it was a bit confusing when we were told to discuss the pros and cons of a french press and I had no idea how a french press worked, but I did some research and was able to figure it out. it was just confusing at first. 
 I thought the biomimicry idea generation was difficult to apply in our assignment."
" A few answers to questions, particularly about discrete vs continuous and numerical vs categorical data types, were difficult to understand. It wouldv'e been nice to hear another perspective or source about these, maybe a GTA or PT's opinion as well. 
 It was a little bit confusing figuring out how to edit the overflow data. Also, this is part of the Modules not the class but I don't understand why the center of a bin is not just the middle number of that bins range (in the module 31 was not the answer for the range 30-32). 
 I didn't understand how to format the histogram axis in excel. Excel automatically adjusts bin width and bin numbers 
 The part of class that was confusing was how to find bin width. Or more of once you find it do you need to round it up or to the nearest whole number? 
 It is difficult for mac users to submit assignments and edit in excel so more information on how to do assignments would be helpful. ","The only part of today's class was being able to identify the type of data.
I am still a little bit unclear on how to work some of the aspects on excel including changing the axis value on a Mac.
How to know what data representation method to chose given data.
For A07, I am confused on how we customize the bin widths AND number of bins. 
I feel like the guidance on how we are supposed to complete and do assignments is minimal, and I feel like we the students don't have the ability to reach out for help from the instructor or a TA when we are in our small groups."
" I found the premise of analysing multiple affects of our task and then balancing those aspects to be enjoyable. 
 The different types of energy that are used. 
 All the different forms to make energy 
 Learning about the way different power is generated. Looking at the different ways and new ways 
 i found it interesting learning about the new project and working with my team members to accomplish goals for finishing the project ","Something interesting in today's class was the information regarding to different types of power generation. 
I found it really interesting that one square meter of sunlight is equivalent to approximately 5.8 gallons of gasoline!
 This new assignment is also very interesting much like the last one I really enjoy the real life applications that the projects have been giving us
One thing that was interesting about today's class was how the location of a building has such a huge impact on the payback of solar energy. 
I thought it was interesting to see all of the tools that are online to help with energy conversions. The website I found from the US Department of Energy had a lot of resources, which I found interesting."
" I enjoyed the studio time working with my group on our assignments. We got a lot done. 
 I found it interesting to see how many different graphs would work for a set of data 
 i found the histogram and the A07 interesting to figure out 
 The usefulness of histograms is great. 
 I liked that we got to work with our groups on the infividual assignments ","I think the review of graphs was very interesting as it helped clarify the differences between them.
Talking about how to create a histogram in excel because excel can be confusing to work with so this was really helpful.
Learning more about my breakout group
I was a little confused on assignment 7 so that was a good overview of what to do.
I enjoyed analyzing the data for the CoGo bike share users to determine periods of low usage."
" I liked the evaluation of pros/cons of the costumer service. I think maybe you could give us questions to think about if we need to further evaluate pros/cons for any project 
 I found the advice on how to do the activity incredibly helpful. My team was wrongly doing the activity, and without the clarification likely would have turned it in without meeting the requirements. 
 I enjoyed coming up with ideas and thought it was interesting to see how my teamates thoughts varied. 
 I enjoyed the idea of the in class activity despite the poor topic. It was good practice in determining pros and cons. 
 Going over what we should do in assignment 17 was extremely helpful to my team. We would have done the assignment incorrectly if we hadn't gone over the assignment expectations in class. ","I liked the evaluation of pros/cons of the costumer service. I think maybe you could give us questions to think about if we need to further evaluate pros/cons for any project 
I found the advice on how to do the activity incredibly helpful. My team was wrongly doing the activity, and without the clarification likely would have turned it in without meeting the requirements.
The breakout room was very help because our team was able to finalize our ideas for A17 and also get Jeff Hall's input! He was extremely helpful and now we're finished with the assignment. 
I enjoyed coming up with ideas and thought it was interesting to see how my teamates thoughts varied.
I was interested in seeing the evaluations that engineers use and how it was useful for us to make sure that the decisions made were the best one suited as the solution."
" What I found most interesting about today's class was how much processing goes into just brainstorming ideas that will then be used to create a solution. 
 I thought the beetle video was interesting because it was happening at Purdue and the way nature adapted was cool. 
 I enjoyed learning about biomimicry. 
 Nothing was that interesting in today's class. The topics discussed were neutral. 
 Even though the use of biomimicry was a little confusing, I did find how it was used in the video to be incredibly interesting! ","Something I found most interesting in today's class was the usage ofnature to create solutions to design problems. It feels like a veryunique and interesting way to approach a solution to a problem.
The prompt for the quiz was interesting.
   What I found most interesting about today's class was howmuchprocessing goes into just brainstorming ideas that will then be usedtocreate a solution. 
The breakout group time we had to work with out groups 
Using Google to find patents and how it is all public information."
" I think that the example for pros and cons could have been better. I don't drink coffee, so I didn't really have much perspective for the problem. 
 Nothing was super confusing. At first I was worried because A17 is a lot, but once it was clarified that we didn't need to do all of them it made a bit more sense. 
 I thought the biomimicry idea generation was difficult to apply in our assignment. 
 I was confused as to how to use/create the chart under functional decomposition but my team helped me out. 
 I didn't think anything was confusing for today's class. I thought it all made sense and was very clear. One thing that I think could significantly improve our class is making the class slides available in Brightspace once the class begins. This would be very helpful to the teams, because often what we are working on in the assignment during team class time is related to what was in the slides and what we went over in the class. Having the slides as a reference would be extremely helpful to the teams in using their time most efficiently. ","the only thing I had a hard time with was thinking of pros and cons for the two coffee makers because I don't drink coffee.
I think the instructions on the  a17 assignement were not completely clear. I also had trouble understanding wether the costumer service introduction we had i  class needs to be included in our proyector not
More information about the iteration section would be helpful. 
I thought it was a bit confusing when we were told to discuss the pros and cons of a french press and I had no idea how a french press worked, but I did some research and was able to figure it out. it was just confusing at first. 
 I thought the biomimicry idea generation was difficult to apply in our assignment."
" The different ways to find helpful research articles and reliable sources 
 What I found most interesting in today's class was how hydroelectric plants work, especially how they manage to store water for a later time where power is most needed. 
 I liked discussing the hydro electric power in lecture today I found it very interesting to learn about, 
 Information about how a hydroelectric dam works 
 I think it's interesting how we are going to be using mathematical and geometric models in order to get the proper data about the dam. ","I found studying the reservoir very interesting. I enjoyed reading about it and hearing some of the story behind it.
The thing that I found most interesting in today's class was just beingable to research and find out how hydropower generators work.
 all of the different resources for trustworthy information was interesting.
I'm very interested in formulating the volume calculation for the reservoir by using the Laminar Approach.
I really enjoyed the team discussion periods of the class and found the instructions very helpful."
" adjacency list and matrix 
 dFS and BFS pseudo code 

 Matrix vs list and which one was better 
 graph traversal,DFS coding, adjacent list, adjacent matrix, ","adjacency lists
dfs
Bfs
The different types of graphs, cycles, and paths
dFS and BFS pseudo code"
" Just learning more about the functionality of a binary tree  
 DFS 
 The usage of recursion in the BinaryNode class to simplify the code involved 
 Recursive implementation of BinaryNode 
 Connecting the theory to code, being able to actually see what traversal would look like in code ","It was interesting to see how we would traverse a tree using BinaryNode.
The binary tree code walkthrough
Just learning more about the functionality of a binary tree
The usage of recursion in the BinaryNode class to simplify the code involved
Connecting the theory to code, being able to actually see what traversal would look like in code"
" red black tree 
 Red Back tree 
 The red - black BSTs 
 Code Examples 
 The envelope class in the bst class ","Deleting nodes from trees was very interesting especially how we connect the other nodes together.
Removing nodes from a BST. Also removing from root.
Code Examples
Red-Black Binary Search Tree examples
The envelope class in the bst class"
" What is a strong buffer? Still also co fused about big O in backtracking 
 The two ways we use to traverse trees 
 nothing 
 traversal 
 Nothing ","The non tail recursion examples were confusing
What is a strong buffer? Still also co fused about big O in backtracking
The different ways to traverse a binary tree (particularly preorder vs inorder traversal) was the most confusing
Tail recursion and its ability to be implemented as a loop. Why are 2 recursive calls allowed in tail recursion?
The mechanics of how some of the traversals would work in code"
" Final Design Project 

 N/A 
 nothing 
 I found the presentation confusing ","Final Design Project
I found the presentation confusing
N/A
nothing"
" Nothing 
 Least square regression was confusing 

 The part about criteria vs constraints was a little confusing. 
 Nothing was confusing ","Reservoir volume
Figuring out the correct equations for volumes of irregular shapes in A09.
I had a bit of confusion about what was necessary for the ICA
The part about criteria vs constraints was a little confusing.
Least square regression was confusing"
" I enjoyed doing the thought experiments with my team 
 The Michael Jackson video 
 Laminar approach 
 That we did not have direct questions on discerning the difference between criteria and constraints on the quiz. 
","I enjoyed doing the thought experiments with my team
Laminar approach
I enjoyed beginning the end of year project with my team
I found the quiz problems to be interesting.
The different bike racks were cool and it was cool to see how they used the design process to improve their products"
"
 Using microcontrollers 
 The design project may need a bit more clarifying on the requirements. 
 The amount of possible solutions and the depth these solutions have to go into 
 Nothing ","I found the quiz moderately difficult, however after a bit of thinking I figured it out
The design project may need a bit more clarifying on the requirements.
Converting the picture of my graph on Excel to a pdf in order to submit it in the correct format on the quiz.
I was confused about a question on the quiz and when I asked about it I received different answers from different ta's.
The amount of possible solutions and the depth these solutions have to go into"
" The code that Professor Wible provided us with for to be able to tackle the problem of the three SSE values to be calculated  
 I found it interesting that we were not given any feedback for our M2 code. I thought there was definitely something we needed to fix, but the lack of feedback tells me that the code is fine. 
 Sse values made sense and comparing them 
 We got the whole period to our own to work on M3 which is super nice 
","Trying to find ways in how to improve the algorithm.
What I found interesting was that we finished M3 and we found our first 5 v0 values to be quite off while our last 5 v0 values were precisely accurate.
it was interesting when finding the percent errors
We got the whole period to our own to work on M3 which is super nice
I found the calculating v0 for a different set of data to be interesting because it shows how code can be adapted easily to fit different needs."
" i was confused when our feedback said our code should have been in bullets not paragraphs  
 I would like to know more about calculating the SSE, more specifically, what values we have to use. 

 What I found confusing today was the table 4 activity in the M3 assignment as it was not very clear in the lecture today. 
 Like the feedback part from M2 was too generic and confusing ","i was confused when our feedback said our code should have been in bullets not paragraphs
I would have loved more clarification on the concept quiz and and what content is covered
Whether or not we needed an individual assignment for the day can be rather confusing.
What I found confusing today was the table 4 activity in the M3 assignment as it was not very clear in the lecture today.
How to calculate each SSE value for the three different sections of the assignment"
" I found the use of other equations such as Lineweaver Burk for enzyme prediction that my peers used as interesting 
 Working on improving our algorithm for M3 

 Debugging code 
 I liked how our project builds on itself and that we can use our code from the last assignment and modify it to fit our needs for this one. ","I found the use of other equations such as Lineweaver Burk for enzyme prediction that my peers used as interesting
The help from the undergrad TAs about M2
I found the discussion on M3 to be interesting and I enjoyed the in-depth discussion on what we need to do moving forward.
I thought it was cool seeing the values from our algorithm compared to calculated values and seeing how close they were
I liked how our project builds on itself and that we can use our code from the last assignment and modify it to fit our needs for this one."
" Making plots using the data. 
 I liked that there was lots of studio time to work on assignments. 
 i think just being able to work in matlab knowing the outcomes will be correct (because i have been given the answers). this way for future use i can look back on what i know was correct. 
 Different ways to plot data 
 I found most interesting learning about the different ways people represent data with the subaru scenario. ","i think just being able to work in matlab knowing the outcomes will be correct (because i have been given the answers). this way for future use i can look back on what i know was correct.
Plotting data in different ways
data interpretation for the subaru problem. it was cool to figure out why the graph spiked.
The most interesting thing in class was was finally using graphs when doing A06.
I found MATLAB most interesting, because it can be very useful for other classes"
" The most interesting thing was learning about logical function with 0 and 1 
 The problems we had to solve with our neighbors! Discussing them with others was fun and led to better solutions 
 In class activity 
 I like A06 so far a lot 
 studio time ","In class activity
I liked that there was lots of studio time to work on assignments. I liked working on the order of operations.
I like A06 so far a lot
The problems we had to solve with our neighbors! Discussing them with others was fun and led to better solutions
I found MATLAB most interesting because it can be very useful in other classes."
" None 
 Strong induction. Specifically choosing which base case to choose and how to make a plan  
 When to use strong induction over weak induction 
 Not a hundred percent solid on how to determine how many base cases to use for strong induction. 
 Strong Induction is hard for me to wrap my head around.  ","I thought that a bit of strong induction was confusing. Like how do we leap from making a statement to just applying the statement? It feels like a piece is missing.
I'm still unsure how many base cases we'll need or when to use strong induction instead of mathematical induction
I'm still unsure how many base cases we'll need or when to use strong induction instead of mathematical induction
I still think that strong induction is pretty difficult, especially with the abstract cases and problems.
Strong induction. Specifically choosing which base case to choose and how to make a plan"
" I found the idea of symmetry in combinations to be interesting. Also the shortcut of cancelling out factorials is interesting as it seems like it would save tons of time on an exam 
 I thought it was pretty interesting that we formalized the proof for C(n, r) = C(n, (n-r)). I also like permutations and combinations because I enjoy mathy algebra like that. 
 The number of ways you can choose a certain number of things is the same as the number of ways you can choose everything but those things. 
 More combinatorics  
 Combinations was most interesting. ","the concept of permutations and combinations is interesting, just difficult to fully understand
I found the idea of symmetry in combinations to be interesting. Also the shortcut of cancelling out factorials is interesting as it seems like it would save tons of time on an exam
I thought it was pretty interesting that we formalized the proof for C(n, r) = C(n, (n-r)). I also like permutations and combinations because I enjoy mathy algebra like that.
i thought it was interesting how easily the recursive proofs could prove the combinations
I really like how Pascals Identity can be used to express binomial coefficients through recursive additions instead of factorials. its pretty clever."
" The pigeon hole principle  
 Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while. 
 I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense. 
 Review session, nothing confusing 
 None ","I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
The pigeon hole principle
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while.
I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while."
" Proofs for some of the concepts in an intuitive way  
 I have trouble understanding the precodure of the brute Force method for finding gcd. Surely the other method is always faster, so I don't see a point I'm the brute Force method  

 Nothing. Everything was review of what I have learned in previous math classes, but from the prospective of proofs. 
 Nothing was confusing today. ","I thought that some of the theorems of how to prove certain rules was sort of confusing. Like I'm not sure how to start on things like that.
I personally found the proof for why primes are infinite really confusing. Honestly, all of the proofs were confusing, I may just need to look at it again.
I have trouble understanding the precodure of the brute Force method for finding gcd. Surely the other method is always faster, so I don't see a point I'm the brute Force method
a bit of what we covered at the end, such as Euclid's algorithm
Please exlpain the TopHat problems more please. Especially the second one"
" I found recursion very interesting. To be honest I find it a lot easier to understand than strong induction and am looking forward to learning more about recursion  

 I like when Hina asks questions because they are very interesting and challenging at times. I found her question today about uncountable alphabets very fun to think about.  
 The idea of using recursion to define functions, sequences, etc. is a topic I enjoy a lot. Personally I want to major in CS and I am already familiar with recursion in the context of a coding class.  
 String examples off applying recursive definition definitely improved my understanding ","String examples off applying recursive definition definitely improved my understanding
The mathematical jargon that went into showing recursive string concatenation was pretty cool.
I found recursion very interesting. To be honest I find it a lot easier to understand than strong induction and am looking forward to learning more about recursion
I thought the most interesting thing in class today was the way we can prove that certain propositional statements are well formed. This example made a lot of sense to me, particularly in contrast with the examples we did before this.
I like when Hina asks questions because they are very interesting and challenging at times. I found her question today about uncountable alphabets very fun to think about."
