generation,oracle
"I was confused about a question on the quiz and when I asked about it I received different answers from different ta's.
Nothing
The design project may need a bit more clarifying on the requirements.
I found the quiz moderately difficult, however after a bit of thinking I figured it out
Using microcontrollers","I found the quiz moderately difficult, however after a bit of thinking I figured it out
The design project may need a bit more clarifying on the requirements.
Converting the picture of my graph on Excel to a pdf in order to submit it in the correct format on the quiz.
I was confused about a question on the quiz and when I asked about it I received different answers from different ta's.
The amount of possible solutions and the depth these solutions have to go into"
"I found the calculating v0 for a different set of data to be interesting because it shows how code can be adapted easily to fit different needs.
The code that Professor Wible provided us with for to be able to tackle the problem of the three SSE values to be calculated
I found it interesting that we were not given any feedback for our M2 code. I thought there was definitely something we needed to fix, but the lack of feedback tells me that the code is fine.
Sse values made sense and comparing them
We got the whole period to our own to work on M3 which is super nice","Trying to find ways in how to improve the algorithm.
What I found interesting was that we finished M3 and we found our first 5 v0 values to be quite off while our last 5 v0 values were precisely accurate.
it was interesting when finding the percent errors
We got the whole period to our own to work on M3 which is super nice
I found the calculating v0 for a different set of data to be interesting because it shows how code can be adapted easily to fit different needs."
"M3 is not too confusing but I was a little unsure of what we needed to do in regards to the functions that we have to create to turn in.
nothing
Like the feedback part from M2 was too generic and confusing
Probably working on the feedback for the algorithm.
What I found confusing today was the table 4 activity in the M3 assignment as it was not very clear in the lecture today.","i was confused when our feedback said our code should have been in bullets not paragraphs
I would have loved more clarification on the concept quiz and and what content is covered
Whether or not we needed an individual assignment for the day can be rather confusing.
What I found confusing today was the table 4 activity in the M3 assignment as it was not very clear in the lecture today.
How to calculate each SSE value for the three different sections of the assignment"
"Debugging code
I found the use of other equations such as Lineweaver Burk for enzyme prediction that my peers used as interesting
How we are supposed to compare the SSE value we obtain from the given numbers to the value we get from our numbers and then through that analyze the ability of the function
The help from the undergrad TAs about M2
I really enjoyed meeting with my team to work on the updated algorithm as a group","I found the use of other equations such as Lineweaver Burk for enzyme prediction that my peers used as interesting
The help from the undergrad TAs about M2
I found the discussion on M3 to be interesting and I enjoyed the in-depth discussion on what we need to do moving forward.
I thought it was cool seeing the values from our algorithm compared to calculated values and seeing how close they were
I liked how our project builds on itself and that we can use our code from the last assignment and modify it to fit our needs for this one."
"Learning new matlab commands and techniques!
i think just being able to work in matlab knowing the outcomes will be correct (because i have been given the answers). this way for future use i can look back on what i know was correct.

The Subaru discussion with our peers caused interesting conversations.
The plotting was the most interesting.","i think just being able to work in matlab knowing the outcomes will be correct (because i have been given the answers). this way for future use i can look back on what i know was correct.
Plotting data in different ways
data interpretation for the subaru problem. it was cool to figure out why the graph spiked.
The most interesting thing in class was was finally using graphs when doing A06.
I found MATLAB most interesting, because it can be very useful for other classes"
"Matrices
In class activity
I like A06 so far a lot
Not using loops and instead using element by element functions
A06","In class activity
I liked that there was lots of studio time to work on assignments. I liked working on the order of operations.
I like A06 so far a lot
The problems we had to solve with our neighbors! Discussing them with others was fun and led to better solutions
I found MATLAB most interesting because it can be very useful in other classes."
"Strong induction was confusing
Not a hundred percent solid on how to determine how many base cases to use for strong induction.
I still think that strong induction is pretty difficult, especially with the abstract cases and problems.
When to use strong induction over weak induction
Strong induction. Specifically choosing which base case to choose and how to make a plan","I thought that a bit of strong induction was confusing. Like how do we leap from making a statement to just applying the statement? It feels like a piece is missing.
I'm still unsure how many base cases we'll need or when to use strong induction instead of mathematical induction
I'm still unsure how many base cases we'll need or when to use strong induction instead of mathematical induction
I still think that strong induction is pretty difficult, especially with the abstract cases and problems.
Strong induction. Specifically choosing which base case to choose and how to make a plan"
"Seeing the proof and getting the intuition from how permutations and combinations are connected was helpful
I thought that the Binomial Theorem was really cool and an interesting way to solve those kinds of problems.
I really like how Pascals Identity can be used to express binomial coefficients through recursive additions instead of factorials. its pretty clever.
Binomial coefficients. Seems very interesting to use
Combinations was most interesting.","the concept of permutations and combinations is interesting, just difficult to fully understand
I found the idea of symmetry in combinations to be interesting. Also the shortcut of cancelling out factorials is interesting as it seems like it would save tons of time on an exam
I thought it was pretty interesting that we formalized the proof for C(n, r) = C(n, (n-r)). I also like permutations and combinations because I enjoy mathy algebra like that.
i thought it was interesting how easily the recursive proofs could prove the combinations
I really like how Pascals Identity can be used to express binomial coefficients through recursive additions instead of factorials. its pretty clever."
"I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
For me nothing was confusing in class today going over the exam was easy and understandable
Review session, nothing confusing
None
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while.","I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
The pigeon hole principle
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while.
I thought that the questions that I missed on the exam were a bit confusing, but after reviewing in class, they made much more sense.
Not much confusing, it was mostly just test review. I thought the final practice problem we did was pretty challenging and I had to think it over, but I understood it after looking at it for a while."
"I personally found the proof for why primes are infinite really confusing. Honestly, all of the proofs were confusing, I may just need to look at it again.
Nothing was confusing today.
I thought that some of the theorems of how to prove certain rules was sort of confusing. Like I'm not sure how to start on things like that.
Nothing. Everything was review of what I have learned in previous math classes, but from the prospective of proofs.
I have trouble understanding the precodure of the brute Force method for finding gcd. Surely the other method is always faster, so I don't see a point I'm the brute Force method","I thought that some of the theorems of how to prove certain rules was sort of confusing. Like I'm not sure how to start on things like that.
I personally found the proof for why primes are infinite really confusing. Honestly, all of the proofs were confusing, I may just need to look at it again.
I have trouble understanding the precodure of the brute Force method for finding gcd. Surely the other method is always faster, so I don't see a point I'm the brute Force method
a bit of what we covered at the end, such as Euclid's algorithm
Please exlpain the TopHat problems more please. Especially the second one"
"Recursion was most interesting.
I found recursion very interesting. To be honest I find it a lot easier to understand than strong induction and am looking forward to learning more about recursion
Being able to ask any stupid questions we want
The idea of using recursion to define functions, sequences, etc. is a topic I enjoy a lot. Personally I want to major in CS and I am already familiar with recursion in the context of a coding class.
I thought the most interesting thing in class today was the way we can prove that certain propositional statements are well formed. This example made a lot of sense to me, particularly in contrast with the examples we did before this.","String examples off applying recursive definition definitely improved my understanding
The mathematical jargon that went into showing recursive string concatenation was pretty cool.
I found recursion very interesting. To be honest I find it a lot easier to understand than strong induction and am looking forward to learning more about recursion
I thought the most interesting thing in class today was the way we can prove that certain propositional statements are well formed. This example made a lot of sense to me, particularly in contrast with the examples we did before this.
I like when Hina asks questions because they are very interesting and challenging at times. I found her question today about uncountable alphabets very fun to think about."
"Review day, nothing confusing.
N/A
Nothing was confusing.
I liked what we went over in class. The examples we did were really helpful.
None","I liked what we went over in class. The examples we did were really helpful.
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me).
The proof for number 4 on the recitation needed more explanation to me since you went by it pretty fast(I figured it out later after class, and what you said at the beginning of the problem about intuitively understanding that it worked through your picture of the three Ven circles was very useful to me)."
"Does the idea of a set of all strings run into Russel's Paradox or is that just limited to the set of all sets?
nothing, recursion so far was very clear from your description in class today.
Using recursion in the study of strings was a confusing topic. The difference between the sigma symbol and sigma * is hard to grasp.
Nothing was confusing today.
I was a bit confused with the concatenation example problem.","I still feel like that the whole recursion thing with the different formulas and functions is a bit difficult.
Does the idea of a set of all strings run into Russel's Paradox or is that just limited to the set of all sets?
Using recursion in the study of strings was a confusing topic. The difference between the sigma symbol and sigma * is hard to grasp.
Difference from normal induction
Does the idea of a set of all strings run into Russel's Paradox or is that just limited to the set of all sets?"
